1911.416	5025.726
1904.972	4999.401
1901.581	4987.008
1894.937	4962.222
1888.414	4938.003
1881.759	4912.812
1878.5	4901.958
1871.839	4880.574
1868.538	4870.935
1861.862	4846.392
1855.155	4820.472
1852.191	4809.78
1845.467	4786.938
1838.791	4760.694
1835.59	4751.784
1828.867	4719.951
1822.212	4698.648
1818.784	4687.47
1812.24	4665.114
1805.553	4647.78
1802.131	4631.58
1795.45	4606.065
1788.774	4587.192
1785.441	4574.394
1778.728	4540.698
1771.973	4521.42
1768.661	4509.675
1761.912	4486.266
1755.062	4468.689
1751.787	4457.673
1744.974	4430.781
1738.298	4403.403
1731.659	4377.483
1728.2	4369.788
1721.54	4343.139
1714.737	4314.222
1711.331	4305.069
1704.528	4283.361
1701.08	4268.862
1694.409	4248.45
1687.475	4219.371
1680.636	4196.367
1677.345	4190.049
1670.532	4161.537
1667.284	4153.761
1660.371	4130.271
1653.558	4101.759
1650.178	4094.064
1643.375	4068.873
1636.61	4044.573
1633.051	4035.744
1626.269	4014.846
1619.483	3992.247
1616.029	3979.854
1609.306	3945.834
1602.329	3925.827
1598.97	3910.194
1592.005	3882.654
1585.06	3859.164
1581.749	3847.824
1574.82	3820.203
1567.944	3796.146
1561.152	3769.173
1557.572	3756.051
1550.743	3736.206
1540.408	3702.672
1536.891	3690.117
1530.051	3666.789
1523.218	3646.134
1519.69	3633.822
1512.861	3610.008
1505.875	3584.736
1502.426	3571.047
1495.534	3544.722
1488.463	3514.266
1485.073	3502.845
1478.017	3472.227
1471.031	3448.737
1467.614	3433.914
1460.68	3408.237
1453.762	3384.666
1450.234	3367.575
1443.274	3341.25
1436.319	3317.436
1432.675	3304.719
1425.91	3282.12
1418.87	3261.951
1415.38	3250.044
1408.383	3222.99
1401.264	3201.201
1397.905	3188.241
1390.755	3163.212
1383.779	3137.535
1380.368	3126.195
1373.312	3102.138
1366.352	3081.726
1359.365	3052.485
1355.78	3042.036
1348.862	3016.521
1345.187	3004.695
1338.311	2981.367
1331.235	2956.176
1327.707	2939.328
1320.715	2915.919
1313.502	2889.756
1306.51	2869.425
1303.019	2855.331
1295.959	2827.629
1292.468	2815.317
1285.371	2796.525
1278.29	2771.415
1274.694	2754.405
1267.686	2730.105
1260.673	2699.568
1257.056	2687.985
1250.054	2667.168
1242.983	2635.092
1239.434	2625.291
1232.274	2597.508
1225.213	2577.177
1221.712	2560.815
1214.499	2538.054
1207.391	2516.589
1203.911	2501.685
1196.698	2473.254
1189.669	2453.814
1186.057	2437.776
1178.997	2410.641
1171.91	2380.995
1168.199	2367.873
1161.07	2346.489
1153.951	2326.482
1150.382	2316.843
1143.285	2290.194
1136.035	2265.732
1132.576	2254.149
1121.898	2223.207
1118.223	2208.384
1111.158	2186.676
1103.966	2161.323
1100.427	2146.176
1093.346	2119.608
1089.718	2107.134
1082.621	2084.859
1075.345	2061.936
1071.833	2048.166
1064.552	2029.293
1060.987	2014.308
1053.88	1990.008
1046.498	1961.415
1042.997	1948.455
1035.736	1922.535
1028.465	1895.643
1024.938	1881.144
1017.583	1852.875
1010.522	1834.974
1006.868	1822.581
999.776	1784.754
992.569	1755.837
988.867	1744.578
981.76	1722.303
974.468	1694.763
967.155	1661.877
963.732	1645.758
956.345	1622.673
949.285	1603.638
945.663	1588.248
938.318	1566.54
931.21	1536.408
927.451	1525.878
920.254	1502.631
916.589	1484.001
909.366	1464.399
902.237	1438.641
894.998	1411.83
891.402	1400.328
884.115	1377
876.718	1350.27
873.19	1336.824
865.83	1310.985
858.58	1293.084
851.33	1265.22
847.581	1250.721
840.384	1226.34
833.134	1203.66
829.485	1188.675
822.409	1163.565
815.064	1138.698
811.516	1127.034
804.097	1100.061
796.721	1074.303
789.466	1049.922
785.802	1036.314
778.573	1014.687
774.871	1001.808
767.585	973.053
760.398	948.672
753.148	924.048
749.547	912.951
742.271	886.545
734.773	861.03
731.23	843.777
723.827	819.801
716.609	796.635
713.039	786.267
705.568	757.026
694.722	732.969
691.211	714.663
683.798	688.824
676.432	670.032
672.878	657.72
665.565	632.772
658.236	605.718
654.498	593.649
647.216	569.025
639.919	545.697
632.711	521.235
629.099	495.072
621.718	481.707
614.373	456.678
607.055	433.107
603.364	420.147
596.072	396.495
588.885	373.248
581.493	347.166
577.86	335.664
570.547	310.068
563.082	291.519
555.821	264.951
552.136	253.125
544.991	236.196
537.762	210.357
530.444	183.06
526.727	166.131
519.503	141.669
512.032	120.285
508.41	108.621
500.96	83.025
493.573	62.856
486.328	34.749
482.58	27.864
475.367	11.016
468.059	-0.729
464.315	-5.67
457.066	-5.751
449.768	-6.237
446.22	-4.86
438.68	-4.455
431.225	-4.212
424.122	-3.807
420.516	-3.159
413.071	-3.969
405.79	-3.483
402.078	-3.969
394.817	-4.779
387.562	-5.589
383.914	-5.103
376.632	-5.67
369.224	-5.67
361.911	-4.05
358.294	-3.483
350.992	-3.969
343.752	-3.321
339.977	-3.483
332.712	-4.131
325.614	-5.508
321.818	-5.427
314.6	-5.508
307.297	-5.022
299.937	-4.374
296.436	-3.969
289.033	-3.807
281.715	-2.349
278.124	-2.673
270.779	-3.402
259.865	-2.997
252.705	-4.05
249.009	-4.941
241.795	-4.617
234.635	-4.455
230.923	-4.617
223.737	-5.022
216.492	-4.212
212.859	-4.212
205.504	-3.726
198.154	-2.187
194.621	-3.24
187.292	-4.05
180.127	-3.969
172.903	-4.131
169.16	-4.212
162.031	-4.941
154.844	-3.888
151.185	-3.483
143.935	-3.645
136.68	-3.321
133.084	-2.997
125.86	-2.673
118.537	-3.321
111.408	-3.969
104.416	-3.645
100.741	-4.212
93.633	-5.67
89.916	-5.022
82.845	-3.321
75.616	-3.645
71.983	-3.159
64.844	-3.078
57.652	-3.564
54.14	-3.483
47.101	-3.078
39.93	-4.374
36.413	-4.455
29.247	-4.617
22.177	-4.617
15.164	-3.807
11.52	-4.131
4.549	-3.564
-2.511	-3.645
