dDisplacement_nm_ori     dForce
872.762     1627.9658
863.67     1609.8132
858.98     1601.2855
854.753     1594.1373
850.028     1583.6972
840.695     1565.8895
836.031     1556.1391
831.31     1546.0126
822.352     1527.1702
817.74     1519.301
813.184     1508.8295
803.85     1486.7266
799.397     1477.3525
794.738     1468.1978
790.259     1457.695
780.818     1439.1661
776.35     1429.6352
771.727     1420.6687
762.682     1403.2058
757.94     1394.1765
753.384     1386.2759
748.772     1377.1526
739.696     1359.8778
735.047     1350.3156
730.373     1340.2517
721.107     1319.0266
716.54     1310.2168
712.344     1301.3756
702.836     1282.5646
698.275     1273.0337
693.585     1263.9418
689.065     1253.5017
679.917     1235.5372
675.356     1227.6366
670.564     1218.5132
661.354     1199.6709
656.623     1189.1367
652.247     1179.9507
647.619     1170.9214
638.409     1149.7591
633.653     1141.4509
628.989     1132.6097
619.882     1114.1122
615.377     1103.6408
610.857     1093.232
606.09     1083.7952
597.029     1069.248
592.381     1059.4977
587.907     1040.185
578.553     1022.9416
574.717     1013.881
570.038     1002.5631
564.896     992.8441
555.789     973.2179
550.981     962.2762
546.322     953.0588
537.405     937.1322
532.674     928.2597
528.041     917.6941
518.816     899.0086
514.245     889.4777
509.709     879.9468
505.055     872.5791
495.933     854.6773
491.243     845.021
486.759     836.2112
477.616     820.1278
473.492     811.1926
468.885     800.8465
459.336     782.4431
454.559     774.0722
450.018     764.8549
445.359     756.2645
436.185     735.8232
431.491     726.5118
426.847     717.9841
417.699     698.358
413.2     688.7017
408.618     681.773
403.815     672.4615
394.816     653.9954
390.26     643.6807
385.735     633.1779
376.433     615.088
371.949     604.5852
367.264     595.0543
362.847     585.8369
353.606     564.9254
349.117     554.9869
344.51     545.989
335.639     532.2256
330.919     522.005
326.265     512.8189
317.107     493.9139
312.669     485.6371
308.267     478.3635
303.639     467.8607
294.702     448.9556
290.099     439.6755
285.636     431.2733
272.23     412.1801
267.566     403.1195
263.046     393.7454
258.506     383.4307
249.645     365.6856
245.053     356.8758
240.508     348.3168
231.396     330.0075
226.85     322.6398
222.53     313.3911
217.985     305.5218
209.011     287.9649
204.419     278.0891
200.028     267.649
191.024     250.6251
186.602     241.7526
181.943     234.2595
173.016     215.4799
168.414     206.8895
164.176     197.9857
159.661     189.5207
150.719     171.7443
146.168     163.8437
141.689     155.7236
132.875     137.5397
128.458     128.0715
124.093     118.6346
119.542     109.574
110.733     92.989
106.275     86.2484
102.012     74.9304
93.064     55.2416
88.673     36.7441
84.086     29.0943
79.828     21.4759
70.927     5.2357
66.844     1.5049
62.314     -2.2573
57.711     -4.1384
49.232     -4.0757
44.758     -3.8563
40.449     -3.4173
31.491     -4.7968
27.28     -4.9849
22.888     -5.2984
18.605     -5.079
9.76     -5.6746
5.497     -5.6119
1.095     -5.6433
-7.446     -5.2044
