Distance_nm     Force_uN
0     4.131
1.098     0.567
2.306     1.539
4.084     1.863
11.222     -0.405
18.926     -0.486
26.452     -1.377
34.427     -1.215
41.641     -0.81
49.267     -2.592
57.169     -3.726
64.42     -2.106
71.652     1.782
77.829     4.05
84.245     3.645
91.99     4.617
98.92     5.67
105.811     4.536
113.671     6.156
120.015     7.128
127.191     4.779
135.329     2.43
142.973     1.701
150.493     -0.648
158.416     -1.863
165.87     -2.106
173.39     -0.648
180.123     -1.701
187.846     -3.564
196     -5.022
203.618     -3.969
210.789     0.891
217.05     4.212
223.396     4.455
230.867     6.237
237.891     6.399
245.023     4.455
253.019     4.212
260.325     5.265
267.233     6.885
274.531     5.184
282.116     0.567
290.684     -1.215
298.849     0
305.599     0.648
312.945     -0.81
320.924     -4.779
329.137     -5.589
336.827     -1.458
343.168     0.729
349.754     0.486
357.357     0.162
364.85     -0.567
372.32     -0.405
379.748     1.458
386.421     4.05
393.096     6.804
399.891     7.047
406.967     5.346
414.98     3.969
423.069     0.567
431.129     -1.377
439.124     -2.106
446.644     -3.402
454.202     -1.053
461.303     0.567
468.141     -1.377
475.889     -2.268
483.864     -2.43
491.001     -0.729
497.932     0.729
505.142     -0.648
512.771     0.324
519.914     0.405
527.167     -0.081
534.424     3.564
541.176     5.832
547.756     5.184
554.892     3.483
562.987     1.539
570.653     0.405
578.167     1.539
585.366     2.592
592.044     1.458
599.64     -1.215
607.865     -2.025
615.176     -0.972
622.265     0.081
629.222     -0.81
636.44     -1.458
643.938     -0.972
650.999     -1.053
658.163     0.567
665.132     1.377
679.297     1.296
686.709     3.645
693.119     4.779
700.17     4.374
707.718     4.05
714.783     4.293
722.238     4.86
729.392     1.944
737.337     -2.349
745.916     -4.536
753.517     -5.265
760.971     -2.997
767.979     -0.486
774.214     0.891
781.38     3.078
788.394     2.43
795.612     -0.648
803.93     -0.81
811.297     1.701
817.746     3.645
824.891     2.349
832.663     -0.81
840.624     0.081
847.954     4.374
854.021     7.128
860.767     4.698
869.042     0
877.45     -3.078
885.718     -3.24
893.365     -1.458
900.11     -0.648
907.593     -1.134
915.146     -2.187
922.507     -2.997
930.345     1.62
936.358     4.05
943.092     1.134
951.597     -0.648
959.236     0.81
