Distance_nm     Force_uN
0     1.6303
-0.031     1.9438
-0.169     1.5676
0.001     0.4389
0.404     0.2822
0.484     0.9405
0.354     1.693
0.12     3.4487
-0.433     4.0444
-0.588     3.3233
-0.318     2.6335
-0.079     1.5989
0.225     0.7838
0.554     1.5049
0.356     2.9471
-0.138     3.6054
-0.325     3.386
-0.255     1.7243
0.303     0.1254
0.913     -0.4076
1.119     0.4703
0.864     2.1946
0.295     2.6649
0.141     2.0379
0.363     1.4735
0.597     1.2854
0.645     2.1006
0.4     2.6335
0.297     2.2887
0.409     1.787
0.616     2.5081
0.392     2.9157
0.254     2.4768
0.444     1.9752
0.646     1.3168
0.885     1.5049
0.805     1.7557
0.678     2.0692
0.593     1.7243
0.804     0.7838
1.133     0.7524
1.139     0.7211
1.097     0.7211
1.139     1.8184
0.798     2.8844
0.468     2.7589
0.552     2.3514
0.722     1.5989
0.961     1.5049
1.056     2.226
0.874     2.5395
0.778     2.9784
0.666     3.2292
0.581     2.6649
0.757     1.4422
1.197     0.2822
1.611     0.5643
1.5     1.9125
1.038     2.2887
0.931     1.6303
1.175     0.8151
1.478     -0.0627
1.817     0.6897
1.578     1.8811
1.189     2.3827
1.066     2.4454
1.076     2.5395
1.024     2.8216
0.897     2.8844
0.901     2.1006
1.172     1.16
1.507     1.16
1.564     1.6616
1.447     2.853
1.084     2.9157
1.11     2.1006
1.371     1.8811
1.409     1.4422
1.542     0.6584
1.875     1.4108
1.636     2.4141
1.359     2.226
1.475     1.7243
1.592     1.3481
1.762     1.3795
1.803     1.4108
1.819     0.9719
1.941     1.2227
1.919     1.787
1.707     2.6649
1.446     2.6022
1.488     0.9719
2.077     0.533
2.21     1.8497
1.806     2.9471
1.491     2.7903
1.596     1.4735
2.006     0.7524
2.261     1.1914
2.112     2.1319
1.788     2.1946
1.741     1.693
2.005     1.0346
2.28     1.3481
2.158     1.7557
2.015     1.0973
2.238     1.1287
2.238     2.1946
1.929     2.9471
1.695     3.1979
1.589     3.2919
1.567     2.3514
1.844     1.2227
2.243     1.7557
2.114     2.3827
1.923     2.2887
1.981     1.8811
2.14     1.4422
2.262     0.9405
2.448     1.4735
2.33     0.9405
2.573     0.0627
2.855     0.9719
2.604     2.3827
2.189     2.32
2.231     1.8184
2.422     1.5362
2.471     1.8184
2.385     2.8216
2.087     3.5741
1.905     3.48
1.984     1.8184
2.594     -0.0627
3.18     0.5643
2.925     1.8184
2.563     2.32
2.456     2.3827
2.481     2.1006
2.566     0.627
3.066     -0.4389
3.464     -0.1568
3.405     0.8465
3.091     2.2887
2.633     2.8216
2.494     2.3827
2.669     1.5989
2.888     1.2227
3.052     2.1633
2.812     2.2887
2.738     2.6022
2.616     3.4173
2.366     2.32
2.764     0.1254
3.555     -0.5643
3.825     1.2854
3.187     3.6054
2.469     3.1979
2.607     0.1568
3.674     -1.066
4.089     0.5643
3.568     2.6649
2.882     2.6962
2.861     1.4735
3.27     0.9405
3.508     1.3795
3.359     2.1633
3.109     3.5114
2.678     3.7935
2.557     3.0725
2.811     2.5708
3.028     1.4108
3.427     -0.1568
3.969     0.627
3.724     2.9157
2.943     3.0411
2.89     1.4108
3.516     -0.627
4.306     -1.7557
4.73     -0.533
4.342     2.853
3.183     5.2671
2.344     4.2638
2.71     1.3168
3.657     -0.8778
4.37     -0.7524
4.353     2.1633
3.433     5.079
2.512     4.7027
2.656     1.9125
3.607     0.1254
4.186     0.1881
4.202     1.6616
3.775     2.4141
3.541     1.6616
3.786     0.7524
4.125     0.9405
4.108     1.1287
4.013     0.8151
4.104     0.4389
4.242     0.6584
4.167     1.5049
3.844     2.3514
3.578     2.8216
3.497     2.853
3.497     2.0379
3.799     2.0692
3.825     2.5395
3.666     2.7276
3.55     2.7276
3.529     1.8811
3.889     1.3795
4.09     1.7243
3.978     1.3481
4.111     0.8465
4.318     1.0033
4.265     1.16
4.217     1.3168
4.237     0.5643
4.513     -0.5643
4.848     -0.4076
4.816     1.3168
4.299     4.1384
3.406     4.0757
3.5     4.2638
3.457     3.1665
3.803     1.1914
4.483     0.7524
4.642     1.693
4.287     2.8216
3.962     3.0098
3.976     1.9438
4.39     0
5.101     -0.8151
5.393     -0.3762
5.291     0.7211
4.982     0.7211
4.982     0.8465
4.991     1.5676
4.778     1.9752
4.692     2.0065
4.703     2.1319
4.707     1.5989
4.903     2.1319
4.775     3.5741
4.333     3.9817
4.211     3.5114
4.448     3.1038
4.592     1.9752
4.995     0.7211
5.467     0.0627
5.732     0.2195
5.669     1.6303
5.29     2.0692
5.167     1.4735
5.369     0.0627
5.873     -0.5957
6.086     0.3449
5.835     1.4108
5.484     1.6303
5.436     1.8811
5.424     2.1633
5.37     2.1319
5.407     2.226
5.38     2.6649
5.247     3.48
5.007     3.7622
4.958     2.6649
5.289     1.2227
5.772     0.5016
6.053     -0.0314
6.224     0.8465
6.036     2.226
5.568     1.2541
5.903     -0.7211
6.604     -1.0346
6.684     0.6584
6.131     2.0692
5.663     1.9125
5.721     0.8465
6.093     0.4389
6.268     1.3168
6.017     3.2919
5.405     4.3892
5.064     3.6681
5.33     3.0725
5.479     2.5395
5.681     2.1006
5.919     2.4141
5.812     2.5708
5.759     1.8497
6.056     0.627
6.486     -0.2822
6.857     0.1881
6.708     0.7838
6.532     0.627
6.643     0.5643
6.685     0.4389
6.696     0.6897
6.642     1.3795
6.492     1.4735
6.497     1.4422
6.565     2.1946
6.325     3.3546
6     4.0757
5.782     3.2606
6.016     1.8184
6.495     1.8184
6.562     2.9784
6.294     3.386
6.156     2.1319
6.561     0.3762
7.182     0.3135
7.261     1.4108
6.894     1.2541
7.01     0.2508
7.36     -0.4389
7.557     0
7.461     1.2854
7.114     2.226
6.837     1.9752
6.995     1.5676
7.18     2.0692
7.036     2.6962
6.85     2.853
6.885     2.5395
7.012     3.1038
6.821     3.8249
6.634     3.1979
6.899     1.693
7.425     0.8151
7.738     1.9125
7.387     2.3827
7.259     0.9092
7.737     -0.3762
8.21     -0.2195
8.188     0.9092
7.784     1.9752
7.47     2.0692
7.485     2.0065
7.543     1.9438
7.622     1.9125
7.648     2.5081
7.425     3.2919
7.196     3.48
7.2     2.9471
7.433     1.693
7.837     0.7524
8.156     0.9405
8.129     1.3168
8.116     1.7243
8.02     1.6616
8.072     0.8778
8.312     0.4076
8.471     0.5016
8.434     0.9405
8.28     1.3481
8.105     1.3168
8.1     1.7557
7.952     2.4141
7.755     2.226
7.824     2.7903
7.643     3.6681
7.272     3.1038
7.458     1.9438
7.82     0.9092
8.155     0.627
8.23     1.2227
8.012     1.5676
7.843     1.5989
7.864     1.3168
7.912     0.627
8.11     0.9092
8.025     1.6303
7.738     1.4108
7.802     0.9719
7.982     0.7838
8.004     0.8465
7.994     2.2887
7.515     3.2292
7.202     3.1979
7.191     3.2606
7.165     3.0098
7.265     2.9784
7.25     2.2573
7.531     1.3481
7.876     1.066
7.924     1.3481
7.818     1.5989
7.733     1.6303
7.717     0.9405
7.977     0.533
8.152     1.1287
7.971     1.3481
7.871     1.8184
7.758     2.0379
7.673     1.8184
7.763     1.4735
7.922     1.5676
7.906     2.0379
7.741     2.853
7.48     3.2919
7.358     3.2292
7.463     2.4141
7.734     1.1914
8.164     0.8151
8.244     1.0973
8.17     0.6584
8.303     0.5643
8.439     1.0346
8.342     1.787
8.092     1.693
8.103     0.9092
8.374     0.533
