Distance_nm     Force_uN
0.011     -3.0098
0.935     -1.8811
3.373     2.0379
8.281     4.1384
10.798     3.1979
15.56     3.386
20.462     4.7655
22.948     3.8249
27.689     4.8282
30.174     4.013
34.863     1.4735
39.75     -0.533
42.157     0.2508
46.872     3.3546
49.221     3.5114
53.941     0.5016
58.682     3.4173
60.969     5.2671
65.595     8.0574
70.289     8.2768
72.654     9.4995
77.452     11.1298
82.12     12.039
84.506     13.3872
89.242     15.5191
93.904     19.4067
96.369     21.7894
101.068     27.37
103.491     29.4706
108.122     34.2047
110.529     36.3679
115.244     39.1896
119.864     41.102
122.313     41.4782
126.924     43.6415
129.357     44.3626
134.051     47.1842
138.708     47.1842
141.104     49.3475
145.751     53.5486
148.085     55.5551
152.565     57.4676
154.92     60.9163
159.546     63.9574
166.631     67.0612
169.049     68.3466
173.737     68.3152
178.452     70.4785
180.859     72.2028
185.584     73.2375
190.424     74.0526
192.727     75.6202
197.348     80.1348
199.739     83.0192
204.543     86.2797
209.33     86.8754
211.638     90.3868
216.515     92.4247
218.802     92.2366
223.652     94.4625
228.414     93.8668
230.732     93.2085
235.598     69.8828
235.003     68.7855
232.685     63.6752
227.829     53.8308
223.276     47.8426
220.76     44.1431
216.014     35.7722
213.518     33.8911
206.255     31.4144
201.452     26.9938
199.05     24.1721
194.272     18.0586
191.886     16.0834
187.145     12.2271
184.801     9.3114
179.977     3.7308
175.236     0.9092
172.808     -0.8465
168.062     -2.1006
165.618     -3.0725
160.836     -2.853
156.178     -1.8184
153.724     -0.9719
149.02     0.1568
144.248     -2.5395
142.008     -3.2919
137.272     -2.9784
134.86     -2.4768
130.244     -5.079
125.467     -4.2952
123.206     -3.6054
118.47     -3.5114
113.682     -2.8844
111.49     -1.2854
106.707     0.9092
104.457     0.9719
99.789     -1.0346
95.189     -1.1914
92.923     -2.5081
88.135     -3.8249
85.869     -3.6054
81.097     -3.7935
76.507     -4.7027
74.189     -3.919
69.61     -2.226
64.932     0.9719
62.551     1.0346
57.961     -2.0379
53.309     -1.0973
50.991     0
46.344     -1.9125
43.979     -3.9817
39.327     -4.2011
36.935     -3.6054
32.424     -4.8595
27.683     -3.48
25.329     -2.1633
20.64     -1.1287
18.301     -0.533
13.701     -0.4703
9.101     -0.2195
6.851     0.2822
2.188     -1.3481
