Distance_nm     Force_uN
0     0.3762
0.392     0.5016
0.522     0.2822
0.627     0.4703
0.548     0.4389
0.606     0.0941
0.754     0.0627
0.754     -0.1881
0.839     -0.8151
1.072     0.627
0.594     2.4768
-0.002     3.386
-0.273     3.1038
-0.204     -0.2195
0.85     -0.2195
0.902     1.3481
0.36     3.386
-0.336     3.8876
-0.428     2.5081
0.056     1.0346
0.539     -0.6584
1.118     -1.3795
1.347     0.4389
0.752     1.6616
0.332     1.5676
0.38     1.4422
0.417     0.2822
0.805     -0.533
1.066     0.0314
0.827     0.627
0.636     1.2854
0.407     2.0692
0.163     2.6962
-0.05     2.6649
-0.019     1.693
0.285     1.2541
0.481     1.0033
0.534     0.0941
0.712     0.4076
0.606     1.0346
0.435     0.7211
0.541     0.533
0.589     0.7211
0.51     0.9092
0.425     0.8151
0.468     0.8151
0.494     0.1568
0.753     -0.7838
1.114     -0.4076
1.002     0.5016
0.683     1.6616
0.353     2.8216
-0.098     3.7308
-0.406     3.4487
-0.316     1.787
0.243     0.3762
0.742     -0.1881
0.949     -0.1254
0.927     0.4076
0.778     0.6897
0.766     0.9719
0.639     1.3168
0.449     0.6584
0.594     0.4389
0.72     0.0627
0.926     -0.3762
1.091     0.1254
0.915     1.0346
0.628     1.4108
0.464     1.2854
0.512     1.3481
0.47     1.5049
0.328     1.9125
0.116     2.2887
-0.053     1.8811
0.038     1.3481
0.245     1.1287
0.278     0.8778
0.384     0.1881
0.644     -0.4076
0.861     -0.2822
0.777     0.3135
0.455     0.5957
0.297     0.6897
0.244     0.4703
0.302     0.0627
0.462     0.5016
0.292     0.6897
0.265     1.2541
0.047     2.1633
-0.261     2.3827
-0.304     2.1633
-0.261     1.693
-0.07     1.4735
-0.017     1.5989
-0.075     1.5049
-0.033     1.3481
-0.026     1.066
0.064     0.6584
0.202     0.6584
0.207     0.1254
0.357     -0.8151
0.644     -0.9719
0.729     -0.7524
0.67     0
0.441     0.7524
0.191     1.16
0.032     1.6303
-0.101     2.0692
-0.24     2.0379
-0.229     2.1319
-0.235     1.9125
-0.176     1.5989
-0.143     1.7243
-0.201     1.4108
-0.032     0.8778
0.117     0.8465
0.144     1.2227
0.027     0.6584
0.213     -0.1881
0.52     -1.1914
0.85     -1.3795
0.883     -0.2508
0.5     0.7211
0.15     1.2227
0     1.2227
0.027     1.7557
-0.107     2.0065
-0.213     1.8184
-0.134     1.8497
-0.118     1.7243
-0.06     1.4735
0.093     1.2854
0.214     0.9092
0.3     0.4076
0.459     0.3762
0.507     0.4703
0.517     0.2822
0.57     -0.2508
0.782     -0.5016
0.893     -0.2822
0.829     -0.1254
0.797     0
0.791     0.3762
0.695     0.7838
0.583     0.8465
0.561     1.2227
0.371     1.787
0.19     1.9438
0.174     1.8811
0.258     1.5049
0.411     1.5362
0.38     1.693
0.306     1.4422
0.401     0.7524
0.687     -0.3762
1.096     -1.2541
1.373     -1.0033
1.277     -0.4389
1.07     0.2195
0.904     0.1568
0.926     0.2822
0.873     0.533
0.788     0.6584
0.756     0.9092
0.723     1.4108
0.574     1.693
0.462     1.2541
0.601     1.5676
0.526     2.0379
0.377     2.0692
0.345     1.8497
0.42     1.5362
0.594     1.066
0.774     0.3762
0.966     -0.3449
1.226     -1.1287
1.518     -1.2541
1.613     -1.066
1.565     -0.2195
1.252     0.2195
1.118     0.1881
1.145     0.7524
