Distance_nm     Force_uN
0     -2.2887
18.609     -0.9092
24.995     -0.533
42.726     -0.4703
56.312     -0.533
59.658     -1.3481
62.274     -1.787
64.775     -1.787
67.407     -2.3827
69.976     -2.8216
72.424     -2.7903
74.873     -3.4487
75.416     -3.7935
75.395     -3.8249
75.333     -3.7935
75.27     -3.919
75.239     -4.546
75.16     -4.3892
75.014     -3.2606
74.873     -1.6303
74.727     0.0941
74.617     -0.0314
74.518     -1.2854
74.393     -1.5676
74.236     -1.9438
74.111     -1.4108
73.944     -1.693
73.766     -1.6303
73.536     -1.693
73.317     -2.8844
73.166     -4.3265
72.988     -5.173
72.743     -5.2044
72.544     -4.2325
72.356     -3.5427
72.132     -2.8216
71.876     -2.1006
71.683     -2.4141
71.437     -2.4768
71.176     -2.2573
70.926     -1.6616
70.738     -0.1881
70.498     0.3762
70.184     -0.2508
69.887     -0.9405
69.641     -2.32
69.339     -2.7589
69.062     -2.6649
68.816     -3.0411
68.534     -2.8844
68.2     -3.1352
67.908     -4.1384
67.647     -4.6087
67.313     -4.4519
66.926     -3.6681
66.624     -2.7276
66.31     -2.7589
66.013     -2.9471
65.705     -2.2573
65.334     -1.3795
64.984     -0.8778
64.655     -1.1287
64.342     -1.5049
64.013     -0.9405
63.663     -0.6897
63.339     -0.7211
63.037     -1.9752
62.723     -3.5427
62.384     -3.48
62.091     -3.1352
61.731     -3.8563
61.376     -4.6714
61.016     -4.0757
60.645     -2.9784
60.28     -3.2919
59.977     -4.4206
59.658     -3.2919
59.241     -1.2541
58.854     -0.9719
58.51     -1.1287
58.144     -1.0973
57.81     -0.7211
57.492     -0.3135
57.126     -1.3795
56.75     -2.5708
56.359     -2.4454
55.998     -2.1946
55.69     -2.5708
55.372     -3.6681
55.043     -4.2325
54.646     -3.3233
54.213     -2.6335
53.79     -3.1979
53.482     -3.7308
53.174     -4.013
52.824     -3.0411
52.448     -1.6616
52.108     -1.787
51.717     -1.7243
51.346     -0.7838
50.96     -0.4389
50.62     -0.533
50.234     -0.7524
49.863     -1.3795
49.576     -2.2573
49.242     -3.1979
48.887     -3.1979
48.485     -3.0725
48.052     -3.2606
47.681     -2.7589
47.315     -2.2887
46.971     -3.3233
46.637     -4.1384
46.282     -3.6995
45.937     -2.9784
45.592     -2.4768
45.232     -2.4454
44.835     -1.8184
44.459     -0.7211
44.089     -0.5643
43.781     -0.3762
43.462     -0.533
43.044     -0.8465
42.705     -0.9719
42.418     -1.6303
42.094     -2.6335
41.708     -2.8844
41.421     -3.1665
41.066     -3.2606
40.669     -3.0725
40.418     -3.6995
40.058     -3.7935
39.692     -3.1979
39.337     -2.9157
38.993     -3.386
38.721     -3.2606
38.403     -2.3514
38.027     -1.2227
37.75     -0.4076
37.411     -0.3762
37.087     -1.066
36.732     -0.8151
36.429     -0.533
36.137     -1.3795
35.792     -2.4454
35.442     -3.2292
35.134     -3.5741
34.821     -3.1665
34.482     -3.5114
34.137     -3.7622
33.829     -3.48
33.542     -3.5427
33.202     -3.1979
32.889     -3.4487
32.612     -3.6054
32.299     -2.6022
31.981     -1.4108
31.714     -1.2541
31.359     -1.5049
30.785     -1.0973
30.472     -0.0941
30.143     0.3449
29.835     -0.8151
29.527     -1.9125
29.391     -2.3514
30.686     -2.8216
32.868     -3.386
35.207     -3.9817
37.332     -4.013
39.567     -3.2919
41.791     -3.2292
43.901     -3.5741
46.146     -3.7935
48.36     -3.7935
50.532     -2.5395
52.751     -1.5049
54.97     -1.4735
57.178     -1.3168
59.413     -1.2854
61.496     -1.3168
63.767     -1.2227
66.049     -1.2541
68.159     -0.7211
70.419     -0.7838
72.649     -2.0379
74.737     -2.9157
77.029     -3.0411
79.301     -3.4487
81.504     -3.6995
83.77     -4.2325
85.947     -4.1071
88.145     -3.5741
90.417     -2.8844
92.594     -2.3514
94.891     -2.1006
97.204     -1.6303
99.382     -1.693
101.668     -2.1946
103.914     -1.9125
106.101     -1.3481
108.383     -1.2227
110.654     -0.533
112.837     -0.3762
115.176     -1.693
117.39     -3.4487
119.624     -4.4519
121.953     -4.4206
124.104     -3.2606
126.339     -2.2573
128.621     -2.1319
130.793     -2.4768
133.121     -3.3546
135.413     -3.6368
137.638     -3.2606
140.008     -2.4454
142.211     -1.6616
144.441     -1.3168
146.785     -1.2854
148.999     -1.3481
151.281     -1.4422
153.62     -1.1914
155.839     -1.2541
158.188     -1.693
160.501     -2.5081
162.72     -3.1038
165.148     -3.5114
167.435     -3.2919
169.654     -2.6649
172.03     -2.6335
174.28     -2.4454
176.572     -2.3514
178.953     -2.6649
181.136     -2.4141
183.454     -2.1946
185.845     -1.4422
188.043     -0.9092
190.424     -1.5676
192.816     -1.9125
195.04     -2.2887
197.426     -2.2573
199.76     -1.7557
202.036     -1.5049
204.443     -1.4108
206.782     -2.226
209.09     -3.5114
211.44     -4.2952
213.695     -4.0444
216.144     -3.1038
218.551     -2.5708
220.765     -2.1319
223.156     -1.5049
225.469     -1.7243
227.782     -1.9752
230.2     -2.1319
232.518     -2.6335
234.283     -1.9752
236.251     -1.7243
237.76     -1.9438
237.744     -1.4108
237.52     -1.3168
237.28     -1.6303
237.113     -1.9125
237.024     -2.6335
236.841     -2.9784
236.611     -2.9471
236.444     -3.0411
236.303     -3.7308
236.189     -3.919
235.995     -3.4487
235.771     -2.2887
235.63     -1.4735
235.478     -0.8778
235.337     -1.0973
235.176     -1.6616
235.035     -1.9125
234.93     -2.2573
234.763     -2.6649
234.633     -2.5081
234.523     -2.32
234.413     -1.9438
234.246     -0.9719
234.058     -1.1287
233.902     -2.4141
233.844     -3.3233
233.74     -3.5741
233.562     -3.386
233.406     -3.3233
233.265     -2.7589
233.118     -2.2887
232.972     -2.0065
232.831     -1.6616
232.758     -1.5989
232.638     -1.7243
232.476     -1.7557
232.387     -1.4422
232.267     -1.787
232.126     -2.1633
231.954     -2.226
231.808     -2.9157
231.709     -2.9471
231.557     -2.32
231.406     -2.32
231.27     -1.8184
231.16     -2.226
231.098     -2.6022
230.905     -2.4768
230.675     -2.2887
230.607     -2.226
230.518     -2.3514
230.414     -2.4768
230.268     -1.7243
230.148     -1.3481
230.069     -1.3481
229.954     -1.16
229.839     -1.7557
229.709     -1.693
229.631     -1.8811
229.531     -2.4141
229.484     -2.7276
229.448     -2.9784
229.323     -2.9157
229.155     -2.6022
229.067     -2.3514
229.004     -1.693
228.879     -1.8497
228.764     -2.9157
