Distance_nm     Force_uN
0     2.754
1.857     -3.402
4.208     -5.022
9.434     -4.293
16.692     0.486
22.876     2.106
29.647     0.324
37.698     1.782
44.974     0.567
52.444     -0.648
60.391     2.673
66.753     7.857
72.515     7.776
79.893     2.511
88.323     0.567
96.121     4.05
102.752     5.832
109.332     5.508
116.644     3.969
124.613     -0.405
132.967     -3.402
141.279     -3.159
148.504     -5.022
156.182     -3.888
163.232     2.349
168.611     7.776
174.192     6.237
182.095     -0.162
191.044     -3.888
199.241     -3.645
206.498     -1.134
212.799     4.941
225.875     10.935
231.237     10.854
238.714     7.533
246.899     3.078
255.094     -1.62
263.915     -2.673
271.308     0.081
277.593     0.567
284.884     -0.486
292.261     -0.648
299.578     0.486
306.892     0.648
313.892     1.782
320.795     1.62
328.261     -1.539
335.86     2.349
341.872     2.997
349.119     0.972
356.923     3.078
363.761     9.639
369.036     12.15
375.584     6.156
384.589     -0.162
393.335     -1.62
400.969     1.782
407.376     2.268
414.157     -0.567
422.376     -0.891
429.82     0.891
436.218     2.268
443.352     -0.972
451.516     -6.318
459.984     -6.966
467.663     -2.43
473.648     3.402
479.35     6.966
485.993     6.885
493.009     7.857
500.038     4.617
508.432     -0.972
517.13     -2.025
525.001     1.701
531.254     5.913
537.096     5.67
544.781     2.754
552.644     -0.648
560.983     -1.944
569.067     -0.405
575.647     1.944
582.255     -0.729
590.661     -2.025
598.218     -2.673
605.848     -1.944
613.172     0.729
619.561     2.268
626.519     3.564
633.609     7.29
639.714     7.29
647.284     1.377
656.218     -3.24
664.802     1.215
671.336     7.695
676.666     8.1
683.913     3.645
692.618     0.972
700.778     0.567
708.375     -0.729
716.113     -3.645
724.107     -7.371
732.666     -4.698
739.301     5.265
743.841     7.047
751.046     -0.972
760.498     -3.402
768.624     2.997
774.618     7.614
780.499     3.807
789.178     -2.025
798.304     0.243
804.769     6.318
810.768     7.128
818.202     3.24
826.376     -0.891
835.076     3.483
841.434     7.371
847.957     1.134
857.274     -4.455
866.022     -1.458
872.702     2.43
879.405     1.296
886.968     -3.078
895.783     -5.103
903.883     -0.81
909.901     2.835
916.802     2.754
924.41     3.321
931.712     3.888
939.294     4.779
946.476     5.184
953.97     2.43
962.513     2.187
969.985     3.888
976.751     3.564
983.931     2.349
991.5     0.243
1000.082     -0.972
1007.98     0.729
1014.795     -0.405
1022.885     -3.321
1031.028     -2.673
1038.44     -1.296
1045.82     -0.324
1052.963     2.43
1059.923     5.103
1066.987     6.561
1073.835     3.807
1082.345     1.053
1090.69     0.648
1098.37     0.81
1106.176     2.025
1113.304     5.022
1119.852     6.318
1127.37     4.779
1135.174     -3.969
1145.151     -7.371
1153.951     -3.564
1160.166     1.782
1166.641     4.05
1173.896     3.24
1181.471     1.863
1189.709     -0.324
1197.983     -0.567
1205.471     2.916
1212.58     4.374
1219.741     3.402
1227.639     3.321
1235.379     2.43
1242.943     3.564
1250.355     7.047
1257.349     5.994
1264.973     1.296
1274.155     -0.243
1282.535     -0.405
1290.198     -2.43
1298.907     -3.483
1307.139     -1.539
1322.266     1.782
1328.892     2.673
1336.321     -0.891
1345.477     -4.05
1354.03     -2.349
1361.702     4.293
1367.728     8.667
1374.037     7.128
1382.516     3.24
1391.266     1.215
1399.333     1.053
1407.556     1.458
1415.214     3.807
1422.053     3.645
1430.062     2.106
1438.112     -0.162
1446.64     -0.081
1454.649     3.24
1461.176     3.483
1468.944     -0.81
1478.033     -7.047
1487.17     -9.72
1495.757     -2.835
1501.652     5.184
1507.045     7.128
1514.42     6.075
1522.389     4.212
1530.577     2.916
1539.122     0.567
1547.424     -2.592
1556.126     1.215
1562.9     8.262
1568.489     10.287
1575.957     5.751
1585.112     1.944
1593.692     1.944
1601.756     3.24
1609.273     -2.187
1618.372     -10.044
1628.571     -9.153
1636.065     -2.754
1642.108     1.701
1649.103     0.891
1656.925     1.782
1664.683     5.265
1671.841     4.374
1679.602     -0.891
1689.035     -3.483
1697.699     0.891
1704.272     6.804
1710.758     9.558
1717.751     8.748
1725.885     7.371
1734.797     4.212
1743.219     0.243
1752.04     -2.916
1761.137     -5.427
1769.548     -4.212
1777.137     -0.972
1784.295     1.863
1791.035     2.997
1798.81     0.729
1807.255     -3.888
1816.283     -5.994
1825.03     -2.754
1831.711     2.673
1838.048     6.156
1845.338     6.885
1852.975     8.019
1860.487     6.885
1868.741     4.617
1876.939     4.131
1885.118     4.779
1892.941     3.726
1900.812     -0.243
1910.308     -2.511
1918.884     -0.486
1925.925     1.944
1933.318     0.972
1941.249     -3.159
1950.262     -5.67
1959.167     -4.86
1966.634     -1.377
1973.661     2.673
1980.715     5.589
1987.713     3.807
1996.175     0.486
2005.036     1.296
2012.569     4.131
2020.05     5.508
2027.627     6.48
2035.199     4.212
2044.055     0.162
2052.915     -3.645
2062.054     -2.349
2069.867     3.24
2076.046     3.807
2084.089     -1.863
2093.665     -6.237
2102.431     -6.237
2110.807     -2.025
2117.736     1.215
2124.663     3.564
2132.292     5.751
2139.602     5.427
2147.605     2.187
2156.625     -1.62
2165.32     1.944
2172.538     9.639
2178.545     11.421
2185.914     5.427
2195.791     -1.782
2205.947     -3.078
2214.113     0.162
2221.616     -0.567
2229.893     -1.053
2237.841     -0.405
2245.862     0.243
2253.39     1.296
2261.12     -0.081
2269.687     -0.486
2277.63     1.215
2285.351     1.134
2293.469     0.891
2301.27     1.701
2309.428     2.511
2317.093     5.751
2324.168     5.913
2332.518     4.05
2340.853     0.324
2349.724     -1.62
2358.559     -0.162
2366.181     0.81
2374.081     2.106
2382.109     3.564
2389.484     1.944
2397.951     -1.782
2407.184     -4.536
2416.155     -5.265
2424.728     -1.944
2431.881     1.701
2438.863     3.402
2446.814     2.025
2455.25     1.458
2463.433     2.673
2471.318     4.131
2486.938     4.698
2495.227     4.455
2503.159     4.293
2511.432     2.349
2520.069     1.701
2522.301     1.944
2514.665     1.215
2507.176     0.891
2499.644     0.81
2491.305     0.162
2483.795     -0.162
2476.147     -2.106
2468.558     -2.106
2460.955     -1.296
2452.639     -0.486
2444.489     2.673
2436.067     4.374
2427.544     4.698
2419.689     4.941
2412.086     3.159
2404.289     1.863
2396.788     3.807
2388.464     6.075
2379.92     5.103
2372.677     1.863
2365.882     0.405
2358.458     0.972
2350.784     0.405
2343.103     -1.296
2335.843     -0.891
2328.213     -0.567
2319.963     -0.243
2312.322     0.972
2304.523     -0.324
2296.907     -0.405
2289.326     2.025
2280.985     0.081
2273.692     -1.215
2266.57     1.863
2258.055     5.346
2249.315     8.91
2240.965     8.019
2233.454     3.564
2227.151     0.081
2220.453     -3.321
2213.323     -2.511
2205.633     3.078
2196.589     4.374
2188.456     2.268
2181.799     -0.729
2174.97     -1.053
2167.059     -1.944
2159.894     0.081
2151.63     0.162
2143.939     -0.891
2136.899     1.539
2128.427     4.212
2120.038     7.29
2111.72     6.156
2104.159     2.349
2097.895     1.215
2090.68     0.486
2082.861     0.486
2075.522     0.891
2067.776     2.106
2059.829     2.835
2052.309     1.782
2044.941     -0.162
2037.812     -2.916
2031.313     -2.754
2023.485     -1.62
2015.593     -2.106
2008.236     -0.081
1999.84     3.159
1991.643     3.645
1984.074     2.592
1976.425     2.835
1968.938     4.617
1960.953     5.751
1953.324     3.078
1946.49     1.377
1939.165     1.782
1931.699     3.969
1923.753     3.078
1916.028     0.729
1909.239     0.405
1901.806     0.405
1893.906     -1.053
1886.91     -1.782
1879.372     0.243
1871.157     0.891
1863.675     0.243
1855.868     0.648
1848.09     0.729
1840.893     3.726
