Distance_nm     Force_uN
0     0
-0.053     -1.62
-0.106     -2.187
-0.132     -2.106
-0.179     -0.891
-0.206     0.972
-0.237     0.972
-0.274     -1.701
-0.306     -2.592
-0.321     -1.701
-0.342     -0.648
-0.406     0.243
-0.437     0.405
-0.469     0.81
-0.511     0.081
-0.521     -1.458
-0.595     -1.053
-0.658     -0.324
-0.669     -0.567
-0.674     -0.405
-0.7     -0.243
-0.727     0.081
-0.753     0.81
-0.816     0.486
-0.848     -0.324
-0.911     -1.134
-0.927     -2.349
-0.985     -2.835
-1.001     -1.782
-0.985     -1.053
-1.027     0
-1.043     0.162
-1.064     -0.324
-1.143     -0.405
-1.185     -0.081
-1.185     0.729
-1.18     0.486
-1.216     0.648
-1.28     0.81
-1.327     0
-1.295     -0.891
-1.359     -0.972
-1.422     -0.891
-1.485     -0.567
-1.506     -0.162
-1.495     0.405
-1.522     -0.162
-1.574     -0.972
-1.596     -1.296
-1.627     -1.053
-1.675     -0.162
-1.669     -1.296
-1.706     -1.782
-1.732     -0.972
-1.727     -0.081
-1.88     -0.405
-1.859     -0.405
-1.917     0.162
-1.98     0.972
-2.027     -0.081
-1.985     -1.134
-2.038     -1.62
-2.09     -1.458
-2.08     0.243
-2.117     0.729
-2.133     0.567
-2.212     0.729
-2.264     0.972
-2.269     0.324
-2.264     -0.729
-2.254     -0.486
-2.306     -1.539
-2.348     -1.539
-2.401     -0.405
-2.433     0.567
-2.448     0.243
-2.417     -0.081
-2.464     -0.648
-2.548     -0.324
-2.617     0.162
-2.591     -0.405
-2.638     0.405
-2.706     1.134
-2.733     0.648
-2.712     0.891
-2.743     0.972
-2.791     0.567
-2.791     0
-2.77     -0.081
-2.806     0.162
-2.849     -0.081
-2.943     -1.053
-2.954     -0.81
-2.943     0.162
-2.975     -0.081
-2.985     -0.729
-3.033     -1.053
-3.08     -0.729
-3.112     -0.567
-3.143     -0.81
-3.128     -0.81
-3.149     -1.053
-3.191     -0.081
-3.233     1.458
-3.286     1.863
