Distance_nm     Force_uN
0     -2.673
0.214     -2.511
1.909     -0.891
9.167     1.215
16.605     1.944
24.488     2.268
32.503     0.405
40.024     -1.863
47.923     -1.377
55.642     2.025
63.015     3.807
70.996     3.564
78.517     3.645
86.17     4.779
94.102     5.022
101.277     3.24
108.946     0.405
116.352     -2.025
115.858     -0.648
107.646     0.324
99.368     -0.567
91.452     -0.324
83.224     -0.729
75.292     -0.972
67.458     -0.324
59.196     -0.081
51.445     1.134
43.513     0.081
35.367     -1.296
28.553     -2.025
20.621     -1.701
12.804     -0.324
5.267     0
-2.682     -1.296
