Distance_nm     Force_uN
0     1.6303
-0.073     1.9438
-0.105     1.5676
-0.063     0.4389
-0.042     0.2822
-0.016     0.9405
0.078     1.693
0.099     3.4487
0.141     4.0444
0.188     3.3233
0.214     2.6335
0.219     1.5989
0.172     0.7838
0.224     1.5049
0.271     2.9471
0.266     3.6054
0.303     3.386
0.297     1.7243
0.292     0.1254
0.36     -0.4076
0.386     0.4703
0.428     2.1946
0.444     2.6649
0.449     2.0379
0.459     1.4735
0.501     1.2854
0.485     2.1006
0.517     2.6335
0.595     2.2887
0.59     1.787
0.626     2.5081
0.647     2.9157
0.647     2.4768
0.689     1.9752
0.72     1.3168
0.736     1.5049
0.72     1.7557
0.679     2.0692
0.699     1.7243
0.793     0.7838
0.804     0.7524
0.799     0.7211
0.746     0.7211
0.788     1.8184
0.82     2.8844
0.851     2.7589
0.893     2.3514
0.924     1.5989
0.908     1.5049
0.971     2.226
1.034     2.5395
1.044     2.9784
1.081     3.2292
1.081     2.6649
1.065     1.4422
1.091     0.2822
1.112     0.5643
1.096     1.9125
1.091     2.2887
1.112     1.6303
1.133     0.8151
1.159     -0.0627
1.201     0.6897
1.216     1.8811
1.232     2.3827
1.279     2.4454
1.31     2.5395
1.289     2.8216
1.258     2.8844
1.284     2.1006
1.289     1.16
1.305     1.16
1.363     1.6616
1.415     2.853
1.457     2.9157
1.504     2.1006
1.488     1.8811
1.451     1.4422
1.436     0.6584
1.504     1.4108
1.519     2.4141
1.582     2.226
1.634     1.7243
1.582     1.3481
1.624     1.3795
1.676     1.4108
1.702     0.9719
1.676     1.2227
1.739     1.787
1.718     2.6649
1.754     2.6022
1.775     0.9719
1.812     0.533
1.796     1.8497
1.838     2.9471
1.895     2.7903
1.947     1.4735
1.911     0.7524
1.921     1.1914
1.921     2.1319
1.916     2.1946
1.89     1.693
1.984     1.0346
2.036     1.3481
2.02     1.7557
2.015     1.0973
2.015     1.1287
2.026     2.1946
2.078     2.9471
2.099     3.1979
2.078     3.2919
2.088     2.3514
2.047     1.2227
2.062     1.7557
2.114     2.3827
2.135     2.2887
2.161     1.8811
2.182     1.4422
2.156     0.9405
