Distance_nm     Force_uN
0     -3.969
-0.127     -4.05
6.005     2.997
14.049     0.324
22.099     -1.458
38.335     -7.29
45.943     -7.371
59.933     -6.642
67.006     -5.103
81.487     -6.075
88.521     -5.184
102.014     -2.187
109.458     -2.754
116.02     -1.701
130.241     -0.243
136.569     2.106
152.077     -1.944
160.027     -5.427
174.295     -5.184
179.204     2.187
189.024     18.873
189.024     18.873
193.832     41.148
189.914     40.176
182.109     8.991
178.114     -4.212
171.53     -9.639
156.526     -9.72
148.994     -10.044
134.957     -13.527
127.593     -14.661
111.809     -11.664
104.627     -12.798
98.354     -14.985
83.723     -15.714
76.034     -13.932
61.048     -13.284
53.573     -11.745
38.741     -10.935
31.807     -10.854
17.833     -12.555
10.887     -13.284
-3.81800000000001     -11.421
-10.885     -12.555
