dDisplacement_nm_ori     dForce
1892.54     3783.7679
1901.261     3803.2687
1905.714     3812.0785
1910.28     3821.2645
1919.069     3839.9814
1923.373     3850.1394
1927.661     3859.9524
1936.629     3877.1959
1940.99     3885.4413
1945.587     3893.9063
1949.984     3902.0577
1958.864     3919.8654
1963.189     3929.4591
1967.714     3939.3035
1976.574     3958.8042
1981.053     3967.0183
1985.285     3976.2984
1994.32     3992.6326
1998.712     4002.2889
2003.16     4011.4436
2007.746     4021.0686
2016.442     4039.472
2020.977     4049.0342
2025.307     4058.283
2034.414     4074.9307
2038.713     4081.8908
2043.218     4090.7946
2052.083     4109.5116
2056.685     4119.3246
2061.02     4129.1691
2065.499     4138.5432
2074.349     4157.6991
2078.982     4165.5997
2083.435     4173.563
2092.46     4191.8724
2096.707     4201.1211
2101.196     4210.3698
2110.231     4230.6544
2114.844     4238.8058
2119.4     4248.7756
2128.27     4266.4893
2132.734     4275.4245
2137.238     4285.99
2141.908     4295.6777
2150.824     4312.8897
2155.37     4321.9817
2159.787     4330.3526
2173.429     4347.7528
2178.057     4357.7853
2182.454     4366.4697
2191.654     4385.0612
2196.189     4395.564
2200.822     4405.5652
2205.46     4414.5318
2214.495     4432.3395
2219.067     4441.4001
2223.51     4452.9376
2232.75     4471.1215
2237.245     4480.8092
2241.888     4491.3747
2251.01     4508.6494
2255.716     4517.8982
2260.215     4536.6465
2264.74     4546.0833
2273.76     4565.4586
2278.537     4574.676
2283.077     4583.0783
2292.272     4601.8892
2296.638     4611.3261
2301.271     4622.2992
2310.455     4641.7372
2315.16     4649.5751
2319.747     4657.3817
2324.287     4666.9439
2333.369     4686.6641
2337.955     4696.0069
2342.727     4704.5345
2351.814     4724.5682
2356.431     4731.1834
2360.9     4740.5262
2370.223     4761.8767
2374.81     4770.8433
2379.546     4780.0293
2383.932     4798.2133
2393.363     4807.7755
2397.821     4817.0556
2402.516     4825.5519
2411.633     4844.5197
2416.349     4855.3673
2420.967     4863.7382
2430.377     4883.5211
2434.953     4892.519
2439.525     4901.6737
2444.189     4911.2987
2453.46     4930.5172
2458.176     4940.7065
2462.711     4950.7077
2472.024     4968.5468
2476.616     4978.7047
2481.434     4989.6778
2490.701     5009.4293
2495.509     5018.9289
2499.936     5025.1992
2504.698     5034.0404
2514.067     5054.8265
2518.813     5066.1445
2523.451     5075.7381
2532.918     5093.3891
2537.392     5104.4248
2542.113     5114.332
2551.502     5132.5159
2556.305     5143.8339
2561.046     5153.835
2565.515     5161.6416
2574.992     5181.0169
2579.62     5189.7954
2584.433     5199.1068
2593.602     5217.1027
2598.369     5228.1385
2603.017     5237.105
2612.633     5256.1355
2617.133     5265.541
2621.941     5275.0092
2631.192     5292.2212
2636.077     5301.7521
2640.7     5311.4398
2645.431     5321.4723
2654.599     5341.8195
2659.417     5350.3472
2664.148     5358.9375
2673.62     5379.2534
2678.264     5387.8124
2682.851     5395.8698
2692.23     5414.5867
2696.992     5423.8041
2701.851     5434.7458
2706.531     5444.12
2715.997     5465.5958
2720.692     5476.0987
2725.495     5484.9398
2734.849     5502.1832
2739.775     5514.5671
2744.429     5525.4461
2754.065     5543.6301
2758.519     5551.8442
2763.352     5561.9708
2768.186     5571.2509
2777.802     5599.7182
2782.553     5609.061
2787.156     5618.9681
2796.777     5638.5002
2801.59     5648.7522
2806.46     5658.6907
2816.06     5680.5741
2820.714     5689.1018
2825.393     5699.7613
2830.351     5709.2922
2839.787     5727.7897
2844.718     5736.5995
2849.428     5745.9423
2863.652     5764.8787
2868.583     5773.6572
2873.427     5783.627
2883.208     5803.3158
2887.99     5811.5613
2892.618     5822.6284
2902.26     5844.7627
2907.15     5854.4504
2912.112     5862.5391
2916.812     5871.7878
2926.279     5890.9437
2931.067     5902.2303
2936.06     5912.106
2945.686     5932.61
2950.607     5943.1128
2955.178     5953.3335
2960.084     5963.3973
2969.746     5982.7727
2974.673     5993.2755
2979.445     6001.8972
2989.009     6019.9871
2993.745     6029.2045
2998.564     6040.9613
3008.226     6059.4275
3013.049     6069.3973
3017.878     6078.7714
3027.597     6100.0592
3032.477     6108.5868
3037.213     6117.3653
3042.18     6127.3038
3051.642     6148.0899
3056.558     6155.9278
3061.325     6164.2674
3071.193     6185.273
3075.713     6194.2082
3080.634     6204.3034
3090.296     6222.7382
3095.32     6233.3351
3100.174     6244.3395
3109.79     6262.8683
3114.593     6276.4436
3119.411     6287.448
3124.08     6296.5086
3134.159     6313.6893
3138.88     6321.9975
3143.791     6332.0928
3153.777     6352.8475
3158.585     6363.4758
3163.624     6373.0694
3173.4     6393.636
3178.388     6404.2956
3183.072     6414.046
3193.012     6432.6061
3197.681     6444.269
3202.654     6453.3296
3207.698     6462.3902
3217.541     6482.7061
3222.369     6493.7105
3227.368     6503.8998
3237.215     6522.8989
3242.285     6531.7401
3247.073     6542.5877
3257.085     6564.5025
3261.995     6574.8799
3267.014     6585.9471
3272.043     6596.3558
3281.803     6615.5744
3286.802     6623.8512
3291.589     6634.0718
3301.344     6655.8926
3306.378     6666.0819
3311.546     6684.9242
3321.455     6705.2087
3326.561     6715.7742
3331.385     6726.5906
3336.414     6736.3409
3346.215     6756.7822
3351.337     6765.1844
3356.304     6776.5024
3366.424     6796.3166
3371.217     6806.8194
3376.22     6816.8206
3386.18     6839.0489
3391.302     6848.7052
3396.321     6858.0167
3401.103     6868.6135
3411.146     6889.337
3416.144     6901.1252
3421.287     6911.4399
3431.144     6931.599
3436.173     6940.0012
3441.058     6951.57
3451.214     6971.1961
3456.141     6982.326
3461.339     6993.3618
3466.209     7003.6137
3476.339     7023.2712
3481.245     7033.3351
3486.336     7042.7092
3496.111     7063.37
3501.331     7073.6847
3506.468     7082.4945
3516.423     7103.3433
3521.391     7113.1564
3526.42     7122.3424
3536.56     7143.3167
3541.512     7153.0984
3546.51     7163.758
3551.406     7174.3862
3561.613     7195.7367
3566.627     7206.5216
3571.79     7215.9585
3586.8     7234.4246
3591.772     7244.5198
3596.822     7256.841
3606.716     7277.0628
3611.853     7286.4683
3616.872     7295.1214
3627.12     7318.1648
3632.077     7329.0752
3636.973     7340.0796
3642.053     7348.9522
3652.142     7369.9891
3657.238     7378.5168
3662.18     7389.6466
3672.197     7411.0911
3677.231     7420.7474
3682.456     7431.407
3687.454     7442.725
3697.661     7463.1662
3702.433     7472.8852
3707.545     7482.4161
3717.665     7503.9861
3722.853     7515.7116
3727.898     7524.9603
3738.033     7544.0535
3743.057     7554.619
3748.132     7565.3099
3758.438     7585.4063
3763.492     7596.9124
3768.511     7608.1049
3773.473     7618.5137
3783.814     7637.7009
3788.931     7647.9842
3794.145     7658.2048
3804.234     7679.7121
3809.407     7689.9014
3814.472     7702.0972
3824.788     7724.4822
3829.709     7732.9472
3834.98     7742.5721
3840.081     7753.9214
3850.396     7777.0276
3855.4     7785.5552
3860.429     7794.804
3870.657     7828.9773
3875.891     7838.1633
3881.131     7849.2931
3891.4     7870.8317
3896.455     7881.7108
3901.603     7893.0287
3906.879     7903.8137
3917.148     7923.6279
3922.326     7934.8518
3927.196     7945.386
3937.696     7964.8553
3942.761     7975.8911
3947.991     7986.7701
3958.157     8008.4968
3963.402     8018.5921
3968.457     8027.0884
3972.334     8031.603
3968.477     8022.5737
3965.803     8018.0277
3963.15     8013.1055
3957.334     8001.3487
3954.357     7995.5486
3951.39     7989.2469
3948.202     7981.942
3942.144     7969.1192
3938.889     7962.2531
3935.804     7956.1396
3929.036     7943.2227
3925.951     7937.7989
3922.552     7931.3718
3915.985     7920.43
3912.607     7912.7489
3909.311     7904.6602
3902.652     7890.5206
3899.515     7884.7519
3895.874     7877.8859
3892.275     7870.5809
3885.435     7857.3192
3882.18     7850.9861
3878.73     7844.0574
3871.865     7829.8551
3868.343     7823.3967
3864.697     7814.7123
3857.904     7801.2938
3854.407     7793.8634
3851.029     7788.4396
3847.414     7782.0125
3840.508     7768.2178
3836.96     7761.101
3833.555     7753.4825
3826.325     7738.4651
3822.952     7730.9407
3819.409     7724.106
3812.56     7710.6248
3808.862     7703.5707
3805.35     7697.3631
3801.817     7691.1554
3794.845     7677.8937
3791.25     7670.3066
3787.609     7662.0924
3780.482     7650.1161
3776.924     7642.5604
3773.52     7634.7852
3766.357     7621.1785
3762.767     7614.1244
3759.055     7606.3492
3751.974     7593.0248
3748.384     7585.5004
3744.867     7578.9165
3741.124     7570.7964
3730.268     7559.0082
3726.838     7551.5779
3723.208     7544.367
3716.024     7528.0014
3712.317     7520.5711
3708.553     7512.8272
3701.323     7498.8444
3697.631     7491.1005
3694.206     7483.7956
3686.863     7468.9036
3683.165     7460.7835
3679.432     7452.1932
3675.863     7445.045
3668.649     7431.0621
3665.034     7424.2588
3661.28     7410.1819
3654.029     7396.4813
3650.224     7389.7093
3646.835     7382.5925
3639.21     7365.0042
3635.62     7357.6679
3631.866     7350.3943
3624.585     7337.3834
3620.785     7329.9844
3617.113     7321.7703
3613.442     7314.5281
3605.914     7298.8522
3602.283     7292.5819
3598.565     7284.9007
3591.088     7268.159
3587.293     7261.0108
3583.632     7254.6151
3576.217     7238.03
3572.53     7230.4429
3568.673     7221.9466
3564.997     7214.8612
3557.319     7201.5681
3553.859     7195.0156
3550.105     7186.1117
3542.618     7172.9754
3538.704     7165.451
3534.935     7157.3309
3527.489     7142.2821
3523.787     7134.5069
3520.079     7128.362
3516.253     7119.3327
3508.669     7103.1239
3504.848     7096.0384
3501.197     7089.5486
3493.658     7074.7193
3489.899     7065.6273
3486.002     7058.1656
3478.432     7041.8941
3474.565     7035.4043
3471.11     7028.6637
3463.345     7013.0192
3459.668     7007.7208
3455.74     7001.3564
3451.96     6993.9574
3444.499     6977.3097
3440.776     6968.7194
3436.873     6960.5993
3429.324     6948.8424
3425.534     6940.6596
3421.821     6933.292
3414.201     6919.4032
3410.452     6912.694
3406.652     6904.135
3402.785     6897.1122
3395.498     6882.0634
3391.616     6873.3163
3387.883     6866.5443
3380.519     6850.555
3376.662     6843.3755
3372.708     6835.5062
3368.995     6826.9158
3361.282     6809.7665
3357.497     6802.8691
3353.707     6795.1253
3346.174     6781.0797
3342.209     6771.1099
3338.322     6764.9023
3330.49     6749.1324
3326.741     6743.6459
3322.972     6736.435
3318.992     6728.0641
3311.279     6714.3007
3307.324     6707.1212
3303.498     6699.5654
3295.8     6683.0745
3292.005     6674.0452
3287.948     6666.0505
3280.225     6652.1304
3276.203     6644.6373
3272.547     6636.8935
3268.572     6629.9961
3260.874     6611.8435
3256.899     6604.5072
3252.976     6598.8953
3245.252     6578.5794
3241.457     6565.4744
3237.626     6558.4517
3229.764     6542.9953
3225.928     6534.9693
3222.143     6528.3541
3218.281     6522.3346
3210.352     6508.822
3206.505     6500.0122
3202.459     6491.3278
3194.992     6474.0217
3190.955     6465.2119
3187.243     6457.8442
3183.299     6452.2636
3171.441     6435.7413
3167.538     6427.1196
3163.871     6418.153
3156.065     6406.0826
3152.126     6398.5582
3148.095     6390.4382
3140.371     6371.6585
3136.453     6363.6639
3132.611     6357.1741
3128.59     6349.6497
3120.795     6332.563
3116.743     6323.9727
3113.04     6315.7272
3105.044     6299.9573
3101.182     6290.7086
3097.13     6281.0836
3089.597     6266.0348
3085.534     6257.6639
3081.513     6250.5158
3073.481     6238.6648
3069.629     6229.6042
3065.716     6219.1955
3061.69     6211.6711
3053.822     6197.6255
3049.78     6189.6936
3045.867     6180.194
3037.933     6165.1139
3033.922     6157.4327
3029.823     6148.1213
3021.889     6131.1287
3017.832     6123.4162
3014.083     6115.5469
3005.999     6098.7111
3002.071     6091.4688
2997.89     6084.1639
2990.069     6068.3627
2985.945     6060.8383
2982.031     6052.9377
2977.995     6043.8143
2970.04     6028.7655
2965.91     6021.8055
2961.971     6015.5978
2953.893     5997.5393
2949.918     5989.7641
2945.912     5981.8635
2937.988     5963.366
2933.884     5953.8978
2929.802     5944.6177
2925.935     5936.0274
2917.712     5920.8218
2913.917     5914.3634
2909.742     5908.4379
2901.828     5890.4107
2897.637     5882.2906
2893.667     5873.0105
2885.506     5858.1185
2881.526     5850.8449
2877.397     5842.2546
2873.36     5833.915
2865.205     5816.4835
2861.286     5808.4575
2857.214     5800.4001
2849.109     5783.8778
2844.991     5773.0301
2840.794     5764.3144
2832.69     5748.5758
2828.649     5741.7725
2824.663     5733.0881
2820.452     5725.4383
2812.358     5708.6338
2808.208     5700.2629
2804.197     5692.1429
2795.805     5668.8172
2791.861     5660.9793
2787.665     5652.4517
2779.55     5635.0202
2775.344     5628.1542
2771.482     5619.2189
2767.394     5610.5972
2759.017     5592.5073
2754.857     5584.3559
2750.723     5576.3612
2742.655     5561.2811
2738.562     5552.6594
2734.515     5544.3198
2726.174     5525.6029
2722.204     5516.3855
2718.065     5508.2027
2714.018     5499.9259
2705.626     5485.2533
2701.62     5478.1992
2697.413     5468.8251
2689.34     5451.5817
2685.057     5444.3708
2680.948     5435.8745
2672.612     5418.8819
2668.792     5410.7618
2664.621     5403.112
2656.353     5387.7183
2652.049     5379.7237
2647.914     5370.5376
2643.95     5361.5084
2635.701     5344.6412
2631.536     5337.3362
2627.248     5329.9686
2619.077     5313.2582
2614.978     5304.4484
2610.859     5295.1683
2602.426     5279.3043
2598.256     5270.9648
2593.967     5262.4999
2590.074     5254.5992
2581.641     5237.0423
2573.264     5228.9849
2569.037     5218.733
2560.728     5201.709
2556.567     5193.5576
2552.582     5183.9953
2544.149     5171.2666
2540.004     5162.394
2535.716     5152.9572
2527.411     5135.2122
2523.158     5126.7159
2519.024     5117.2477
2510.735     5100.4118
2506.549     5093.4831
2502.188     5085.8333
2493.863     5067.8061
2489.544     5058.8709
2485.635     5049.6222
2481.336     5041.408
2473.016     5024.9798
2468.645     5016.1699
2464.455     5007.2974
2456.109     4989.1448
2452.031     4981.0561
2447.814     4973.9706
2443.515     4965.8192
2435.139     4950.1434
2430.989     4940.8946
2426.849     4933.9032
2418.231     4916.2836
2414.004     4906.9094
2409.649     4898.6013
2401.488     4881.4833
2397.065     4872.1718
2392.911     4862.4215
2388.576     4852.9219
2380.441     4835.8353
2376.065     4826.3984
2367.744     4809.155
2363.363     4801.4738
2359.172     4793.2597
2354.966     4784.0423
2346.62     4768.8681
2342.275     4751.9696
2338.033     4743.5987
2329.527     4726.3553
2325.455     4715.9779
2321.253     4709.9897
2312.692     4694.7528
2308.362     4685.7863
2304.119     4677.7916
2300.145     4667.665
2291.542     4649.8259
2287.345     4642.2075
2282.969     4634.495
2274.665     4617.2516
2270.345     4608.0655
2266.221     4600.0081
2257.556     4581.5734
2253.36     4572.7636
2249.031     4563.2954
2244.896     4553.6391
2236.293     4538.6216
2232.005     4529.2161
2227.721     4522.2247
2219.293     4504.0407
2214.958     4492.7855
2210.603     4481.9692
2201.979     4465.9171
2197.737     4457.6089
2193.633     4449.9905
2189.226     4441.118
2180.618     4422.3383
2176.165     4411.0204
2171.943     4400.4549
2163.315     4384.5283
2159.129     4375.3422
2154.691     4367.0654
2145.99     4349.3203
2141.614     4340.8868
2137.506     4332.5786
2133.058     4323.2985
2124.388     4305.7729
2119.95     4297.0885
2115.559     4286.0214
2107.048     4268.6526
2102.713     4260.4698
2098.425     4252.2243
2089.709     4232.5982
2085.389     4222.7851
2081.029     4212.7526
2076.858     4204.413
2068.024     4187.1383
2063.73     4177.9209
2059.261     4168.484
2050.777     4151.5228
2046.324     4143.7476
2042.282     4137.0383
2033.514     4117.4435
2029.364     4107.7245
2024.999     4098.4444
2016.663     4082.5805
2012.313     4074.6799
2008.07     4064.8041
2003.849     4057.3424
1995.343     4038.1866
1991.142     4027.6838
1986.864     4019.1875
1978.276     4002.1949
1973.988     3992.3191
1969.766     3984.5439
1961.266     3964.8237
1956.993     3955.7944
1952.565     3947.5176
1943.942     3939.6797
1935.405     3922.8439
1931.004     3914.1908
1926.597     3905.6632
1917.84     3888.2943
1913.541     3878.7634
1909.298     3870.612
1900.592     3852.2399
1896.242     3842.8031
1891.794     3833.3662
1887.49     3823.6472
1878.784     3805.3692
1874.506     3796.5281
1869.981     3787.8436
1861.316     3761.3202
1856.832     3753.9212
1852.698     3745.1427
1843.863     3725.7674
1839.636     3716.0797
1835.173     3707.8342
1830.823     3699.3066
1822.142     3682.4708
1817.844     3673.1907
1813.519     3663.0641
1804.695     3644.7547
1800.375     3635.9763
1796.004     3626.4454
1787.237     3606.2235
1782.845     3596.6299
1778.516     3587.4439
1773.985     3578.9476
1765.341     3561.2966
1760.79     3552.2987
1756.527     3542.7365
1747.575     3524.9914
1743.487     3515.5859
1738.977     3507.7167
1730.215     3491.6019
1725.659     3483.0116
1721.334     3474.0136
1712.659     3454.6697
1708.684     3446.8945
1704.03     3437.7084
1699.289     3427.1116
1690.604     3409.3038
1686.305     3401.7167
1681.955     3391.6842
1673.084     3375.2873
1668.708     3366.164
1664.224     3356.1941
1655.642     3339.6405
1651.142     3329.5766
1646.833     3319.1051
1642.334     3308.0693
1633.69     3294.7449
1629.247     3284.9005
1624.989     3276.2161
1615.98     3256.9662
1611.619     3249.2223
1607.171     3239.2525
1602.708     3229.9097
1594.022     3211.663
1589.605     3203.9505
1585.296     3195.705
1576.374     3177.6778
1572.173     3168.5859
1567.751     3158.8668
1558.911     3140.1186
1554.401     3132.0298
1550.087     3121.966
1541.32     3103.1236
1537     3095.7873
1532.449     3088.5451
1528.058     3079.1396
1519.105     3060.6735
1515.027     3051.2053
1510.564     3041.016
1501.848     3020.9509
1497.456     3012.1725
1493.342     3004.554
1484.21     2986.5582
1479.901     2977.8424
1475.386     2968.3429
1470.819     2956.9309
1462.067     2940.7848
1457.702     2932.8528
1453.454     2924.67
1444.44     2904.9498
1440.007     2895.7324
1435.492     2886.327
1426.807     2867.1711
1422.256     2857.5775
1417.921     2847.5763
1413.355     2838.6724
1404.706     2821.7426
1400.206     2812.6506
1395.794     2803.4018
1386.811     2783.5876
1382.594     2767.5042
1378.084     2758.1614
1369.219     2739.8207
1364.668     2731.1049
1360.205     2720.2573
1355.875     2709.3782
1347.082     2692.7619
1342.675     2682.4472
1338.011     2672.6341
1329.14     2653.5096
1324.59     2645.9225
1320.44     2636.6424
1311.395     2616.546
1307.013     2608.4573
1302.38     2601.1837
1297.907     2592.1544
1284.701     2572.0267
1280.14     2562.2763
1275.563     2553.3097
1266.719     2533.4955
1262.261     2526.4414
1257.859     2517.2867
1248.762     2498.8519
1244.463     2490.0421
1239.917     2480.3544
1235.423     2472.83
1226.244     2454.1131
1221.858     2445.3346
1217.266     2436.18
1208.498     2417.8392
1203.948     2408.5905
1199.51     2397.1158
1190.305     2376.894
1185.903     2367.5826
1181.517     2359.149
1176.976     2349.2418
1167.988     2331.1206
1163.519     2321.1508
1159.107     2311.5885
1150.211     2294.4705
1145.748     2284.9083
1141.166     2275.5028
1132.306     2258.0399
1127.729     2248.0074
1123.549     2239.4484
1119.003     2229.0396
1110.035     2211.9843
1105.36     2202.6102
1101.005     2194.8036
1092.083     2175.9613
1087.733     2166.7125
1083.208     2156.5232
1074.26     2140.1577
1069.73     2131.1284
1065.436     2119.7164
1061.019     2109.9347
1051.917     2091.6567
1047.474     2083.2544
1042.851     2074.5073
1034.099     2055.8844
1029.518     2046.04
1025.121     2037.4183
1016.04     2019.4852
1011.746     2009.5781
1007.175     2000.1726
998.227     1982.3021
993.568     1973.2415
989.136     1964.4317
984.667     1955.9667
975.812     1938.2217
971.158     1928.4086
966.726     1920.0377
957.732     1900.1608
953.433     1891.2256
948.856     1881.099
939.837     1861.661
935.26     1853.6977
930.658     1845.4835
926.416     1836.7678
917.658     1817.8
912.994     1807.8615
908.279     1797.2647
899.47     1778.391
895.053     1770.2082
890.487     1749.9237
881.323     1733.37
876.896     1724.0272
872.299     1713.4304
867.887     1703.3038
858.78     1684.869
854.373     1675.7143
849.848     1667.0613
841.06     1647.8427
836.493     1639.6286
831.917     1631.195
827.515     1621.1938
818.423     1603.4174
814.13     1593.9179
809.497     1583.854
800.564     1563.6322
795.952     1554.1013
791.545     1545.8872
782.598     1526.8881
778.201     1517.2318
773.563     1509.7387
764.625     1490.6142
759.972     1480.2055
755.693     1470.2043
751.214     1462.1155
742.215     1442.8029
737.649     1434.2126
