Distance_nm     Force_uN
0     0.0314
-0.146     1.0973
-0.094     1.4108
1.613     0.6897
4.01     1.0346
6.521     1.4108
8.965     0.627
11.507     -0.8465
13.967     -0.8151
16.29     1.2854
18.718     3.0725
21.177     2.7276
23.589     0.5957
26.064     -1.2227
28.382     -0.7524
30.732     0.9719
33.275     2.2573
35.65     2.2887
38.01     1.8184
40.438     1.066
42.793     0.3449
44.991     0.4076
46.866     1.787
48.62     2.5708
48.75     1.6616
48.656     -0.1881
48.568     -0.9092
48.479     0
48.401     0.9405
48.291     0.7838
48.27     0.0314
48.202     0.2822
48.119     1.16
48.056     1.4108
48.056     1.0033
48.009     0.5957
47.879     1.0973
47.805     2.1633
47.795     2.5395
47.769     2.0379
47.727     0.9719
47.769     -0.4076
47.706     -0.7211
47.612     -0.5957
47.523     -0.1254
47.456     0.8778
47.461     0.9092
47.414     0.5957
47.362     -0.1568
47.356     -0.0314
47.398     1.3168
47.299     2.0065
47.236     1.6616
47.236     0.8778
47.247     0.4076
47.189     -0.0314
47.168     0.2508
47.168     1.0346
47.153     1.3168
47.111     1.9752
47.074     1.693
47.017     0.0941
46.96     -0.2822
46.97     1.3481
46.944     0.4389
46.939     -0.4389
46.986     -0.2195
46.97     0.3135
46.918     0.6584
46.834     0.7524
46.782     -0.2195
46.798     -0.1881
47.654     1.3795
50.129     1.693
52.614     1.0346
54.938     0.9405
57.444     1.8184
59.851     2.6022
62.326     1.693
64.769     0.6897
67.103     0.3762
69.588     0.4389
71.98     0.5016
74.282     0.533
76.721     -0.3762
79.117     -0.533
81.54     0.4076
83.999     0.627
86.286     0.4389
88.62     1.2541
91.069     1.7243
93.434     1.5989
95.857     1.0033
98.263     0.3762
100.603     0.9092
103.03     1.16
105.385     1.2541
107.735     1.0973
110.215     0.8465
112.512     0.8465
114.877     0.5643
119.676     0
122.02     0.4703
124.443     1.693
126.824     2.4454
129.152     1.0973
131.403     -1.1287
133.726     -1.8811
136.138     -0.6584
138.577     0.9092
140.937     1.6303
143.328     1.3795
145.662     0.6584
148.079     0.4703
150.554     -0.2195
152.805     -0.3762
155.17     1.3481
157.619     2.8844
159.926     3.2606
162.417     2.2573
164.85     -0.3762
167.121     -1.9125
169.56     -0.9719
171.935     0.627
174.295     1.2541
176.775     0.6897
179.125     0.3762
181.521     0.2822
183.897     0.1254
186.2     0.2822
188.622     1.066
191.024     1.8184
193.342     2.3827
195.807     1.2854
198.219     0.1254
200.506     0.2508
202.97     0.9719
205.403     1.2854
207.784     1.1287
210.181     0.9405
212.499     0.7838
214.932     0.9719
217.412     0.627
219.689     -0.3449
