Distance_nm     Force_uN
0     7.857
-0.148     5.184
-0.098     4.536
0.725     3.645
6.304     2.916
13.973     3.888
21.773     3.888
29.08     4.293
36.799     4.86
44.501     6.885
51.873     11.016
59.46     9.963
66.882     4.374
74.107     1.62
81.677     2.592
88.951     8.1
96.028     13.284
103.549     13.122
110.707     11.745
118.014     9.315
125.749     4.86
132.892     3.888
140.347     4.941
147.736     7.047
154.681     8.424
162.251     5.184
169.591     4.779
176.487     4.455
183.859     1.215
198.588     3.564
206.126     5.022
212.955     6.723
220.081     8.505
227.504     6.237
234.35     8.91
241.509     11.178
248.881     11.016
255.793     11.502
263.216     7.695
270.325     5.589
277.155     6.156
284.577     3.645
291.357     5.346
298.434     6.804
305.807     5.832
312.57     6.075
319.433     5.589
326.641     7.047
333.471     6.399
340.663     2.835
347.854     1.377
354.552     0.648
361.958     3.321
368.887     8.991
375.601     12.312
382.941     13.284
389.771     11.502
396.584     9.72
404.072     8.748
410.984     7.047
418.241     6.885
425.647     5.913
432.246     3.483
439.405     2.916
446.548     4.212
453.427     6.642
460.734     7.209
467.744     3.807
474.772     2.106
482.128     0.648
488.974     2.835
496.034     7.776
503.341     10.287
510.039     11.016
517.066     10.53
524.275     9.153
530.709     11.907
538.066     11.664
545.159     8.019
552.087     6.075
559.625     6.237
566.718     9.234
573.827     2.106
580.969     2.511
587.997     3.24
595.501     3.888
602.742     3.888
609.671     1.944
617.191     3.564
624.334     5.022
631.328     6.642
638.75     10.206
645.942     12.636
653.265     13.527
660.704     13.203
667.616     11.259
675.104     12.312
682.543     9.882
689.57     4.779
697.14     2.997
704.529     2.349
711.507     2.754
718.864     1.701
725.94     0.162
733     1.539
740.472     1.134
747.532     1.701
754.855     5.022
762.31     7.614
769.354     9.234
776.858     9.72
784.281     10.53
791.044     12.15
798.318     11.583
805.839     10.692
813.097     11.016
820.733     11.421
827.81     9.882
835.067     4.779
842.703     3.321
849.879     3.159
857.268     0.891
864.756     -0.972
871.717     -3.807
879.024     -3.24
886.397     0.648
893.441     3.807
901.126     7.857
908.614     9.477
915.707     8.262
923.327     10.692
930.634     12.879
938.039     14.013
945.494     14.337
952.587     11.988
960.075     11.34
967.728     8.505
974.788     3.645
982.243     1.62
989.682     0.405
996.972     1.296
1004.74     2.106
1012.047     -1.458
1019.305     -2.43
1026.825     0
1034.001     2.997
1041.505     6.399
1049.125     6.156
1056.185     6.318
1063.624     8.91
1071.095     8.505
1078.287     11.826
1085.956     16.281
1093.312     13.446
1100.356     10.449
1107.992     9.234
1115.414     8.91
1122.968     10.368
1130.719     7.209
1137.878     1.539
1145.201     -2.349
1152.887     -4.779
1160.21     -1.701
1167.567     2.349
1174.956     2.106
1182.263     4.212
1189.85     5.589
1197.305     7.209
1204.76     9.639
1212.577     9.558
1219.884     10.935
1227.01     12.393
1234.547     10.368
1241.64     7.776
1249.276     6.156
1257.077     8.1
1272.036     13.041
1279.508     10.773
1286.749     4.05
1294.55     0.324
1302.038     -0.891
1309.41     0.891
1317.145     1.62
1324.353     0.405
1331.907     0.405
1339.708     0.486
1346.998     3.483
1354.783     10.044
1362.337     11.826
1369.792     10.773
1377.691     9.882
1385.13     11.34
1392.288     12.96
1400.287     11.097
1407.742     9.153
1415.23     4.779
1423.113     1.458
1430.568     1.458
1438.27     0.081
1446.087     2.673
1453.525     4.374
1461.359     2.673
1469.193     2.511
1476.598     3.564
1484.514     3.807
1492.068     6.237
1499.49     8.748
1507.505     9.882
1515.026     8.667
1522.662     5.589
1530.627     7.371
1537.95     12.474
1545.405     13.527
1552.943     10.854
1560.398     6.885
1568.511     3.969
1576.279     4.455
1583.685     2.511
1591.666     1.053
1599.335     1.863
1607.185     -0.324
1615.118     -1.458
1622.474     0
1630.192     5.67
1638.388     10.935
1645.646     8.343
1653.38     5.994
1661.412     9.153
1668.85     11.016
1676.848     11.421
1684.698     9.963
1692.433     9.153
1700.448     6.723
1707.985     3.483
1715.736     4.779
1723.751     5.346
1731.239     3.645
1739.204     1.458
1747.087     0.891
1754.526     3.807
1762.425     4.86
1770.341     3.888
1777.895     5.427
1785.926     7.533
1793.727     8.748
1801.577     6.642
1809.443     2.754
1816.931     6.075
1824.913     10.206
1832.714     9.963
1840.235     10.449
1848.249     7.857
1856.379     5.508
1863.999     4.698
1871.98     3.24
1879.863     5.022
1887.532     4.05
1895.629     1.62
1903.282     2.997
1910.984     3.969
1919.031     5.832
1926.634     7.533
1934.682     6.804
1942.581     8.424
1950.201     8.181
1958.462     5.184
1966.345     7.128
1973.916     8.991
1982.095     10.206
1989.731     8.019
1997.4     3.888
2005.579     4.698
2013.495     5.346
2021.493     2.997
2029.557     3.483
2037.144     4.698
2045.257     3.807
2053.371     5.346
2061.056     7.533
2069.383     10.53
2077.266     10.125
2084.869     6.318
2093.032     5.994
2101.129     6.399
2109.193     5.913
2117.389     5.913
2125.107     3.402
2133.401     4.293
2141.679     7.452
2149.365     6.48
2157.643     5.022
2166.118     5.265
2173.754     4.293
2182.032     4.536
2190.277     5.427
2198.341     6.237
2206.866     5.508
2214.798     3.078
2223.06     5.508
2231.683     14.094
2239.649     10.935
2247.795     6.885
2256.106     5.427
2264.087     6.156
2272.513     3.726
2280.545     0.162
2288.329     -0.405
2296.294     0.486
2302.86     2.43
2311.237     3.969
2319.647     4.617
2327.299     6.156
2335.511     6.561
2343.575     7.128
2351.376     8.586
2359.687     9.234
2367.586     10.287
2375.518     11.016
2384.043     10.368
2391.943     7.857
2400.056     5.022
2408.548     4.131
2416.464     5.751
2432.921     4.698
2440.672     1.701
2448.753     0.162
2456.8     0.567
2464.798     1.458
2473.191     0.891
2481.239     0.648
2489.171     3.24
2497.433     3.807
2505.382     3.807
2513.594     8.829
2521.888     15.228
2529.491     17.172
2537.621     14.823
2545.85     10.206
2553.7     9.639
2561.829     10.53
