Distance_nm     Force_uN
0.395     0.324
2.485     3.402
17.972     4.86
25.97     3.24
33.82     3.483
48.993     8.991
56.777     8.262
71.934     2.349
79.686     1.458
94.728     10.935
102.199     8.748
109.769     1.782
125.19     -7.452
132.875     -3.078
147.588     3.24
155.257     3.645
170.035     5.103
177.82     5.427
185.357     4.536
200.415     6.561
207.64     7.29
223.208     4.698
230.597     3.888
245.573     5.265
252.946     4.536
268.004     -1.458
275.262     -3.078
290.633     0.567
298.088     2.916
313.229     5.103
320.733     5.589
328.6     5.913
343.707     5.346
351.393     5.994
366.566     5.751
374.235     3.726
381.591     2.592
397.127     0.405
404.78     2.592
419.986     2.268
427.573     -1.053
442.631     -0.891
450.382     2.025
458.002     4.698
473.439     6.804
480.959     5.184
496.281     5.67
503.769     7.614
518.91     5.265
526.315     2.43
533.968     0
548.911     3.969
556.629     4.455
571.622     -2.349
579.603     -7.614
587.157     -5.589
602.314     7.047
609.703     9.072
625.19     2.592
632.529     3.402
640.379     8.424
655.339     12.15
669.574     3.807
677.194     1.944
685.143     0.648
700.234     -1.863
708.084     -1.62
723.027     -2.511
730.91     -2.511
738.217     -2.835
753.687     8.262
761.125     11.502
776.677     8.91
784.28     6.399
792.279     5.346
815.203     6.561
822.51     7.614
838.293     1.782
845.748     -3.24
861.415     -6.399
869.051     -4.698
884.406     -1.539
892.206     -1.701
907.808     3.159
915.658     5.751
923.524     10.611
938.5     9.639
946.251     6.237
961.836     7.371
969.357     8.505
985.255     6.48
993.022     2.349
1009.562     -8.1
1017.198     -17.091
1025.13     -14.742
1040.534     5.994
1048.812     3.321
1064.578     -3.159
1072.872     -0.972
1088.391     15.552
1096.752     13.203
1104.437     11.583
1120.499     12.312
1128.234     10.53
1144.115     -5.832
1152.015     -8.1
1160.26     -3.807
1176.108     -2.673
1184.303     -10.287
1199.971     -8.991
1207.821     3.807
1223.554     7.938
1231.338     3.483
1239.122     2.835
1255.217     19.359
1263.133     18.549
1278.636     0.729
1286.667     -0.567
1294.829     1.215
1310.579     -0.567
1318.363     -7.857
1333.997     -10.935
1341.831     -8.343
1357.745     -2.43
1365.48     2.268
1381.525     9.801
1389.26     9.558
1397.242     6.156
1412.959     5.832
1421.088     8.748
1436.969     10.449
1445.28     7.047
1460.832     0.648
1469.176     -4.293
1484.925     -15.228
1493.22     -15.147
1500.856     -8.1
1517.247     9.801
1524.916     3.402
1541.505     -1.053
1549.273     0.324
1565.516     10.044
1573.728     9.558
1590.004     9.558
1598.183     5.67
1606.56     -1.053
1622.951     -14.823
1631.262     -9.234
1647.571     -0.972
1655.849     0.162
1672.257     -4.779
1680.337     0.324
1688.451     7.209
1705.368     9.072
1713.548     10.611
1730.071     11.907
1738.809     10.449
1747.367     5.751
1764.104     -4.698
1772.629     -8.019
1789.678     -6.804
1798.006     -4.212
1815.055     -1.701
1823.07     -4.05
1840.202     -2.673
1848.282     2.916
1865.397     15.957
1873.823     16.767
1882.48     13.284
1899.184     3.402
1908.137     1.377
1925.022     3.807
1933.661     1.458
1950.415     -6.237
1958.791     -5.589
1984.251     -11.178
1992.66     -8.91
2009.776     2.754
2018.251     3.888
2027.154     4.05
2043.842     11.178
2052.531     17.172
2069.795     7.695
2078.352     2.025
