Distance_nm     Force_uN
0     0.4389
0.074     0.5957
0.522     1.2541
2.466     2.32
4.193     2.32
6.527     1.3168
9.227     0.627
11.711     0.5957
14.139     0.5957
16.364     0.7524
18.524     0.533
21     1.16
22.981     1.9438
24.992     1.9438
27.341     1.4735
29.657     0.4389
32.347     0.5643
34.549     1.3795
36.435     1.787
38.589     2.226
40.654     2.2887
42.872     1.4422
45.524     0.3135
48.084     0.3762
50.235     1.7557
52.044     3.386
53.611     3.6368
55.761     1.9752
58.595     -0.1881
61.448     -1.8184
64.34     -0.533
66.144     2.1006
67.335     3.3233
69.218     2.6335
71.671     1.16
74.321     -0.3449
77.108     -0.7211
79.413     0.2508
81.287     1.4422
83.138     1.9125
85.036     1.5676
87.335     1.8497
89.469     1.5362
91.659     0.533
94.343     0.2822
96.616     2.0692
98.14     3.919
99.753     3.0411
102.15     -0.0627
105.358     -1.8184
108.214     1.787
109.086     2.7276
110.955     2.3514
113.343     1.1914
115.872     0.5016
118.377     0.2508
120.691     0.3762
122.706     1.0973
124.691     1.5049
126.746     1.4108
128.965     1.1914
131.327     0.8151
133.605     0.7838
135.793     1.2854
137.9     1.7243
139.876     1.5676
142.221     0.7524
144.763     0.4703
146.953     0.5016
149.151     0.3135
151.47     0.0314
153.748     1.8497
155.44     3.5114
157.106     3.1665
159.337     0.5643
162.407     -1.0033
163.633     0.1568
163.057     1.4735
162.475     1.9752
162.195     2.1633
161.996     1.4108
162.141     0.8778
162.233     1.16
162.043     1.3795
161.912     1.066
161.945     0.7524
161.973     0.9092
161.799     1.3481
161.562     1.16
161.568     0.5016
161.734     0.7211
161.613     1.4422
161.295     1.8497
161.063     1.5676
161.08     0.4703
161.379     -0.4389
161.724     -0.4389
161.729     0.5957
161.284     2.6022
160.568     3.386
160.297     2.3514
160.564     0.7838
161.09     -0.2508
161.451     -0.627
161.558     0.8465
161.032     2.226
160.565     2.226
160.544     1.16
160.879     1.1914
160.848     2.226
160.502     1.4735
160.741     0.2822
161.166     0.5957
161.065     1.0346
160.932     1.4422
160.815     1.5049
160.705     0.9405
160.917     0.3762
161.134     0.5016
161.113     1.5362
160.725     1.7557
160.656     0.9405
160.927     0.3449
161.103     0.1881
161.188     -0.0627
161.273     0.2195
161.14     0.7211
160.991     1.2227
160.842     2.0065
160.587     1.9438
160.733     1.1914
162.597     0.9092
165.063     1.1287
167.505     1.2541
169.791     0.3762
172.454     -0.9719
175.318     0.3449
177.127     3.0411
178.578     3.0725
180.912     0.6897
184.007     -0.8151
186.96     -0.5643
189.141     1.1914
190.797     2.4454
192.684     2.0379
197.376     0.7524
200.234     0.2195
202.681     0.6897
204.829     1.693
206.786     1.8497
208.947     1.9438
211.265     1.1287
213.828     0.3135
216.365     0.5643
218.603     0.533
220.885     0.8151
223.009     1.4108
225.161     1.1914
227.465     0.9092
229.89     0.8151
232.318     0.6897
234.554     0.9719
236.693     1.3795
238.878     1.8811
241     1.5362
243.461     0.7838
246.003     0.7838
248.206     1.7243
250.216     2.6962
252.116     1.8497
254.706     0.9405
257.379     1.2227
259.403     1.8811
261.488     2.0692
263.795     1.1914
266.379     -0.2195
269.191     -0.1881
271.468     1.1287
273.298     2.1633
275.307     1.6303
277.733     0.1254
280.467     -0.1881
282.939     0.9719
284.754     2.1633
286.606     2.6962
288.733     2.6962
290.931     1.7243
293.198     0.8778
293.756     0.627
293.731     0.8151
293.568     1.3168
293.289     1.6616
293.02     2.1633
292.803     2.3827
292.687     1.787
292.759     1.16
292.971     0.7211
293.047     0.2195
293.097     0.0314
293.124     0.627
292.844     1.1914
292.605     0.9092
292.644     1.0973
292.549     1.5049
292.395     1.693
292.294     1.9752
292.204     1.787
292.284     0.8465
292.592     0.1881
292.789     0.7524
292.545     1.7243
292.164     2.1006
292     2.2573
291.952     1.9752
292.021     1.1914
292.308     0.3449
292.59     0.0941
