Distance_nm     Force_uN
0.022     -2.025
0.022     -1.377
0.93     0.729
1.091     0.243
1.398     -1.053
2.236     0.972
2.242     0.891
3.258     -0.891
3.483     -1.053
3.715     -0.081
4.43     -0.81
4.693     0
4.919     0
5.978     -0.972
5.988     -1.053
6.972     1.458
7.375     -0.324
7.601     -1.053
8.359     0.405
8.821     -0.324
8.983     -1.215
10.224     -0.405
10.262     0.729
11.144     0.081
11.756     -0.729
11.923     -0.891
12.703     -1.782
13.412     -1.701
13.493     -0.162
14.933     -0.162
14.993     -0.081
15.068     0.081
16.557     -0.648
16.686     -1.053
17.412     -0.486
18.465     -0.324
18.503     0.243
20.078     -0.81
20.298     -2.349
20.959     -1.377
21.943     -1.053
22.19     -0.405
23.851     -0.486
24.067     0
24.566     -0.162
25.733     -1.377
26.034     -0.405
26.523     0.243
28.044     -0.81
28.501     -1.053
29.657     -1.377
30.136     -1.458
31.711     -0.081
32.259     0.081
32.624     -0.648
33.807     -0.891
34.468     -0.81
34.694     -1.62
36.592     -0.567
38.107     -0.405
38.822     -0.648
39.161     -1.944
40.371     -1.782
41.209     -1.782
41.365     0.081
43.478     -0.729
43.51     -1.539
44.773     1.053
45.778     -0.243
45.999     -0.405
47.074     -0.243
48.343     -0.648
48.375     -2.754
50.573     -0.972
50.815     -0.567
51.697     -1.296
53.213     0.081
53.261     0.81
55.497     -0.324
55.755     -0.081
56.417     -0.324
57.847     -0.891
58.153     0.729
60.292     -1.053
60.706     -2.187
61.217     -1.134
62.808     -1.539
63.292     -0.729
65.378     -1.458
65.835     -1.458
66.27     0.405
67.764     0.648
68.479     -1.62
70.388     0
71.049     -0.486
71.436     -1.377
72.947     -1.296
73.678     -0.243
73.957     -0.162
76.371     -0.486
76.629     -0.891
78.032     -0.648
79.053     -0.81
79.306     0.486
80.693     -0.081
81.789     -0.81
81.87     -0.081
84.375     0.648
84.585     1.944
85.746     8.748
87.17     3.645
87.235     3.645
89.756     5.103
89.987     6.156
90.971     5.184
92.497     5.265
92.804     5.184
95.314     10.206
95.631     12.231
96.309     13.365
98.346     17.496
98.362     17.01
100.738     28.836
101.168     30.618
101.706     33.372
103.394     36.612
103.969     38.718
104.399     37.422
106.743     41.715
106.764     45.765
108.871     54.189
109.624     50.625
109.984     49.896
112.419     51.435
112.688     54.999
115.338     65.853
115.381     70.227
117.144     70.146
118.198     72.738
118.392     77.274
121.052     89.343
121.09     90.882
121.214     87.804
123.977     92.259
124.074     89.748
125.337     89.181
126.917     102.789
126.906     107.001
129.616     113.481
129.938     112.752
130.976     110.727
132.691     126.522
132.755     126.36
135.308     136.161
135.593     132.921
136.486     140.94
138.561     148.797
138.528     147.582
141.066     158.031
141.587     158.193
142.227     166.374
143.942     170.586
144.468     170.019
145.065     164.43
147.414     183.303
147.871     181.521
149.715     189.783
150.505     184.923
150.887     193.104
153.408     193.752
153.333     193.185
155.343     200.799
156.354     202.743
156.612     210.195
158.246     213.597
159.326     212.787
161.143     220.806
162.299     225.099
162.52     221.697
164.025     230.04
165.422     238.221
166.831     238.14
168.228     241.137
168.417     243.648
169.755     247.131
171.427     247.131
172.722     256.446
174.281     260.577
174.426     259.524
175.528     264.465
177.394     268.11
177.437     268.758
180.162     279.45
180.409     281.88
181.275     285.201
183.447     289.575
183.425     286.659
185.909     296.055
186.462     297.918
187.075     301.077
188.897     309.42
189.446     308.124
191.902     321.408
192.542     321.084
192.918     323.676
194.784     327.483
195.579     329.427
197.778     344.007
198.665     344.979
200.686     341.415
201.675     344.898
201.949     355.104
204.825     365.31
204.772     365.067
206.562     363.042
207.852     370.656
208.024     375.03
210.878     385.236
211.013     389.772
212.405     388.881
214.093     402.894
214.173     402.003
216.969     406.62
217.168     405.648
218.377     408.726
220.033     414.234
220.275     419.58
221.318     424.116
223.435     430.839
224.274     425.169
226.037     433.431
226.403     447.606
227.198     445.257
229.596     449.064
230.262     448.659
232.128     452.142
232.681     466.236
235.041     471.258
235.724     474.822
236.17     474.255
238.089     478.305
238.965     486.729
241.143     502.605
242.078     505.926
242.384     507.222
244.115     510.462
245.142     508.437
245.395     511.677
248.158     523.746
248.432     521.964
250.098     526.5
251.356     522.45
251.491     525.771
254.383     539.379
254.42     538.407
255.936     548.451
257.586     551.367
257.683     551.61
260.608     563.841
260.801     563.517
262.043     565.704
263.908     570.888
