Distance_nm     Force_uN
0     -1.134
0.292     -1.944
0.487     -2.673
0.655     -2.106
0.609     -0.729
0.242     -1.134
0.34     -1.539
0.453     -0.405
0.24     0.972
-0.043     2.025
-0.366     2.187
-0.441     1.539
-0.257     1.782
-0.169     1.782
-0.243     2.349
-0.31     1.539
0.017     2.025
-0.118     1.701
-0.069     0.972
0.215     0.567
0.376     -0.324
0.592     -1.296
0.846     -1.863
1.045     -1.944
1.145     -1.215
0.956     -0.567
0.773     -0.324
0.798     0.567
0.629     1.539
0.348     1.458
0.359     1.539
0.406     1.62
0.49     2.43
0.305     2.187
0.339     1.458
0.575     1.134
0.841     1.296
0.813     1.701
0.674     0.324
1.078     -0.972
1.539     -0.729
1.485     -1.215
1.593     -0.972
1.608     -0.891
1.744     -1.62
1.917     -1.539
1.901     -1.62
1.975     0.162
1.611     1.053
1.399     1.944
1.125     1.701
1.29     0.972
1.616     0.567
1.797     0.729
1.723     0.486
1.787     1.62
1.627     2.835
1.366     1.944
1.599     0.567
2.003     -0.243
2.356     -0.81
2.596     -0.81
2.591     -0.324
2.514     -0.81
2.802     -0.891
2.934     -1.377
3.027     -0.891
2.828     0.162
2.737     0.081
2.927     0.648
2.739     2.106
2.356     2.43
2.422     1.701
2.711     1.296
2.84     1.62
2.77     1.458
2.997     0.891
3.317     0.972
3.274     1.539
3.112     -0.162
3.745     -1.377
4.232     -0.81
4.06     -0.891
4.092     -0.81
4.239     -0.567
4.353     -0.891
4.466     -0.972
4.445     -0.243
4.435     0.486
4.488     0.648
4.487     0.486
4.499     0.486
4.583     1.62
4.475     1.701
4.517     1.701
4.559     1.944
4.584     1.539
4.892     0.648
5.172     0.162
5.328     0.324
5.416     0.648
5.54     0.162
5.754     -0.567
5.938     -0.486
6.006     -0.891
6.424     -1.377
6.649     -0.81
6.44     -0.729
6.513     -0.972
6.92     -0.324
6.852     0.405
6.653     1.782
6.343     2.43
6.434     1.944
6.706     -0.243
7.31     0.405
7.195     0.81
7.392     0.891
7.566     1.296
7.473     0.729
7.667     -0.486
8.296     -0.162
8.394     -0.405
8.417     -0.891
8.646     -1.944
9.243     -1.62
9.304     -0.567
9.076     0.405
8.906     0.162
9.308     0.243
9.534     1.053
9.344     1.134
9.623     1.215
9.885     1.863
9.718     2.025
9.622     1.053
10.223     0.972
10.545     1.215
10.512     1.62
10.457     1.296
10.875     0.486
11.48     -0.162
11.721     -0.972
11.943     -1.539
12.368     -2.592
13.043     -1.944
12.934     -0.243
12.496     0.162
12.714     -0.081
13.179     -0.081
13.316     -0.972
13.549     -0.405
13.624     0.162
13.941     1.053
13.84     1.215
13.797     1.62
13.947     0.891
14.631     0.081
15.042     -0.486
15.156     -0.81
15.432     -0.972
16.007     -0.891
16.207     -0.324
16.056     -0.405
16.33     -1.134
17.04     -0.648
17.084     -0.486
17.083     -0.405
17.23     -0.243
17.708     0.567
17.766     0.891
17.732     0.81
17.922     0.405
18.62     0.729
18.871     1.053
18.816     1.053
18.984     1.053
19.611     0.405
20.1     0.243
20.143     0.648
20.198     -0.243
21.088     0
21.392     0.648
21.256     0.729
21.335     0
22.198     -0.162
22.699     0.081
22.682     0.243
22.733     0.243
23.407     0.567
23.826     0.81
23.782     0.243
24.034     0.324
24.691     0.243
25.292     -0.405
25.523     0.486
25.369     0.324
26.107     1.134
26.465     1.458
26.416     0.486
26.717     0.162
27.493     0.081
28.284     -0.729
28.594     0.162
28.373     0.405
28.882     0.648
29.549     0.486
29.692     0.405
29.729     0.486
30.303     0.486
31.182     0.324
31.383     0.162
31.5     -0.243
32.124     -0.729
33.091     -0.81
33.307     0.729
32.965     0.81
33.481     0.486
34.525     0.729
34.692     0.648
34.719     0.891
35.102     0.081
36.376     -0.486
36.838     0.324
36.522     0.81
36.782     1.134
37.796     1.053
38.254     -0.324
38.658     0.162
38.866     0.567
39.811     0.162
40.314     -0.081
40.442     -0.486
40.86     -0.081
41.821     0.405
42.197     0.081
42.331     0.324
42.555     0.405
43.624     0.81
44.1     0.891
