Distance_nm     Force_uN
0.066     -9.72
0.049     -2.349
0.23     9.72
0.23     3.24
0.395     -3.888
0.51     -0.162
0.592     -1.053
0.379     -3.726
0.494     -3.24
0.477     0
0.428     -0.486
0.428     1.053
0.576     -1.539
0.839     -5.751
0.823     0.729
0.922     5.589
0.971     5.832
1.465     0.081
1.432     -3.564
2.452     -5.103
3.752     -0.486
9.446     3.24
12.82     0.081
21.954     -3.645
26.71     -4.941
36.946     -1.458
42.196     3.807
47.709     7.128
58.686     1.782
64.446     -0.891
75.439     -0.162
81.084     0.486
92.423     4.212
98.101     1.944
109.703     -3.24
115.529     -3.159
127.378     -3.24
133.336     -4.941
145.053     -2.43
150.829     1.944
162.958     2.835
168.751     2.754
181.078     1.215
187.216     -0.648
193.453     -1.458
205.089     0.324
204.957     0.81
203.229     -1.458
189.635     -4.86
182.493     -3.321
175.235     -2.673
161.724     -2.025
154.796     -0.081
141.432     4.86
134.833     3.078
128.102     2.835
114.953     2.187
108.6     1.863
96.406     0.162
90.119     1.296
77.826     -1.134
71.753     -5.913
60.151     -8.343
54.21     -6.723
43.299     0.486
38.049     2.187
28.207     0.567
23.287     2.268
14.482     3.078
10.17     1.377
6.221     0.891
