Distance_nm     Force_uN
0     0.648
0.808     -3.888
2.262     -4.86
6.918     -2.187
13.751     1.62
20.624     4.293
27.276     2.916
35.053     1.539
43.077     1.053
50.581     -0.405
58.758     -1.134
66.196     0.081
72.928     2.187
79.914     4.698
86.364     3.078
94.107     0.324
102.486     -0.324
109.737     0.81
116.82     1.053
124.358     -0.405
131.679     -1.296
139.523     -1.863
146.999     -0.486
153.704     3.726
160.189     6.075
166.879     4.212
174.408     2.592
182.382     0
190.223     -1.215
197.693     1.296
204.653     2.835
211.232     3.321
218.54     2.43
226.169     0.243
233.819     0.162
241.361     0.648
248.373     2.025
254.749     3.321
261.904     2.43
269.55     1.134
276.927     -0.648
284.813     -2.025
292.441     0.324
298.934     2.106
305.662     3.24
312.367     3.564
319.735     3.159
327.069     2.592
334.249     1.62
342.13     1.215
349.349     1.539
356.19     2.997
363.17     0.81
370.869     -1.215
378.508     -1.053
385.935     1.539
392.313     3.726
399.064     2.754
406.633     1.944
413.582     1.62
421.24     -0.729
429.41     -0.243
436.059     2.511
442.772     4.131
449.429     5.022
456.084     2.997
464.167     0.891
471.828     1.053
478.91     0.567
486.299     -0.405
500.78     -0.648
508.136     1.62
514.387     3.402
521.362     3.159
528.635     1.458
535.94     0.405
543.448     -0.243
550.7     0.081
557.919     1.296
564.866     2.025
571.483     2.916
578.368     3.969
585.474     3.888
592.589     5.994
599.443     9.315
605.937     16.119
611.065     28.107
615.288     34.668
620.695     40.662
626.041     48.924
631.384     59.778
635.486     72.414
639.107     84.24
