Distance_nm     Force_uN
0     -0.729
-4.328     2.916
-10.763     7.857
-53.354     9.234
-87.305     5.67
-81.858     2.106
-73.218     3.321
-64.594     4.374
-55.789     3.564
-47.627     6.156
-39.201     10.773
-30.544     13.365
-22.53     10.611
-14.318     8.829
-5.974     9.072
2.041     8.181
10.319     7.452
18.268     6.48
26.216     6.561
34.626     6.561
42.147     2.916
49.602     -1.944
57.6     -2.511
65.187     2.349
73.086     9.882
81.101     11.097
88.605     5.589
96.521     -0.486
104.289     -0.324
111.629     6.642
119.693     13.527
127.312     16.443
134.702     12.474
142.634     5.67
150.254     3.726
157.923     6.237
165.806     7.857
173.112     8.586
180.798     7.938
188.615     6.399
196.07     5.67
203.871     4.05
211.277     1.782
218.567     2.754
226.285     3.24
233.592     4.698
240.916     7.695
248.634     7.938
255.892     5.103
263.149     3.807
270.835     9.153
278.257     14.499
285.942     11.745
293.513     6.318
300.688     4.374
308.472     6.723
315.927     9.315
323.201     6.237
330.986     1.701
338.325     2.268
345.748     4.131
353.581     6.156
361.02     4.455
368.771     1.701
376.489     4.536
383.599     6.237
391.465     8.91
398.97     10.611
406.145     7.371
