Distance_nm     Force_uN
0.113     -1.458
1.033     -0.324
3.29     -0.243
3.306     -0.081
5.806     1.701
6.311     1.134
6.956     1.053
8.779     0.081
9.306     -0.324
9.892     0.972
12.305     1.134
12.289     -0.567
14.552     -2.025
15.213     -0.405
15.6     0.567
18.267     0.972
18.24     1.134
20.325     0.81
21.266     0.243
21.53     0.972
24.271     1.863
24.255     1.782
26.05     0.486
27.384     -0.081
27.475     -1.134
30.276     0.243
30.297     1.053
31.754     2.349
33.307     -1.539
33.35     -2.106
36.081     0.891
36.253     2.754
37.414     1.944
39.328     -1.215
39.253     -1.377
41.978     -0.405
42.22     0.324
43.15     -2.349
44.876     -3.321
45.252     1.539
47.779     3.078
48.219     0.891
48.956     -1.701
50.848     -0.243
51.267     2.916
53.778     0
54.412     -2.349
54.794     -0.486
57.379     3.321
57.352     2.106
59.508     -0.81
60.325     -0.162
60.734     0.648
62.491     1.053
63.443     0.567
63.755     -0.405
66.539     0.891
66.491     1.215
68.249     0
69.474     -0.405
69.641     0
72.485     0.81
72.571     1.377
75.484     0.405
75.559     -1.053
76.898     -1.296
78.623     1.296
78.645     2.592
81.516     0.81
81.747     0.162
82.865     -1.62
84.902     -0.243
84.87     0.081
87.531     2.592
87.848     2.349
88.66     0.891
90.493     -0.324
90.977     -0.243
93.439     1.62
93.955     2.187
94.567     0.567
96.508     -0.243
97.051     -0.324
99.416     2.187
100.126     2.43
100.518     0.567
103.254     0
103.545     0.081
105.324     0.324
106.372     1.053
106.614     0.324
108.334     -0.324
109.409     0.081
111.264     3.483
112.382     5.508
112.527     6.723
115.468     8.424
115.537     11.097
117.113     9.315
118.585     9.72
118.752     11.664
121.698     21.384
121.859     19.602
123.117     22.113
124.982     27.378
124.982     31.59
127.81     39.528
128.025     38.718
129.052     43.092
130.928     46.413
131.25     43.011
133.96     52.488
134.368     53.46
135.078     55.971
136.954     61.56
137.464     59.535
139.996     67.716
140.598     70.308
141.082     75.087
143.759     86.346
143.7     88.533
144.136     87.723
146.893     91.53
147.296     92.745
149.086     99.306
150.108     101.817
150.366     106.758
153.263     111.132
153.532     116.073
155.198     123.282
156.408     124.011
156.537     123.606
159.536     135.675
159.612     134.298
161.171     143.37
162.665     154.062
162.703     150.093
165.864     158.517
165.923     157.707
168.799     159.408
168.933     163.215
170.078     166.293
171.836     168.237
172.148     173.988
174.932     179.01
175.298     185.085
176.185     189.864
178.061     193.104
178.453     196.425
179.206     194.805
181.689     203.148
181.684     200.799
184.243     203.391
184.845     206.226
185.393     212.787
187.36     218.862
188.048     226.314
188.532     227.043
191.139     233.361
191.505     236.277
193.472     245.187
194.429     242.757
196.494     251.262
197.552     256.365
197.832     261.468
199.558     266.976
200.805     267.705
202.697     273.375
204.014     273.375
204.191     274.752
205.718     280.827
207.164     283.338
207.315     283.743
210.352     297.189
210.465     300.672
211.755     304.56
213.588     306.342
213.674     307.557
216.679     318.006
216.905     319.14
217.926     324.648
220.13     325.053
220.248     327.564
223     342.225
223.393     341.091
224.14     341.496
226.548     347.571
226.521     346.842
229.177     358.749
229.806     366.12
230.542     364.014
233.166     371.628
233.128     369.279
235.547     381.105
236.348     383.535
236.735     385.965
239.546     395.28
239.509     396.009
241.756     401.679
242.831     402.165
243.127     405.243
244.879     411.48
246.088     413.019
247.868     421.443
249.174     427.032
249.507     427.761
251.012     430.677
252.475     435.213
254.071     442.584
255.673     445.905
257.141     450.198
258.732     457.002
259.092     460.242
260.339     461.214
262.059     462.915
262.339     466.884
265.236     473.688
265.591     479.601
266.542     478.305
268.838     484.218
269.725     489.24
271.665     493.128
272.058     498.798
272.789     500.58
275.332     516.942
275.928     512.001
278.568     520.02
278.562     522.288
281.04     522.693
281.938     528.12
282.32     529.335
285.115     538.65
285.513     544.644
288.373     552.663
288.421     551.934
290.539     552.825
291.7     562.302
291.926     565.623
294.92     578.016
294.968     576.801
296.785     589.599
298.269     592.272
298.543     591.462
299.995     593.568
301.683     597.78
301.726     597.294
304.709     607.014
304.978     611.469
306.241     621.027
308.332     620.46
308.305     620.46
311.294     634.878
311.574     636.012
312.536     640.224
314.826     641.439
314.858     642.492
317.664     649.053
318.132     654.075
318.825     657.558
321.411     664.929
321.481     665.496
324.013     675.945
324.803     674.406
325.314     677.727
328.13     686.88
328.512     688.743
330.426     698.301
331.361     702.837
331.71     706.482
334.651     714.744
334.909     718.308
336.796     727.218
338.032     731.916
339.849     737.262
341.182     740.016
341.483     740.664
343.117     749.169
344.692     750.303
346.257     758.565
347.778     760.833
348.047     760.266
351.041     769.014
351.267     769.905
354.368     778.977
354.627     780.111
355.734     780.678
357.916     792.828
358.008     792.747
360.97     800.604
361.378     804.33
362.211     805.95
364.657     813.24
364.684     812.997
367.377     817.452
367.979     825.309
368.694     826.2
371.388     838.593
371.904     838.431
373.893     841.104
374.699     847.179
375.097     847.422
377.956     858.438
377.994     859.086
380.332     863.46
381.418     874.719
381.639     873.585
384.628     879.498
384.66     881.523
386.702     879.498
388.095     893.754
389.858     897.48
391.347     900.639
391.573     903.879
393.078     905.013
394.857     918.216
394.916     918.783
397.943     927.126
398.142     930.123
399.443     923.4
401.238     933.444
401.571     942.192
404.609     950.697
404.936     951.426
405.969     957.825
408.242     969.003
409.097     970.461
411.054     975.645
411.624     970.704
412.425     977.346
415.042     978.318
415.693     988.686
417.714     996.786
418.472     996.543
420.988     1005.615
421.8     1008.207
422.16     1017.846
424.127     1020.276
425.079     1016.874
425.369     1022.058
428.412     1032.345
428.519     1030.482
430.427     1040.769
431.895     1044.009
432.18     1045.629
433.706     1055.025
435.453     1056.321
436.846     1070.334
438.475     1068.714
438.781     1071.954
440.055     1080.054
442.125     1079.001
443.339     1086.615
445.199     1090.341
445.597     1089.855
448.548     1102.572
448.919     1102.167
451.833     1110.186
452.36     1116.666
453.069     1114.803
455.655     1126.224
455.633     1130.355
458.396     1133.271
459.17     1139.508
459.719     1135.377
462.476     1147.77
