dDisplacement_nm_ori     dForce
666.465     1233.9382
670.672     1241.2432
678.688     1257.452
682.745     1265.8229
686.458     1271.5916
694.722     1286.1387
698.625     1295.0426
702.831     1304.0719
710.832     1319.9358
714.977     1326.1121
718.911     1334.1381
723.035     1342.9479
731.155     1360.4421
735.356     1367.4022
739.49     1375.4596
747.548     1397.4371
751.595     1404.1777
755.652     1410.7615
763.828     1428.3185
767.85     1436.031
771.943     1444.684
780.181     1461.1436
784.274     1470.6118
788.29     1478.6379
792.589     1484.1244
800.58     1500.2078
804.755     1509.8641
808.73     1518.5485
817.128     1532.6568
820.943     1540.5574
825.175     1549.8061
833.444     1564.2592
837.661     1571.7209
841.723     1578.4615
845.78     1585.3902
854.028     1601.1601
858.219     1611.1613
862.4     1619.9711
870.612     1637.4967
874.623     1645.5541
878.66     1650.9465
887.083     1668.5975
891.232     1677.1252
895.429     1686.562
899.29     1692.8323
907.775     1707.2541
911.858     1717.412
916.152     1725.1872
924.307     1738.8879
928.57     1748.795
932.71     1757.1973
941.246     1774.0018
945.303     1782.0591
949.463     1790.2733
953.613     1800.3371
962     1817.4865
966.175     1825.1363
970.315     1833.0996
978.604     1848.4306
982.769     1857.1463
987.053     1863.981
995.461     1878.873
999.749     1887.0245
1003.77     1895.3326
1008.074     1902.857
1016.302     1919.8496
1024.74     1928.5967
1028.859     1936.9363
1037.169     1951.7029
1041.484     1959.0079
1045.788     1966.9085
1049.881     1976.8156
1058.309     1994.5293
1062.49     2002.5866
1066.85     2009.8289
1075.314     2026.3512
1079.69     2033.468
1083.681     2041.0551
1092.325     2056.7623
1096.434     2065.6975
1100.789     2073.7862
1105.037     2081.0598
1113.552     2096.8924
1117.681     2105.0125
1121.985     2114.6688
1130.465     2133.323
1134.82     2141.5058
1139.063     2148.748
1147.522     2164.9255
1151.908     2171.9483
1156.13     2181.1029
1160.511     2190.916
1168.934     2208.5356
1173.284     2216.499
1177.506     2225.3401
1186.268     2242.9597
1190.382     2257.9145
1194.805     2266.2854
1199.047     2274.5936
1207.758     2291.9624
1212.067     2300.396
1216.289     2308.6101
1224.707     2325.3519
1229.186     2336.1055
1233.557     2345.0721
1242.283     2359.0236
1246.428     2365.7955
1250.788     2375.734
1255.246     2385.1395
1263.88     2401.7559
1268.277     2410.5657
1272.308     2420.4414
1281.055     2438.1238
1285.334     2446.8709
1289.802     2455.9942
1298.272     2473.0182
1302.73     2480.9501
1307.008     2491.6724
1311.287     2500.1373
1320.003     2512.772
1324.425     2521.8954
1328.616     2531.3009
1337.389     2548.3562
1341.667     2557.5108
1346.002     2566.6655
1354.584     2581.8397
1359.001     2592.1544
1363.367     2601.8107
1367.61     2611.4984
1376.521     2626.1083
1380.702     2633.8835
1385.175     2643.1322
1393.804     2658.8707
1398.273     2668.433
1402.536     2677.3055
1406.958     2685.4883
1415.7     2701.8852
1420.184     2710.5069
1424.544     2719.5675
1433.338     2736.905
1437.328     2743.9905
1441.858     2751.8911
1450.832     2770.7961
1455.352     2779.4805
1459.728     2789.419
1468.464     2806.8819
1472.856     2816.3187
1477.216     2823.2788
1481.731     2832.1827
1490.283     2848.0779
1494.906     2857.3267
1499.215     2867.2024
1508.245     2882.1572
1512.58     2891.5627
1517.069     2900.8114
1521.404     2909.872
1530.397     2926.3944
1534.738     2933.5739
1539.227     2942.2583
1547.953     2960.3168
1552.566     2969.9105
1557.034     2979.8176
1565.992     2998.3464
1570.25     3005.4946
1574.626     3013.5833
1579.223     3023.271
1588.222     3043.2106
1592.793     3051.7696
1597.164     3059.4508
1606.081     3077.8228
1610.431     3086.7581
1615.028     3094.5019
1623.955     3113.9399
1628.568     3122.7184
1632.8     3132.8136
1646.293     3148.8343
1650.854     3159.2117
1655.364     3168.241
1659.684     3176.4238
1668.713     3202.1321
1673.177     3210.9106
1677.846     3220.0339
1686.773     3236.6816
1691.339     3245.3347
1695.479     3253.9564
1700.097     3264.0516
1709.116     3282.2356
1713.729     3291.9546
1718.151     3300.8271
1727.057     3321.3938
1731.49     3328.4793
1736.025     3337.0696
1745.045     3353.2157
1749.621     3363.311
1753.997     3372.5283
1758.44     3381.8711
1767.604     3399.2399
1772.139     3407.9244
1776.772     3418.3331
1785.602     3434.7614
1790.235     3443.7593
1794.611     3451.5031
1803.888     3471.0039
1808.202     3479.3434
1812.809     3489.47
1817.237     3497.8722
1826.524     3515.9621
1830.869     3524.239
1835.358     3533.425
1844.331     3550.9819
1849.036     3559.5409
1853.572     3569.2599
1862.735     3586.0644
1867.101     3595.031
1871.662     3603.59
1876.321     3613.1209
1885.521     3631.9632
1890.159     3643.0304
1894.499     3653.0943
1903.714     3671.4977
1908.213     3679.461
1912.918     3687.8946
1921.922     3706.8623
1926.54     3716.4246
1931.045     3724.5133
1940.414     3743.92
1944.975     3752.2595
1949.603     3761.7277
1954.051     3770.8511
1963.41     3789.0664
1967.966     3797.2178
1972.584     3805.4633
1981.557     3824.5251
1986.308     3833.4289
1990.993     3843.2107
2000.311     3862.5546
2004.908     3872.305
2009.289     3882.5256
2014.005     3892.3073
2023.286     3908.9237
2028.089     3915.8211
2032.583     3924.7563
2041.701     3942.6581
2046.231     3953.2863
2051.07     3963.2875
2060.259     3984.2304
2065.036     3994.2943
2069.494     4003.8879
2074.179     4012.5723
2083.409     4028.9378
2088.13     4038.7196
2092.861     4048.0937
2102.127     4068.3782
2106.724     4077.5642
2111.321     4086.4681
2120.629     4103.8996
2125.247     4111.2359
2129.916     4120.6728
2134.487     4131.3637
2144.042     4150.4255
2148.659     4168.923
2153.431     4177.9209
2162.482     4198.4562
2167.31     4208.1439
2171.882     4218.2077
2181.477     4235.4825
2185.956     4244.6372
2190.692     4253.447
2195.418     4261.5984
2204.9     4280.4721
2209.59     4291.9155
2214.12     4300.5999
2223.474     4317.0282
2228.241     4327.0293
2232.997     4336.811
2242.269     4356.0923
2246.835     4365.1216
2251.484     4377.1293
2261.048     4394.9997
2265.743     4404.0917
2270.515     4412.4312
2274.953     4421.3978
2284.476     4441.9958
2293.861     4451.9657
2298.556     4459.7095
2307.966     4475.5421
2312.563     4483.7249
2317.294     4492.5974
2326.756     4514.7003
2331.44     4524.3253
2336.14     4533.4172
2340.789     4541.506
2350.338     4562.2608
2354.997     4572.0738
2359.825     4581.7928
2369.159     4598.9422
2373.925     4607.6893
2378.523     4615.9034
2388.149     4635.2474
2392.648     4644.6842
2397.549     4654.1211
2402.218     4664.0282
2411.777     4682.7451
2415.937     4691.8058
2420.864     4702.3399
2430.454     4722.6871
2435.298     4733.3781
2440.101     4743.3165
2449.681     4762.2216
2454.304     4768.8054
2458.947     4779.5904
2463.848     4789.9051
2473.32     4808.9042
2478.21     4818.3724
2482.684     4825.207
2492.295     4846.0559
2496.974     4857.8441
2501.911     4866.9988
2511.269     4883.4271
2516.098     4893.2088
2520.803     4903.5862
2525.652     4913.4933
2535.201     4933.8719
2539.968     4943.0265
2544.673     4950.3315
2554.295     4970.8982
2559.051     4981.6518
2563.859     4991.9038
2573.336     5010.9969
2578.221     5019.7754
2583.081     5029.4003
2592.666     5050.3432
2597.484     5060.752
2602.051     5070.8159
2606.946     5080.0019
2616.536     5101.4151
2621.529     5112.5449
2626.265     5119.9126
2635.758     5139.9776
2640.479     5148.8501
2645.477     5158.9767
2655.005     5187.0991
2659.854     5195.5954
2664.488     5203.7469
2669.352     5213.1524
2678.973     5236.7602
2683.91     5248.1722
2688.785     5257.8912
2698.298     5274.6643
2703.111     5284.4147
2707.862     5295.3564
2717.664     5314.5122
2722.374     5324.3567
2727.208     5335.9254
2731.944     5344.3277
2741.765     5365.2392
2746.481     5373.9236
2751.407     5381.8242
2760.93     5399.6633
2765.959     5410.1034
2770.757     5421.4214
2780.615     5439.1351
2785.166     5449.8887
2790.107     5460.2034
2795.08     5471.8662
2804.876     5491.1474
2809.725     5500.6156
2814.369     5510.5541
2824.154     5533.0646
2829.173     5543.0344
2834.243     5554.321
2843.921     5569.7147
2848.816     5580.4996
2853.681     5590.877
2858.7     5600.0004
2868.424     5619.0308
2873.509     5630.3488
2878.379     5642.0429
2888.232     5660.4464
2893.055     5668.9113
2898.069     5677
2907.397     5695.9364
2912.472     5707.4738
2917.481     5718.102
2922.407     5729.3259
2932.362     5750.5196
2937.175     5759.7057
2942.138     5767.9512
2952.042     5787.6713
2957.009     5799.2715
2961.92     5808.5202
2976.678     5829.2436
2981.754     5839.8718
2986.598     5849.8103
2991.529     5859.1531
3001.212     5880.002
3006.282     5889.5015
3011.28     5897.5275
3021.205     5919.411
3026.08     5929.6003
3030.898     5940.2912
3035.912     5950.2924
3045.651     5969.1033
3050.768     5977.3802
3055.612     5987.4127
3065.397     6009.7037
3070.005     6019.6736
3075.101     6028.5461
3085.174     6049.9593
3090.203     6059.0826
3094.852     6067.7043
3099.886     6075.7303
3109.744     6095.8267
3114.804     6106.7371
3119.828     6114.9199
3129.598     6136.7406
3134.499     6147.5569
3139.492     6157.0251
3149.468     6176.0242
3154.502     6187.1227
3159.603     6196.9358
3164.267     6206.9997
3174.305     6228.068
3179.21     6237.5989
3184.322     6256.4099
3194.066     6277.8857
3199.157     6289.3918
3204.073     6300.4276
3214.162     6325.1954
3218.991     6334.2247
3224.087     6341.0907
3228.998     6351.0919
3239.128     6372.4737
3244.116     6382.3494
3249.083     6390.5949
3259.013     6410.8167
3264.114     6418.4665
3269.184     6427.5272
3279.129     6448.3133
3284.02     6458.2831
3288.966     6468.0649
3294.14     6479.0693
3304.172     6500.8273
3309.407     6511.7064
3314.302     6522.8362
3324.288     6544.1867
3329.194     6554.6581
3334.372     6563.2171
3344.256     6584.2854
3349.439     6595.4466
3354.412     6604.0683
3359.477     6614.383
3369.556     6634.4794
3374.641     6642.9757
3379.67     6654.6385
3389.831     6676.3025
3394.907     6685.4885
3399.957     6695.8346
3410.035     6715.8996
3415.039     6724.9603
3420.227     6733.8014
3425.164     6744.3042
3435.453     6766.7834
3440.318     6774.5586
3445.512     6785.7511
3455.652     6809.2962
3460.902     6820.1439
3465.854     6830.4272
3475.964     6849.395
3480.88     6858.2675
3486.115     6869.1465
3491.319     6880.9974
3501.567     6901.4387
3506.673     6912.0669
3511.61     6921.8173
3521.709     6942.2586
3526.898     6952.0403
3532.2     6963.0761
3542.397     6982.7962
3547.385     6992.6407
3552.383     7003.7078
3557.695     7016.3112
3567.84     7036.7211
3573.111     7047.3179
3578.001     7058.3224
3588.409     7079.328
3593.397     7089.4859
3598.658     7100.459
3608.695     7117.5456
3614.028     7130.0863
3619.145     7141.7178
3624.256     7152.5654
3634.535     7170.8434
3639.672     7179.4338
3644.845     7189.3723
3655.135     7215.9898
3660.324     7226.4613
3665.342     7237.1208
3675.606     7256.9351
3686.035     7266.3092
3691.12     7277.6585
3701.564     7299.1971
3706.403     7311.6437
3711.623     7319.9205
3716.785     7327.9466
3727.183     7361.6182
3732.335     7370.6789
3737.462     7380.8054
3747.675     7405.9808
3752.946     7416.7344
3758.232     7426.8924
3763.256     7436.0157
3773.602     7455.5478
3778.611     7465.643
3783.897     7476.3653
3794.212     7497.3709
3799.514     7507.6856
3804.589     7519.2543
3814.894     7538.7551
3819.949     7548.286
3825.317     7560.8266
3830.434     7573.1165
3840.832     7593.2442
3845.763     7603.653
3850.9     7614.0931
3861.298     7636.3214
3866.538     7646.3853
3871.747     7656.8254
3882.021     7678.3012
3887.153     7689.1176
3897.515     7710.1545
3902.204     7718.6508
3907.619     7729.8434
3913.029     7740.2208
3923.37     7760.0977
3928.61     7771.1021
3933.716     7781.7617
3944.103     7803.5197
3949.173     7815.2453
3954.542     7826.2183
3964.996     7849.011
3970.354     7859.0435
3975.255     7867.7593
3980.541     7877.9486
3990.944     7899.9261
3996.359     7912.0592
4001.599     7922.6247
4012.017     7942.3448
4017.2     7954.2898
4022.471     7966.3289
4027.839     7977.8036
4038.299     7998.1194
4043.477     8008.2147
4048.645     8019.658
4053.35     8029.9727
4051.041     8025.9283
4048.367     8020.4418
4042.963     8007.8071
4039.929     8001.9443
4037.023     7996.8027
4030.745     7985.1712
4027.752     7979.2771
4024.425     7973.916
4021.211     7966.517
4014.439     7951.1547
4011.184     7945.3546
4007.862     7939.9308
4001.254     7927.1706
3997.701     7920.1165
3994.271     7913.4386
3990.944     7905.8202
3983.981     7891.3044
3980.675     7884.8146
3977.137     7877.9486
3970.159     7863.276
3966.472     7855.1873
3963.073     7847.9137
3956.085     7833.5546
3952.608     7826.8767
3948.922     7819.3837
3945.471     7813.3642
3938.292     7798.1273
3934.945     7790.4461
3931.309     7782.1066
3924.218     7769.9735
3920.526     7764.9259
3916.916     7751.0684
3909.789     7735.3613
3906.261     7728.0563
3902.682     7720.5946
3898.97     7712.2551
3891.858     7695.9522
3888.264     7689.1803
3884.757     7681.7813
3877.321     7669.6168
3873.773     7661.6535
3870.019     7655.5713
3862.974     7640.8674
3859.174     7632.1516
3855.646     7624.7213
3848.242     7610.2055
3844.781     7603.3708
3841.006     7596.6302
3837.345     7589.6388
3829.915     7574.9976
3826.279     7566.5326
3822.628     7557.472
3811.66     7543.4892
3807.998     7537.7832
3804.383     7530.7917
3796.86     7514.2694
3793.184     7507.1526
3789.414     7500.4433
3785.912     7494.1103
3778.379     7477.6507
3774.682     7470.3144
3770.805     7463.2603
3763.585     7449.2147
3759.759     7440.9379
3756.082     7432.8805
3752.39     7424.6978
3744.821     7410.9971
3741.19     7404.9462
3737.411     7396.3245
3729.878     7379.9276
3726.098     7371.1805
3722.447     7362.4334
3714.97     7351.0214
3711.242     7344.7824
3707.329     7336.5996
3703.668     7328.2287
3696.062     7311.3615
3692.555     7304.088
3688.683     7297.4728
3681.252     7282.6748
3677.293     7275.025
3673.529     7268.2844
3665.903     7253.8626
3662.154     7246.6204
3658.421     7238.7825
3654.657     7232.5748
3647.108     7216.4601
3643.39     7208.9357
3639.636     7201.1605
3632.062     7186.7074
3628.277     7178.023
3624.364     7169.7148
3620.703     7162.7861
3612.871     7147.9254
3609.328     7139.8367
3601.625     7127.8603
3597.876     7119.5208
3593.973     7111.6829
3590.163     7104.5347
3582.547     7086.6329
3578.793     7079.8296
3574.89     7072.5874
3567.249     7057.9148
3563.346     7051.1742
3559.618     7044.3082
3551.833     7026.2183
3548.104     7020.0734
3544.273     7010.7619
3536.74     6994.992
3532.827     6987.0287
3528.888     6981.0092
3525.098     6974.2059
3517.297     6956.6803
3513.646     6943.011
3509.712     6936.4272
3502.04     6920.0302
3498.019     6911.1891
3494.27     6902.7555
3486.526     6887.8321
3482.736     6878.8342
3478.725     6871.686
3474.822     6863.5346
3466.944     6849.0188
3463.268     6841.5571
3459.514     6834.9105
3451.502     6816.6011
3447.445     6809.1708
3443.393     6803.4648
3439.696     6796.5988
3431.833     6776.2829
3427.941     6768.4137
3423.853     6762.3001
3416.144     6745.5583
3412.149     6737.5636
3408.266     6730.0079
3400.214     6714.8964
3396.403     6707.1525
3392.325     6700.5373
3388.53     6691.4454
3380.534     6674.6095
3376.606     6667.2732
3372.646     6659.5607
3364.856     6645.9541
3360.788     6637.0189
3356.762     6628.0837
3348.781     6612.5333
3344.842     6604.6326
3341.037     6598.5504
3333.107     6582.4984
3329.045     6575.2561
3324.9     6567.7318
3321.003     6558.9219
3313.089     6545.3467
3309.458     6538.3553
3305.293     6530.486
3297.179     6515.1237
3292.972     6506.3766
3289.213     6497.1278
3285.182     6489.478
3277.242     6472.9244
3268.984     6465.9956
3265.076     6458.1264
3256.884     6443.3598
3252.96     6433.2645
3248.862     6427.778
3240.886     6409.594
3236.798     6402.8221
3232.818     6393.0717
3224.802     6377.3645
3220.842     6367.238
3216.641     6358.5849
3212.656     6350.9664
3204.325     6334.0993
3200.54     6324.6624
3196.442     6316.6364
3188.281     6302.5281
3184.147     6295.1919
3180.09     6288.0437
3176.218     6278.8263
3168.036     6261.5202
3163.989     6254.9363
3159.757     6247.8195
3151.607     6229.1966
3147.56     6221.4214
3143.57     6212.3922
3135.316     6195.9012
3131.305     6186.6838
3127.053     6177.9367
3119.005     6160.9441
3114.855     6154.2035
3110.922     6145.7699
3106.725     6138.5277
3098.709     6121.6605
3094.471     6114.7631
3090.419     6096.0148
3082.187     6081.4677
3078.171     6073.5984
3074.149     6066.3562
3065.917     6049.7711
3061.726     6040.8986
3057.545     6032.1202
3053.529     6024.5017
3045.363     6011.4908
3041.254     6004.6248
3036.94     5996.4106
3028.774     5977.4429
3024.532     5969.7617
3020.649     5960.6384
3012.237     5943.8026
3008.54     5935.463
3004.246     5925.3678
2999.741     5916.3699
2991.498     5896.4929
2987.446     5889.0312
2983.276     5880.2841
2974.986     5866.6775
2970.811     5858.338
2966.651     5849.4968
2958.279     5832.4102
2954.129     5824.2901
2949.985     5817.5181
2945.701     5809.5548
2937.412     5792.9071
2933.149     5783.9719
2929.133     5775.2874
2920.633     5756.8213
2916.612     5749.7986
2912.277     5740.8006
2903.905     5723.9648
2899.586     5716.2209
2895.451     5708.0695
2891.296     5700.357
2882.899     5682.2985
2878.6     5673.7081
2874.373     5663.9577
2865.868     5646.4635
2861.785     5637.591
2857.538     5629.6904
2849.002     5610.6599
2844.723     5601.8815
2840.383     5591.943
2836.408     5583.917
2827.805     5566.7049
2823.589     5559.933
2819.151     5550.9037
2810.913     5534.5695
2806.511     5527.0451
2802.356     5519.458
2793.681     5501.5875
2789.46     5494.0631
2785.109     5485.7863
2781.001     5477.3214
2772.367     5457.6012
2768.15     5449.1049
2763.867     5442.1135
2755.454     5424.0549
2751.129     5414.9943
2746.738     5405.2753
2738.15     5389.4427
2733.867     5380.821
2729.768     5373.8609
2725.325     5364.236
2716.738     5347.3688
2712.316     5338.2454
2708.186     5330.6897
2699.501     5312.7252
2695.341     5304.2289
2690.924     5293.3185
2678.012     5279.3984
2673.893     5271.1843
2669.635     5262.5312
2665.208     5252.1538
2656.522     5233.8445
2652.187     5225.7871
2648.182     5216.6637
2639.347     5193.4635
2635.1     5185.1867
2630.58     5176.3142
2622.121     5159.2902
2617.755     5150.6058
2613.492     5142.7993
2609.106     5135.8078
2600.441     5117.2477
2595.983     5106.9643
2591.802     5097.9664
2583.24     5079.5003
2578.808     5071.2861
2574.442     5064.1693
2570.004     5055.579
2561.509     5039.1194
2557.092     5030.4036
2552.798     5021.8446
2543.912     5004.4131
2539.721     4995.6033
2535.243     4987.5145
2526.562     4968.829
2522.063     4960.1759
2517.81     4951.8677
2509.11     4933.0567
2504.811     4923.902
2500.301     4914.716
2491.652     4894.7764
2487.132     4886.7817
2482.946     4878.8497
2478.513     4871.3253
2469.808     4854.0192
2465.406     4845.2721
2461.091     4836.1174
2452.566     4820.3162
2447.85     4810.4404
2443.428     4801.1603
2434.568     4782.5374
2430.192     4775.3266
2425.816     4768.1157
2421.476     4758.8356
2412.456     4739.8679
2408.147     4730.7445
2403.576     4721.1823
2394.885     4704.9108
2390.303     4694.2199
2385.917     4686.0998
2381.459     4679.8294
2372.984     4666.8499
2368.346     4656.7233
2363.718     4644.8724
2355.192     4626.9706
2350.754     4618.4429
2346.204     4608.4104
2337.164     4588.2513
2332.736     4581.6361
2328.247     4573.6414
2323.922     4563.3894
2314.841     4544.4844
2310.501     4536.0821
2305.888     4527.3037
2297.131     4510.217
2292.452     4500.6234
2288.143     4492.3466
2279.056     4476.0124
2274.824     4466.795
2270.273     4456.5743
2265.851     4448.3602
2256.79     4430.3957
2252.378     4419.8929
2248.012     4408.9512
2239.019     4392.3035
2234.401     4382.9293
2229.809     4374.966
2220.913     4356.5939
2216.506     4347.4079
2212.104     4337.25
2207.456     4328.0012
2198.508     4313.5168
2193.88     4304.7697
2189.653     4296.0539
2180.562     4275.1737
2176.134     4265.3606
2171.429     4251.0329
2162.523     4232.2219
2157.879     4222.9418
2153.462     4214.2888
2148.927     4205.6357
2139.804     4187.4518
2135.305     4178.5479
2130.811     4169.7067
2121.765     4151.2093
2117.261     4142.6189
2112.756     4131.2696
2103.768     4113.117
2099.17     4104.9029
2094.491     4096.6261
2090.089     4088.6941
2080.957     4068.6917
2076.565     4058.5024
2071.86     4048.4699
2062.82     4028.4676
2058.151     4020.7864
2053.713     4010.5344
2040.086     3995.0467
2035.422     3984.2931
2030.835     3973.947
2021.749     3956.1393
2017.409     3948.0506
2012.837     3940.15
2008.101     3932.6256
1999.056     3911.62
1994.351     3902.4026
1990.057     3894.9095
1980.76     3875.1893
1976.291     3865.3763
1971.638     3858.3849
1962.639     3841.455
1957.964     3831.3911
1953.465     3822.9888
1948.796     3813.5834
1939.602     3796.5908
1934.958     3786.2447
1930.453     3774.2057
1921.305     3757.4012
1916.744     3749.1244
1912.116     3739.1545
1903.04     3721.8171
1898.392     3711.2202
1893.738     3702.4731
1889.254     3694.3844
1879.874     3674.5388
1875.498     3663.7538
1870.752     3654.7245
1861.511     3636.039
1856.791     3627.1978
1852.297     3617.3534
1843.092     3600.737
1838.546     3593.1813
1833.826     3582.2082
1829.264     3572.3011
1819.906     3555.9668
1815.478     3547.6273
1810.912     3536.7169
1801.558     3517.9686
1796.904     3508.6886
1792.22     3499.7847
1783.128     3483.3564
1778.485     3472.1325
1773.919     3461.473
1769.131     3451.5972
1759.998     3434.8868
1755.334     3426.5786
1750.83     3417.7061
1741.394     3397.9859
1736.776     3388.9566
1732.056     3376.9176
1722.882     3357.7931
1718.146     3347.98
1713.585     3339.4837
1708.849     3330.2663
1699.639     3310.7969
1694.898     3301.1093
1690.151     3292.5816
1680.818     3264.71
1676.201     3256.057
1671.747     3248.125
1662.363     3228.8437
1657.647     3217.7766
1652.87     3207.8695
1648.386     3199.1224
1638.976     3182.0357
1634.42     3171.2821
1629.602     3162.0647
1620.32     3143.3791
1615.496     3133.6601
1611.007     3124.2546
1601.484     3106.102
1596.912     3096.6025
1592.104     3087.6673
1587.373     3077.6347
1578.153     3057.9459
1573.505     3048.8853
1568.789     3039.6052
1559.348     3020.7942
1554.664     3012.2979
1549.933     3001.3562
1540.533     2981.0403
1535.807     2971.2899
1531.364     2962.6369
1526.603     2954.2033
1517.326     2934.389
1512.379     2924.7014
1507.766     2915.5467
1498.109     2896.7044
1493.708     2887.2362
1488.915     2878.1755
1479.577     2858.0164
1474.676     2850.4607
1469.966     2841.9644
1465.43     2833.4994
1455.928     2811.5846
1451.207     2801.9283
1441.694     2780.5778
1436.87     2771.6426
1432.304     2761.8296
1427.656     2752.7689
1418.112     2733.2055
1413.386     2723.7686
1408.521     2713.9556
1399.275     2695.803
1394.498     2688.2472
1385.052     2679.1239
1375.683     2661.0967
1370.793     2654.0112
1366.041     2644.449
1361.29     2633.3191
1351.828     2610.2757
1347.097     2600.8702
1342.32     2592.8755
1332.848     2573.4375
1328.107     2564.0947
1323.397     2553.9368
1314.012     2536.6306
1309.291     2528.3852
1304.432     2518.2586
1299.789     2508.8217
1290.419     2489.8853
1285.637     2479.6334
1280.737     2470.1965
1271.398     2452.4515
1266.482     2442.3249
1261.793     2431.9161
1252.264     2415.2998
1247.59     2405.6748
1242.787     2395.8931
1237.917     2385.6411
1228.466     2365.7015
1223.771     2354.8851
1219.081     2344.9467
1209.45     2327.0449
1204.755     2315.821
1199.967     2307.7009
1195.442     2299.5181
1185.626     2280.0487
1180.993     2269.1384
1176.133     2259.5448
1166.738     2232.7078
1161.843     2221.0136
1157.122     2212.0784
1147.388     2191.6998
1142.739     2180.6954
1137.957     2171.0391
1133.231     2162.6055
1123.579     2143.0107
1118.771     2133.323
1114.01     2123.0083
1104.481     2104.4168
1099.606     2094.7918
1094.706     2083.5366
1085.007     2067.077
1080.148     2058.1418
1075.566     2048.3914
1070.63     2037.0421
1061.189     2017.6041
1056.319     2006.7878
1051.372     1998.4482
1041.808     1978.634
1037.072     1968.7896
1032.099     1959.7603
1022.421     1940.3536
1017.469     1931.3557
1012.857     1920.2259
1008.085     1911.1652
998.417     1891.351
993.522     1882.0395
988.57     1873.3238
979.067     1853.3528
974.182     1844.4489
969.4     1835.0121
964.391     1823.7882
954.842     1803.7231
949.941     1792.9695
945.226     1781.2753
935.363     1762.0881
930.91     1752.9962
926.117     1744.5626
916.445     1726.504
911.231     1715.719
906.397     1704.4325
896.58     1686.9696
891.942     1677.7208
887.078     1667.9078
882.203     1658.3769
872.402     1639.0329
867.537     1628.1539
862.888     1618.4035
853.18     1599.3417
848.341     1589.2151
843.286     1579.8723
833.881     1559.337
829.335     1551.5618
824.137     1543.7866
818.984     1534.0362
809.383     1513.0306
804.323     1504.3776
799.608     1493.6553
789.838     1476.3178
785.03     1465.3761
780.068     1454.9987
770.534     1435.8115
765.489     1423.9292
760.656     1413.8027
755.827     1405.1182
745.99     1383.517
741.202     1375.3969
736.23     1365.0822
726.475     1345.2679
721.539     1335.8311
716.761     1326.1748
707.223     1304.4167
697.391     1294.6664
692.361     1285.4804
687.445     1277.1408
677.835     1257.8595
672.878     1247.5135
667.884     1237.9513
658.073     1217.7294
653.147     1206.9758
648.915     1191.3
638.795     1168.9149
633.807     1158.851
628.803     1149.3828
624.011     1140.0087
613.927     1119.3166
609.129     1109.6603
604.203     1099.9726
594.623     1080.1897
589.537     1069.9691
584.704     1059.4977
574.717     1038.1472
570.136     1028.5222
565.106     1016.3578
560.149     1005.9804
550.276     985.0061
545.417     975.9769
540.696     967.1984
530.916     947.9171
525.969     937.6024
520.924     929.1375
511.206     911.706
506.351     902.5199
501.471     890.8571
