Distance_nm     Force_uN
0     4.617
-0.083     4.941
0.033     5.103
0.444     4.698
0.444     3.483
0.362     0.729
0.214     -0.648
0.247     1.782
0.23     5.589
0.049     7.614
-0.148     6.966
-0.05     4.536
-0.017     2.673
-0.181     2.916
-0.214     5.265
-0.099     7.776
-0.017     7.047
-0.017     4.293
-0.181     4.536
-0.494     5.67
-0.527     6.075
-0.51     6.237
-0.412     3.483
-0.346     1.782
-0.51     2.025
-0.757     3.159
-0.84     5.751
-0.741     5.265
-0.823     3.564
-0.905     3.564
-0.905     4.86
-0.905     6.561
-0.955     4.698
-1.119     1.62
-1.268     2.754
-1.218     7.29
-1.185     7.857
-1.235     6.318
-1.218     5.022
-1.317     2.916
-1.251     2.187
-1.086     2.997
-1.35     4.941
-1.416     6.804
-1.317     3.564
-1.383     2.673
-1.745     2.997
-1.992     4.536
-2.025     4.455
-1.975     3.159
-1.893     4.536
-1.909     7.047
-1.992     8.667
-2.123     8.343
-2.156     4.374
-2.469     1.377
-2.403     1.62
-2.288     3.078
-2.337     6.966
-2.518     8.424
-2.617     6.237
-2.633     4.698
-2.65     4.212
-2.93     3.726
-3.111     5.022
-3.177     3.402
-3.16     0.891
-3.259     0.486
-3.489     1.539
-3.456     4.455
-3.473     7.695
-3.555     7.047
-3.473     5.022
-3.44     3.24
-3.242     3.402
-3.308     5.427
-3.456     5.508
-3.489     4.05
-3.522     4.05
-3.588     4.86
-3.539     5.589
-3.489     7.614
-3.539     6.966
-3.506     4.536
-3.489     1.62
-3.44     1.215
-3.358     3.969
-3.44     4.86
-3.522     3.564
-3.572     2.106
-3.358     0.729
-3.358     2.106
-3.555     5.913
-3.407     8.586
-3.407     8.748
-3.555     6.156
-3.637     3.969
-3.621     3.645
-3.654     4.941
-3.736     6.804
-3.72     6.48
-3.637     2.916
-3.687     1.944
-3.588     4.05
-3.522     7.209
-3.604     8.1
-3.604     4.212
-3.621     0
-3.654     1.215
-3.621     4.698
-3.67     6.237
-3.802     5.265
-3.753     3.159
-3.654     2.187
-3.539     2.835
-3.654     6.318
-3.621     8.505
-3.489     7.209
-3.275     4.698
-3.259     3.969
-3.292     4.698
-3.259     3.888
-3.242     2.511
-3.078     0.486
-3.226     0.324
-3.177     3.402
-3.061     5.184
-3.012     5.346
-2.897     4.374
-2.979     2.592
-3.045     1.863
-2.88     2.592
-2.798     4.698
-2.683     5.508
-2.65     3.483
-2.469     2.997
-2.535     4.455
-2.551     6.075
-2.601     8.019
-2.502     8.505
-2.403     5.427
-2.551     3.321
-2.452     3.483
-2.469     3.402
-2.387     2.592
-2.255     1.944
-2.074     1.377
-2.107     1.863
-2.123     2.592
-2.14     6.075
-2.255     7.371
-2.156     2.673
-2.074     2.268
-1.975     3.807
-1.959     6.48
