Distance_nm     Force_uN
0     -0.0314
0.095     -0.0627
0.173     0.5957
1.188     0.5016
3.694     0.3449
6.28     0.0627
8.819     0.2508
11.246     0.9092
13.403     0.533
15.907     -0.4076
18.784     -0.2822
21.138     0.1254
23.292     0.1254
25.767     0.3449
28.105     0.0941
30.633     0.3135
32.95     1.0033
34.92     0.5016
37.591     0.1568
40.172     0.1568
42.579     0.4389
44.953     1.4108
47.015     1.4735
49.286     0.7211
52.021     0.2822
54.556     0.1568
56.937     -0.0941
59.497     0.2822
61.761     0.1254
64.169     0.1881
66.56     0.4389
68.762     0.2822
71.243     0.2195
73.692     0.1254
76.021     0.3762
78.385     0.7838
80.675     0.6897
83.072     0.1254
85.764     0.2822
87.982     0.3135
90.316     1.1287
92.53     1.9752
94.582     1.787
97.043     1.1287
99.704     0.1254
102.378     -0.6897
105.067     -1.0033
107.538     -0.8151
109.787     1.3795
111.539     0.8778
114.027     0.0314
115.964     -0.7524
116.251     -0.6584
116.068     0.3135
115.634     0.7838
115.443     0.8151
115.333     1.3795
115.063     1.3795
114.959     1.3481
114.876     1.6616
114.717     1.0033
114.862     0.2508
115.049     0.0314
115.077     -0.533
115.231     -0.8778
115.249     -0.533
115.064     -0.0627
114.811     1.0033
114.356     0.6897
114.478     0.0314
114.659     -0.4389
114.813     -0.6584
114.804     -0.0627
114.508     0.3449
114.328     0.3449
114.297     1.0973
113.974     1.0973
113.906     0.6584
114.06     0.7524
114.002     0.6584
114.008     0.8465
113.887     0.627
113.888     0
114.106     0.1254
114.058     0.4389
113.889     -0.4076
114.166     -0.6897
114.24     -0.6584
114.209     -0.5016
114.192     0.1568
113.959     0.5016
113.769     0.3135
113.832     0.4076
113.79     0.5016
113.695     1.0033
113.546     0.8465
113.605     0.4076
113.722     0.1881
113.75     0.2822
113.697     0.7838
113.485     1.16
113.31     0.4389
113.591     -0.1568
113.825     -0.2822
113.799     -0.3762
113.779     -0.3135
113.799     -0.3449
113.779     0
113.599     0.627
113.361     0.6897
113.298     0.1568
113.52     -0.0627
113.626     -0.0314
113.615     0.3762
113.435     1.0973
113.133     1.16
113.075     0.7211
113.245     0.5957
113.35     0.7838
113.281     1.0973
113.118     0.9719
113.124     0.533
113.236     -0.1568
113.48     -0.6584
113.645     -0.4703
113.576     -0.1568
113.428     -0.0627
113.401     0.1254
113.311     -0.0941
113.365     0.1568
113.275     0.5016
113.147     0.2822
113.237     0.3449
113.206     0.3762
113.179     0
113.312     0.1881
113.212     0.7211
113.015     1.7243
112.67     1.7557
112.612     0.7211
112.911     0.1568
113.107     0.627
112.99     0.3449
113.059     -0.2822
113.209     -1.0033
113.428     -0.7524
113.316     0.5643
112.928     0.5957
112.927     -0.3762
113.278     -0.6584
113.352     -0.1254
113.13     0.6584
112.854     0.7524
112.832     0.0314
113.072     0.6897
112.817     1.7243
112.472     0.3449
112.965     -0.1568
114.049     0.0941
116.439     0.6897
118.712     0.2822
121.304     0.3762
123.836     0.7211
126.131     0.4703
128.66     -0.1254
131.42     -0.4389
133.886     -0.2508
136.318     0.4703
138.538     0.3762
140.935     -0.627
143.844     -0.7524
146.325     0.627
148.186     2.2887
150.134     2.32
152.531     0.9405
155.421     -0.0627
158.34     -0.4076
160.843     -0.4389
163.318     -0.1881
165.734     0.2822
167.569     1.066
169.81     1.8811
172.014     0.4703
174.862     -1.1914
177.932     -1.5989
180.503     -1.066
182.709     0.1254
184.863     0.9092
186.952     0.4076
189.482     -0.1254
192.143     0.1254
194.428     0.6584
196.775     1.0973
199.096     1.0346
201.425     0.9719
203.916     0.627
206.429     0.3762
208.9     0.7524
211.316     0.8151
213.67     0.4703
216.173     0.3762
218.674     -0.0627
221.152     -0.5957
223.787     -0.8151
226.331     -0.627
228.585     -1.2227
231.251     -0.8778
233.541     -0.1254
235.652     0.2508
238.041     0.2508
240.458     0.6584
242.779     1.6303
244.946     1.0973
247.371     0.3762
250.096     0.5957
252.549     0.9719
254.771     0.9092
257.256     0.5016
259.875     -0.3762
262.501     -0.7524
265.181     -0.3762
267.482     -0.3135
269.852     -0.627
272.48     -0.5643
274.855     -0.1568
277.229     0.0627
279.744     -0.1568
282.199     0.0314
284.621     0.5957
286.92     0.1568
289.486     0.5016
291.876     1.3168
294.043     2.0065
296.2     1.8184
298.833     0.627
301.633     -0.2508
304.359     -0.5957
307.039     0.0627
309.223     0.9405
311.343     0.3135
314.093     -0.6897
316.783     -1.5676
322.056     -1.8184
324.491     -0.5957
326.624     1.066
328.572     1.6616
330.709     0.9719
333.502     0.1568
336.222     -0.5643
338.857     -0.3135
341.325     0.6897
343.429     1.6616
345.621     1.787
348.106     0.8778
350.785     0.0627
353.546     0
356.021     0.2822
357.33     0.5016
357.36     0.5643
357.266     -0.1568
357.416     -0.9719
357.672     -1.5676
357.79     -0.8465
357.504     0.3135
357.1     0.9092
356.841     0.0941
357.044     0.0941
357.06     0.4076
356.891     0.3762
356.818     -0.1568
356.936     -0.2822
356.999     0.3135
356.761     0.9092
356.549     0.2508
356.751     0.2508
356.714     0.9092
356.465     0.5016
356.551     -0.0314
356.732     -0.1254
356.727     -0.8465
356.935     -1.0973
357.046     -0.0314
356.627     0.8778
356.309     0.8778
356.392     0.627
356.488     -0.2508
356.754     -0.5643
356.871     0.6584
356.482     2.0379
356.041     2.2573
355.987     1.3795
356.264     0.3762
356.557     -0.4389
356.838     -0.7838
357.023     -0.3449
356.875     0.5643
356.608     1.0973
356.48     1.2227
356.448     0.1881
356.798     -1.3795
357.345     -1.3168
357.34     -0.533
357.084     -0.1881
357.035     0.7838
356.769     0.9092
356.684     0.7211
356.738     0.533
356.807     0.5643
356.812     1.1287
356.626     1.5049
356.571     1.16
356.725     0.627
356.837     -0.0314
357.149     -0.1254
357.239     0.3762
357.074     0.5957
357.036     0.7211
357.004     0.9405
356.95     0.1881
357.273     0.0627
357.332     -0.1254
357.385     -1.0346
357.745     -0.5016
357.58     0.533
357.209     1.3481
356.917     1.3481
356.917     0.7211
357.187     0.0627
357.42     -0.5016
357.627     -0.5016
357.653     0.7838
357.181     1.7557
356.841     1.5676
356.952     0.9405
357.175     0.0627
357.467     -0.5016
357.638     -0.7211
357.691     -0.4389
357.69     0.0627
357.603     1.0033
357.295     1.2541
357.189     1.16
357.179     0.7211
357.349     -0.0627
357.635     0.0627
357.613     0.0627
357.65     0.5957
357.459     1.2541
357.22     0.9405
357.332     0.4389
357.512     0.3762
357.554     0.3449
357.591     0.7838
357.447     0.8778
357.405     0.2822
357.581     0.4389
357.533     0.6584
357.422     -0.1568
357.688     -0.3135
357.793     -0.3135
357.856     -0.0627
357.781     0.6584
357.547     0.1568
357.717     0.0627
357.734     0.1568
357.749     -0.0941
357.855     0.4703
357.627     0.4703
357.642     0.4076
357.7     0.4703
357.783     0.1254
357.942     -0.0314
357.98     0.7524
357.677     0.7838
357.74     0.7211
357.839     -0.0627
358.095     -0.3135
358.242     -0.1881
358.283     -0.3449
358.404     0.2822
358.197     0.2195
358.223     0.1568
358.271     0.7838
358.11     0.8778
358.12     0.5957
358.284     0.3135
358.437     -0.0314
358.648     0.5016
358.431     0.5957
358.367     0.0941
358.537     0.3135
358.526     0.0314
358.689     -0.2822
358.832     -0.0941
358.815     -0.0627
358.841     -0.0314
358.846     0.4389
358.739     0.533
359.198     0.7211
361.395     0.6584
363.886     0.1881
366.635     0.0941
369.293     0
371.706     0.1254
374.185     0.5957
376.543     0.5957
378.95     0.7211
381.486     0.5016
384.03     0.0314
386.665     0.3449
389.148     0.3449
391.555     0.1254
394.157     0.3762
396.651     0.3135
399.063     0.4389
401.553     0.4076
404.054     0
406.526     -0.3449
409.27     -0.4076
411.818     0.5643
413.932     1.3168
416.204     1.8497
418.436     1.5049
421.08     0.4389
424.046     -0.4389
426.782     -0.3449
429.262     0.533
