Distance_nm     Force_uN
-0.289     3.564
10.096     -4.617
18.605     -8.1
33.184     -5.589
39.541     -2.187
46.096     1.944
62.671     -4.779
71.972     -10.773
86.16     -9.315
93.43     -7.776
99.901     -5.832
114.539     -3.726
121.582     -4.455
135.085     1.377
142.085     1.539
150.479     -1.701
165.963     -6.885
173.988     -8.019
187.765     -5.832
195.303     -5.103
209.228     -3.645
216.819     -4.455
232.781     -9.639
239.76     -9.153
245.996     -5.913
258.094     3.726
265.034     4.293
282.617     -6.723
291.513     -12.312
302.256     1.62
309.094     3.24
327.659     -11.664
336.702     -17.982
342.623     -12.474
352.281     5.67
360.951     -0.486
380.042     -15.633
385.595     -10.773
395.838     6.48
403.29     4.05
419.952     -2.268
427.957     -5.346
442.671     -4.86
449.944     -5.346
457.896     -7.128
470.92     -2.025
479.735     -6.642
494.463     -7.857
501.29     -5.346
507.405     -2.268
523.205     -5.994
536.508     -1.377
542.226     4.212
549.495     4.293
566.865     -6.48
575.521     -10.449
588.176     -2.997
594.899     -0.891
610.141     -2.43
618.589     -6.48
626.512     -9.315
642.35     -13.122
648.833     -10.125
661.308     -1.215
667.227     2.592
684.115     -3.645
692.419     -8.019
705.736     -2.106
712.791     -1.539
728.607     -5.265
735.859     -5.427
743.375     -4.86
758.377     -5.751
765.729     -4.698
781.107     -7.776
789.021     -8.991
803.499     -8.181
810.016     -4.455
823.867     -0.648
831.878     -3.078
847.187     -4.131
853.506     -0.648
868.904     -1.296
877.367     -5.832
885.888     -8.991
899.88     -6.318
907.03     -4.455
922.278     -6.804
930.385     -7.209
937.627     -6.723
951.91     -3.969
958.719     -2.673
973.883     -2.025
981.004     -1.215
997.45     -5.508
0     0
7.38600000000008     1.539
16.902     4.455
10.451     0.972
-4.12599999999998     -4.05
-12.731     -3.078
-21.2199999999999     -0.891
-38.457     2.916
-53.813     1.458
-68.8629999999999     -0.891
-77.506     1.134
-85.842     3.24
-102.054     5.751
-108.926     3.159
-123.566     0.0810000000000004
-130.835     -0.486
-147.507     2.511
-154.121     -0.243
-161.644     -1.215
-177.018     0.567
-185.026     0.972
-199.319     -0.891
-207.081     -0.972
-222.571     0.81
-230.715     2.511
-245.314     1.296
-253.293     2.754
-261.014     4.779
-275.549     2.592
-282.065     -0.648
-296.745     -0.891
-304.849     1.701
-312.425     1.782
-326.325     -1.296
-333.693     -1.863
-349.564     1.458
-356.838     1.458
-363.724     0.567
-379.339     2.511
-386.679     2.025
-401.649     2.916
-409.458     4.779
-422.915     0
-430.082     -1.863
-437.925     -0.972
-453.227     1.458
-460.135     0.162
-474.864     0.648
-481.81     -0.0810000000000004
-488.937     -1.296
-503.972     -0.162
-511.728     0.648
-527.488     5.022
-535.101     5.67
-541.414     2.592
-555.325     -1.053
-562.49     -1.458
-578.295     1.863
-585.132     0.486
-600.081     0.0810000000000004
-607.431     0.972
-614.908     1.053
-628.86     -0.486
-635.956     -2.43
-651.027     0
-659.095     1.296
-674.675     4.941
-681.426     2.268
-687.787     -0.0810000000000004
-703.287     1.863
-710.374     2.268
-724.82     0.486
-732.143     0.972
-746.595     -1.215
-753.651     -2.268
-768.958     0.243
-776.434     1.053
-784.621     3.402
-798.646     0.972
-805.883     0.162
-820.546     0.162
-828.524     2.592
-836.098     3.888
-849.736     -0.162
-856.792     -0.972
-872.268     2.106
-879.374     1.053
-886.453     -1.134
-900.641     -2.592
-908.657     0.405
-923.059     -1.296
-930.497     -0.567
-947.76     7.614
-952.698     -0.567
-959.633     -1.458
-974.139     -3.078
-983.499     4.05
-998.195     4.536
-1004.586     -0.0810000000000004
