Distance_nm     Force_uN
0     1.053
0.946     0.162
3.123     -1.539
3.112     -1.458
5.687     0.567
6.149     0.243
6.918     -2.187
9.251     -1.215
9.197     -0.81
11.675     -0.324
12.208     -0.486
12.702     -0.81
15.25     -0.243
15.745     -1.053
17.535     -1.62
18.336     -0.567
20.448     -1.701
21.4     -1.377
21.685     0.243
23.335     0.81
24.432     -0.729
24.566     -0.243
27.372     -0.81
27.636     -0.243
29.157     0.648
30.452     0.729
30.544     0.162
33.35     -1.053
33.414     -0.972
34.737     0.243
36.435     0.567
36.451     0.891
39.193     -0.486
39.37     -1.377
40.467     -1.296
42.203     -1.053
42.365     -0.972
43.375     -1.053
45.429     -0.081
46.251     -0.729
48.052     -0.567
48.487     0.081
49.159     1.296
51.519     0.162
52.073     -0.324
53.901     -0.81
54.443     -0.486
54.981     0.729
57.497     0.567
57.438     0.324
59.669     -2.754
60.469     -1.62
60.857     1.377
62.679     0
63.534     -1.458
63.792     0.405
66.479     -0.405
66.501     -1.62
68.511     0.162
69.613     1.377
69.758     -0.567
72.575     -1.134
72.613     0
74.242     0
75.618     -1.053
75.715     0.081
78.607     -0.081
78.72     -0.162
78.741     -0.891
81.531     0.567
81.708     -0.162
82.907     -0.972
84.789     -0.243
85.745     -0.486
87.847     0.162
88.654     6.561
90.465     6.318
90.917     4.374
91.68     7.452
93.954     9.396
93.965     6.642
96.491     19.116
97.136     15.552
97.679     10.287
99.571     14.499
100.141     16.686
102.485     18.549
103.334     19.035
103.598     18.387
105.404     26.892
106.339     28.188
106.624     28.674
109.392     36.531
109.645     36.045
111.338     38.475
112.5     36.369
112.65     34.425
115.499     43.173
115.542     43.335
117.192     49.167
118.66     49.167
118.687     47.304
121.617     63.666
121.799     62.937
123.046     66.096
124.863     67.23
124.885     66.177
127.729     73.791
127.954     78.894
128.933     80.595
130.992     89.91
130.981     90.153
133.792     93.879
134.136     92.259
134.894     96.876
136.77     105.948
137.265     109.026
137.899     108.378
140.35     115.992
140.866     115.668
142.791     123.687
143.441     122.067
143.914     126.117
146.543     133.731
146.538     134.46
148.817     142.236
149.747     136.809
150.026     138.186
152.859     157.545
152.881     155.925
154.467     159.732
156.004     162.567
156.026     163.782
159.025     170.91
159.219     170.1
160.536     180.387
162.181     188.973
162.331     180.954
165.153     190.917
165.406     188.487
166.433     194.886
168.287     202.257
168.594     200.799
169.486     201.771
171.781     208.089
171.781     209.061
174.48     219.267
174.974     219.105
177.522     217.728
178.173     221.535
178.63     227.124
181.248     237.573
181.28     242.433
181.731     243
184.457     252.882
184.86     257.094
186.752     258.714
187.451     262.764
187.779     263.007
190.709     270.216
190.779     268.92
192.821     270.945
194.004     275.157
194.176     280.584
195.826     288.441
197.154     293.058
197.218     288.927
200.159     302.454
200.369     308.61
201.831     313.065
203.497     316.224
203.513     316.953
206.427     326.106
206.685     327.078
207.884     331.776
209.883     335.016
210.975     336.798
212.791     342.792
213.05     351.459
214.006     356.076
216.28     359.721
216.226     358.101
218.963     368.469
219.42     365.634
220.135     371.466
222.623     375.111
223.285     378.918
225.241     382.725
225.897     384.669
228.295     394.551
229.063     392.202
229.472     399.33
231.337     402.57
232.31     409.941
232.606     410.508
235.487     422.172
235.519     421.605
237.465     428.814
238.632     428.652
238.836     433.269
240.529     436.509
241.954     438.534
242.056     438.048
244.996     453.6
245.195     452.709
246.684     462.267
248.367     467.127
248.405     466.803
251.453     477.009
251.614     480.411
252.823     481.059
254.56     485.109
254.871     492.561
255.952     495.315
258.097     502.2
258.107     506.25
260.865     515.241
261.327     514.35
262.209     517.833
264.155     520.668
264.601     517.185
267.257     526.986
267.735     530.712
270.385     530.226
271.025     538.083
271.487     537.516
274.229     548.451
274.256     550.8
276.691     553.311
277.589     560.601
277.922     561.168
280.787     571.617
280.787     575.748
282.851     581.094
284.045     583.524
284.19     587.898
285.91     590.571
287.313     595.026
289.033     596.808
290.474     603.45
290.753     605.313
292.232     606.69
293.785     619.326
293.839     617.382
296.984     623.781
297.113     628.317
298.36     629.208
300.376     642.33
300.392     639.9
303.332     654.966
303.59     653.913
304.698     653.67
306.563     662.499
306.998     666.387
309.734     662.175
310.24     669.465
310.944     687.933
312.917     684.612
313.438     681.696
314.083     692.55
316.771     696.519
317.276     697.329
319.228     712.071
320.023     712.881
320.464     710.937
323.254     725.274
323.598     729.243
325.517     728.433
326.549     731.106
326.888     740.745
329.914     742.365
330.183     744.228
331.839     757.269
333.226     760.347
335.037     763.83
336.424     767.556
336.591     772.821
338.058     773.712
339.773     782.46
341.305     789.264
342.945     791.289
343.203     790.56
344.407     797.607
346.364     796.311
347.552     804.735
349.39     813.24
349.659     814.455
352.615     819.315
353.029     825.633
353.943     834.057
356.33     826.443
357.12     843.615
359.109     847.827
359.722     838.593
362.35     854.631
362.963     857.142
365.092     855.441
366.344     872.046
366.662     871.479
369.505     873.018
369.779     888.003
371.564     891.648
372.946     883.143
374.698     897.966
376.069     904.446
376.348     896.346
379.396     914.166
379.568     920.403
381.052     915.057
382.751     919.593
383.025     924.291
385.992     940.977
386.331     935.955
387.503     935.469
389.653     963.657
389.664     958.716
392.577     948.267
392.98     970.38
393.835     971.028
396.286     967.788
396.969     979.371
399.001     985.932
399.657     979.452
400.415     985.122
403.017     1002.78
403.017     1005.291
405.608     1005.372
406.349     1009.017
408.693     1025.703
409.677     1026.918
409.962     1018.008
411.876     1029.105
412.978     1044.495
415.02     1041.66
416.305     1047.978
416.499     1043.604
419.589     1057.374
419.713     1059.804
421.444     1068.471
422.965     1076.814
423.202     1066.932
424.583     1069.686
426.373     1091.718
427.809     1083.537
429.55     1081.836
429.782     1103.382
432.786     1105.002
433.082     1103.301
434.184     1120.23
436.42     1116.666
436.431     1116.909
439.35     1129.869
439.839     1128.087
440.742     1131.975
443.145     1138.212
443.145     1137.402
445.983     1142.91
446.591     1154.574
447.236     1159.758
449.956     1159.029
450.58     1180.413
452.558     1185.111
453.402     1182.438
453.767     1189.89
456.708     1194.75
457.068     1197.18
459.998     1203.336
460.266     1194.669
463.271     1223.181
463.481     1223.505
465.373     1212.084
466.755     1238.409
466.937     1239.786
470.034     1230.795
470.174     1240.434
471.883     1253.556
473.635     1248.777
473.673     1254.042
476.742     1266.597
477.065     1259.955
478.382     1268.865
480.516     1265.139
481.548     1275.669
483.44     1288.872
483.903     1277.775
486.72     1295.352
487.085     1307.097
487.994     1291.383
489.999     1298.349
490.547     1318.356
493.331     1314.468
493.977     1320.3
494.622     1326.537
496.616     1329.777
497.352     1334.961
499.933     1339.821
500.798     1337.148
501.287     1354.725
504.276     1361.853
504.319     1353.753
506.663     1369.791
507.668     1379.835
508.098     1364.688
509.883     1371.168
511.076     1386.072
513.21     1380.24
514.495     1387.53
514.769     1391.58
517.828     1399.518
518.124     1405.107
519.682     1410.372
521.408     1415.232
522.908     1428.273
524.558     1432.566
524.865     1429.893
527.977     1445.202
528.235     1439.937
529.504     1451.034
531.713     1450.305
532.75     1460.592
534.707     1466.748
535.191     1459.701
537.976     1478.169
538.508     1475.091
539.26     1481.409
541.948     1487.565
542.652     1491.291
544.63     1492.344
545.437     1505.79
548.022     1513.485
548.85     1509.354
549.286     1521.099
551.248     1524.501
552.382     1517.859
552.748     1524.906
555.726     1533.168
555.774     1532.115
559.182     1549.854
559.51     1550.664
561.214     1556.415
562.784     1567.026
564.563     1568.484
566.047     1571.886
566.326     1573.911
569.401     1582.335
569.756     1583.064
571.057     1586.142
573.013     1591.731
574.314     1593.837
576.164     1603.152
576.599     1603.8
579.615     1615.545
579.986     1615.221
580.991     1616.841
583.512     1628.019
584.48     1627.857
586.479     1634.256
587.06     1644.543
587.721     1647.702
590.414     1650.375
591.086     1652.967
593.075     1665.765
593.989     1662.849
596.413     1676.376
597.381     1680.993
597.859     1679.778
600.827     1692.09
600.934     1695.249
603.213     1698.975
604.375     1704.564
604.638     1703.835
606.46     1707.48
607.971     1715.661
609.89     1721.412
611.47     1726.92
611.583     1728.783
614.782     1736.316
615.131     1738.098
616.593     1743.768
618.432     1753.002
618.534     1751.22
621.652     1766.853
621.936     1767.177
623.189     1769.769
625.049     1776.978
625.457     1779.003
626.608     1783.701
629     1797.147
630     1797.795
632.01     1805.976
632.645     1808.649
635.402     1822.257
635.988     1824.768
636.789     1823.715
638.81     1827.603
639.498     1830.033
642.149     1835.541
643.052     1842.507
645.648     1853.523
646.573     1857.816
647.04     1850.04
649.029     1861.056
650.137     1866.321
650.534     1873.206
653.572     1872.801
653.916     1874.34
655.717     1882.44
657.136     1887.219
659.012     1893.78
660.619     1905.687
660.764     1906.173
663.979     1916.217
664.307     1912.653
665.812     1916.784
667.779     1926.585
669.22     1931.364
671.177     1938.897
671.349     1941.408
674.434     1960.848
674.848     1958.823
675.961     1958.337
678.315     1968.624
679.326     1970.649
681.793     1988.064
682.74     1990.17
684.755     1995.192
685.379     2000.133
686.174     2001.429
688.964     2011.635
689.658     2015.928
692.518     2028.645
692.577     2025.972
695.066     2030.994
696.055     2031.318
696.517     2032.452
699.554     2051.001
700.006     2051.568
701.995     2059.506
703.269     2055.051
705.408     2059.506
706.672     2066.877
706.951     2067.201
708.8     2078.541
710.316     2080.647
712.165     2086.398
713.74     2093.607
714.106     2092.149
717.197     2107.458
717.417     2109.078
718.917     2114.829
721.057     2125.278
721.126     2127.465
724.298     2134.512
724.69     2133.297
725.749     2138.4
728.163     2148.363
729.163     2147.796
731.163     2156.22
731.727     2162.133
734.689     2168.532
735.296     2173.878
736.103     2182.788
738.86     2187.648
739.505     2189.349
741.586     2199.879
742.457     2200.446
742.967     2204.091
745.962     2211.138
746.537     2213.244
748.542     2220.534
749.622     2223.936
751.918     2236.896
753.165     2243.133
753.514     2245.077
756.713     2249.856
756.863     2250.018
758.927     2262.249
760.422     2269.701
763.884     2274.885
764.104     2286.144
765.335     2288.25
767.614     2299.266
768.867     2299.752
770.845     2307.447
771.366     2313.279
774.393     2313.927
774.92     2324.295
775.807     2329.56
778.484     2332.557
779.172     2336.445
781.257     2343.816
782.107     2348.352
784.811     2354.265
785.671     2361.312
786.187     2360.826
788.235     2369.088
789.289     2377.269
791.708     2380.914
792.847     2385.207
793.277     2388.042
796.374     2402.298
796.718     2401.893
798.572     2407.077
800.19     2412.423
800.464     2409.912
803.604     2421.738
803.786     2421.657
805.544     2429.514
807.42     2436.561
807.56     2433.321
810.673     2445.228
810.979     2447.577
812.468     2449.44
814.693     2455.272
814.72     2458.917
817.849     2470.176
818.145     2469.69
819.273     2476.089
821.279     2481.597
821.891     2480.868
824.832     2495.448
825.407     2500.227
826.283     2505.897
829.019     2507.517
829.75     2515.455
832.68     2526.39
832.815     2527.281
835.459     2533.437
836.341     2536.11
836.653     2535.948
839.84     2546.721
840.265     2552.391
843.496     2556.846
843.652     2556.603
845.366     2572.317
847.269     2578.392
847.468     2581.956
850.629     2592.81
850.871     2594.43
852.392     2599.857
854.489     2606.58
855.822     2615.247
857.72     2621.079
858.112     2622.132
861.251     2629.827
861.73     2635.74
862.939     2638.818
865.009     2646.594
866.471     2645.622
868.508     2650.968
869.11     2657.61
871.959     2661.984
872.723     2672.271
873.352     2667.897
876.357     2679.885
876.969     2679.723
879.039     2686.932
880.044     2691.063
882.431     2697.057
883.554     2704.023
884.103     2709.126
887.221     2716.578
887.764     2718.279
889.57     2727.432
891.043     2738.367
893.01     2736.585
894.623     2750.598
896.488     2748.168
898.278     2762.181
900.025     2773.845
901.719     2778.138
902.132     2783.16
905.374     2795.553
905.675     2794.014
906.987     2794.662
908.906     2800.818
909.384     2799.441
912.545     2809.404
913.05     2812.077
914.125     2824.794
916.722     2827.872
916.856     2825.442
919.78     2838.24
920.506     2844.72
921.28     2845.287
924.124     2860.272
924.124     2857.194
926.763     2863.755
927.736     2862.297
930.408     2878.092
931.381     2882.79
931.945     2884.896
933.854     2892.105
935.133     2897.046
935.509     2902.23
938.692     2912.436
939.095     2913.084
940.917     2922.318
942.498     2927.34
944.444     2935.035
946.051     2936.088
946.508     2936.007
949.728     2948.238
949.986     2944.674
951.432     2950.587
953.501     2956.581
954.99     2968.488
957.302     2977.803
957.409     2978.289
960.554     2983.716
961.016     2985.984
964.048     2994.813
964.613     2997.891
965.526     3005.019
968.257     3009.474
968.413     3013.443
972.144     3029.238
972.848     3030.534
974.977     3034.665
975.934     3040.578
978.557     3041.226
979.6     3052.485
980.089     3054.105
983.174     3063.987
983.744     3067.227
985.658     3070.467
986.953     3081.321
989.195     3085.533
990.673     3091.446
990.974     3089.988
994.275     3104.163
994.657     3111.453
996.339     3112.425
998.129     3120.12
999.892     3128.382
1001.822     3132.756
1001.967     3133.242
1005.204     3141.99
1005.736     3147.903
1007.01     3150.819
1009.198     3159.972
1010.509     3159.972
1012.966     3176.334
1013.057     3176.01
1016.186     3181.842
1016.713     3186.297
1017.664     3186.621
1020.4     3199.014
1021.325     3203.307
1023.416     3209.706
1024.147     3211.326
1027.028     3226.23
1027.953     3229.875
1030.603     3244.05
1031.517     3244.374
1032.162     3244.86
1034.14     3251.34
1035.355     3249.477
1035.731     3253.041
1038.924     3268.917
1039.07     3267.459
1041.311     3280.662
1042.687     3282.12
1044.891     3293.055
1046.321     3294.918
1046.843     3293.136
1050.1     3313.386
1050.364     3312.576
1052.068     3321.405
1053.783     3324.726
1054.191     3327.966
1055.669     3332.988
1057.75     3336.39
1059.233     3345.543
1061.126     3352.428
1061.529     3355.425
1064.802     3370.815
1065.259     3369.357
1068.501     3381.426
1068.931     3385.233
1070.033     3388.716
1072.135     3392.442
1072.774     3396.006
1075.72     3406.698
1076.435     3404.754
1077.236     3415.932
1080.171     3421.197
1080.843     3419.82
1082.95     3427.677
1084.052     3435.939
1086.633     3439.341
1087.772     3450.6
1088.208     3447.036
1091.293     3459.51
1091.428     3458.295
1093.857     3468.501
1095.137     3474.819
1095.615     3478.626
1098.835     3491.424
1099.023     3492.153
1101.098     3496.527
1102.652     3506.571
1103.087     3502.44
1106.356     3513.942
1106.587     3513.213
1108.248     3519.693
1110.339     3530.223
1110.5     3530.385
1113.801     3538.242
1114.268     3541.158
1115.521     3542.049
1117.891     3552.822
1118.031     3554.28
1121.09     3561.084
1121.606     3566.754
1122.708     3569.265
1125.407     3582.873
1125.519     3583.035
1128.401     3588.219
1129.132     3588.3
1129.949     3595.995
1132.088     3603.447
1132.965     3610.089
1135.765     3618.351
1136.711     3627.18
1137.373     3629.934
1140.442     3639.168
1140.566     3636.738
1143.038     3644.271
1144.339     3656.826
1144.759     3657.717
1147.952     3664.116
1148.43     3668.166
1150.252     3669.786
1151.827     3678.615
1153.827     3689.226
1155.402     3691.575
1155.881     3699.351
1159.149     3708.666
1159.407     3711.501
1161.036     3725.433
1163.213     3726.405
1164.385     3740.418
1166.96     3743.091
1167.121     3744.954
1170.233     3756.78
1170.868     3752.649
1171.701     3762.531
1174.464     3769.983
1175.41     3778.245
1178.259     3783.105
1178.415     3780.432
1181.205     3789.585
1182.054     3787.155
1182.78     3797.523
1184.844     3804.894
1186.032     3807.486
1189.725     3817.53
1190.268     3819.15
1192.246     3827.331
1193.606     3834.783
1195.778     3849.525
1197.401     3854.709
1197.729     3854.385
1200.96     3862.728
1201.422     3862.728
1203.1     3865.887
1204.917     3871.881
1205.142     3873.582
1208.443     3886.947
1208.873     3887.595
1212.211     3900.555
1212.571     3904.038
1214.055     3906.711
1216.297     3912.543
1216.442     3910.275
1219.699     3920.643
1220.291     3931.335
1221.376     3932.793
1223.903     3947.616
1225.01     3946.239
1227.069     3954.906
1227.795     3960.414
1230.811     3974.832
1231.509     3979.449
1232.348     3978.477
1234.455     3982.122
1235.482     3984.876
1238.207     3997.188
1239.148     4009.014
1239.723     4009.5
1242.787     4012.821
1242.949     4015.332
1245.395     4025.862
1246.771     4033.395
1247.142     4035.096
1250.356     4050
1250.878     4050.486
1252.786     4055.508
1254.458     4058.829
1256.398     4061.259
1257.936     4068.063
1258.371     4075.11
1261.666     4085.559
1262     4084.668
1265.585     4097.466
1265.854     4102.812
1267.354     4107.915
1269.568     4121.766
