Distance_nm     Force_uN
0     0.4076
-0.062     -0.2822
-0.501     -1.0973
-2.725     -0.8778
-5.733     0.0314
-8.578     1.3481
-8.213     1.3795
-5.769     0.7524
-3.221     0.533
-0.804     1.066
1.713     1.693
4.203     1.3481
6.689     1.0033
9.237     1.4422
11.618     1.9752
14.03     1.0033
16.562     0.5016
18.959     1.4735
21.392     2.7903
23.888     2.0379
26.268     0.7838
28.748     -1.0033
31.202     -2.8216
33.521     -2.9471
36.027     -1.3795
38.455     1.1287
40.794     3.5741
43.269     3.6054
45.65     1.5049
48.119     -0.533
50.521     -0.627
51.445     0.7211
51.419     3.2606
51.403     4.2011
51.32     2.7276
51.2     0.627
51.283     -1.0346
51.309     -0.9092
51.247     0.2822
51.179     1.693
51.127     2.6022
51.116     0.9719
51.142     -1.2854
51.189     -1.6616
51.132     -0.5957
51.116     1.5049
51.127     2.7589
51.174     1.2541
51.174     -0.1254
51.45     0
53.487     0.627
55.904     1.2227
58.478     2.5081
60.885     3.7308
63.24     3.5427
65.72     1.3795
68.096     -0.1568
70.482     -0.6897
73.009     -0.8465
75.327     0.0314
77.765     0.1881
80.209     0.6584
82.48     1.3168
84.955     0.9092
87.352     -0.6584
89.665     -1.2227
92.098     -0.6897
94.432     0.8465
96.739     2.853
99.178     3.6368
101.548     3.2606
