Distance_nm     Force_uN
0     1.944
-0.491     0.729
1.597     -3.078
9.716     -5.751
17.826     -4.131
24.976     -0.243
31.581     2.916
37.954     2.106
45.759     -1.296
53.999     -2.835
61.606     -1.863
69.309     0.405
75.972     1.134
83.017     -2.106
91.575     -5.832
99.673     -7.371
107.378     -5.346
114.402     -0.162
120.065     2.835
126.581     1.62
134.33     -3.321
142.739     -6.723
151.177     -5.265
158.107     -1.296
164.229     1.863
170.915     2.997
177.554     0.648
185.264     -1.701
