Distance_nm     Force_uN
0     0.627
0.138     -0.9092
0.747     -1.9752
2.137     -0.9092
4.298     1.1914
6.081     3.386
7.718     3.3233
10.261     0.533
13.645     -1.8184
16.86     -1.066
19.148     0.533
20.997     1.4735
23.049     0.8465
25.767     -0.6897
28.732     -0.8151
31.212     -0.3135
33.481     0.1254
35.655     1.0033
37.833     1.16
40.119     0.5643
42.738     -0.8151
45.743     -1.9752
48.476     -1.3481
50.607     0.5957
52.47     2.1946
54.252     2.4141
56.553     0.9719
59.527     0.0627
62.174     -0.7838
64.978     -1.0346
67.46     -0.4076
69.529     0.5957
71.669     1.787
73.641     1.3795
76.139     -0.3135
79.208     -1.1914
81.85     -0.9719
84.146     -0.4389
86.414     0.5957
88.403     0.533
90.868     0.2195
93.475     0.2822
