Distance_nm     Force_uN
0     1.066
0.052     -0.9719
0.199     -1.8811
1.692     -0.5957
4.057     0.533
6.412     0.7211
8.678     0.3449
11.095     0.5643
13.46     1.6303
15.742     2.6649
18.134     3.0725
20.509     1.2227
22.551     -0.3135
24.921     -0.9405
27.25     0.627
29.516     2.6022
31.891     2.7903
34.09     0.9719
36.408     -1.3168
38.721     -1.5362
40.898     0.1881
43.211     1.5049
45.571     1.2541
47.806     0.3449
50.155     -0.0314
52.411     0.2195
54.593     1.0346
56.948     1.8184
59.193     1.7557
61.496     1.693
63.825     2.2573
65.997     1.8497
68.294     1.8184
70.633     2.6962
72.847     2.3514
75.176     0.6897
77.499     -1.066
79.728     -0.8151
82.057     0.2822
84.271     1.2854
