dDisplacement_nm_ori     dForce
1635.86     3264.9922
1627.257     3246.432
1622.999     3237.1519
1618.494     3227.8718
1609.516     3211.9452
1605.253     3204.6403
1600.81     3195.2034
1591.909     3173.9156
1587.425     3164.1026
1583.1     3156.7349
1578.513     3147.5803
1569.946     3128.1422
1565.349     3117.1064
1560.906     3107.7637
1551.887     3088.984
1547.722     3081.2715
1543.191     3073.8725
1534.28     3054.5913
1529.719     3045.1231
1525.307     3035.3413
1521.105     3026.2494
1512.22     3009.5703
1507.936     2999.9453
1503.493     2990.9161
1494.32     2972.5753
1489.954     2962.7936
1485.578     2953.733
1476.373     2934.922
1471.997     2925.203
1467.456     2915.5153
1458.602     2898.7422
1454.035     2889.6816
1449.597     2880.0566
1444.959     2870.5257
1436.192     2851.9655
1431.661     2843.5947
1427.378     2834.8789
1418.07     2817.1339
1413.735     2807.6343
1409.344     2797.7899
1400.412     2778.8221
1395.835     2770.8902
1391.305     2763.4285
1382.316     2743.7083
1378.069     2733.5504
1373.58     2723.4865
1368.941     2713.7048
1360.05     2695.1132
1355.453     2687.0559
1351.283     2678.0266
1342.819     2661.034
1338.062     2649.2771
1333.311     2638.3668
1324.559     2621.092
1320.028     2611.373
1315.678     2602.2183
1311.209     2593.3771
1302.303     2575.7889
1297.809     2566.5715
1293.412     2558.7336
1284.444     2541.741
1280.022     2532.1474
1275.61     2521.5192
1266.791     2506.1568
1262.302     2496.5005
1257.751     2484.9631
1253.37     2476.0906
1244.371     2456.7466
1240.082     2447.059
1235.475     2437.9357
1226.656     2420.222
1222.11     2410.8792
1217.718     2401.3483
1208.874     2373.9469
1204.513     2366.3598
1199.983     2357.3619
1191.246     2335.1649
1186.69     2325.6027
1182.494     2317.4513
1178.097     2309.1744
1169.412     2292.3072
1164.841     2281.9612
1160.233     2273.5276
1151.425     2254.5912
1146.899     2245.4052
1142.493     2234.9964
1133.401     2214.3043
1129.051     2205.2124
1120.16     2196.8101
1115.573     2189.4111
1106.548     2170.0358
1101.997     2158.0595
1097.591     2148.5599
1088.407     2130.5327
1084.02     2123.0083
1079.516     2113.5715
1070.594     2093.287
1066.084     2084.0382
1061.528     2075.5106
1057.09     2067.6413
1047.999     2048.0779
1043.72     2038.3902
1039.164     2028.1382
1030.263     2009.8602
1025.666     2001.1445
1021.254     1994.6547
1012.358     1976.5334
1008.002     1966.8771
1003.39     1956.7819
994.489     1939.0682
989.933     1928.3773
985.711     1919.975
981.247     1911.9804
972.346     1895.8029
967.852     1885.2688
963.347     1875.393
954.621     1858.4318
950.168     1849.9355
945.745     1840.4986
936.824     1822.7222
932.427     1812.1567
927.969     1801.9674
923.634     1792.9068
914.614     1776.071
910.29     1766.446
905.78     1756.5702
897.048     1736.3484
892.415     1726.3159
888.039     1716.8477
883.55     1709.1352
874.839     1691.6096
870.288     1682.016
865.753     1671.9521
856.749     1652.232
852.259     1644.2686
847.955     1636.0232
843.404     1626.9312
834.416     1608.8726
829.814     1600.0001
825.376     1588.9957
816.382     1571.2193
811.98     1561.6884
807.301     1551.405
802.832     1541.8741
793.628     1523.8156
789.432     1513.7204
784.891     1504.1268
780.217     1493.9061
771.094     1476.6314
766.528     1466.881
762.239     1456.535
