Distance_nm     Force_uN
0     0.891
0.016     -1.215
0.099     -3.402
3.012     -3.159
10.697     -1.458
18.514     0.081
26.298     0.162
34.395     0.648
41.587     1.863
48.927     3.321
56.958     1.053
64.413     -7.371
71.868     -12.231
79.471     -6.399
86.712     -0.648
94.332     -2.997
101.919     -5.913
109.259     -10.287
117.043     -11.502
124.481     -2.187
131.69     3.807
139.194     -0.405
146.304     -3.321
153.792     -3.726
161.444     -4.698
168.685     -0.324
176.206     8.1
183.645     10.044
190.869     4.698
198.588     -0.891
205.928     -5.751
213.103     -7.209
220.887     -6.237
228.03     -8.1
235.156     -9.639
242.923     -7.128
250.378     -4.131
257.735     -4.455
265.321     -5.265
272.316     -6.318
279.902     -5.832
287.423     -2.106
294.45     1.377
302.185     2.511
309.542     2.754
316.569     2.997
324.37     3.807
331.693     5.67
339.082     5.346
346.521     0.648
353.828     -3.726
361.266     -6.075
368.853     -9.72
376.078     -10.692
383.533     -7.209
390.971     -3.726
398.196     -5.427
405.799     -8.667
413.304     -9.315
420.627     -7.29
428.148     -6.48
435.109     -3.402
442.449     2.511
449.937     8.262
457.03     11.502
464.551     8.1
472.204     0.324
479.297     -4.536
486.933     -3.807
494.322     -1.944
501.399     -2.673
509.232     -3.483
516.72     -4.455
523.994     -4.698
531.532     -7.047
538.69     -9.801
546.211     -11.907
553.913     -11.259
560.99     -6.561
568.396     -2.673
575.982     -1.701
583.256     -0.405
590.958     0.891
598.43     3.078
605.654     6.723
613.323     5.832
620.729     1.539
628.217     -2.592
635.936     -3.078
643.193     1.62
650.78     4.293
658.367     -0.081
665.723     -8.019
673.474     -13.77
681.044     -13.203
688.351     -9.072
696.169     -6.885
703.574     -5.994
710.931     -6.399
718.665     -5.994
725.808     -2.43
733.197     0.648
740.718     2.349
755.579     5.103
763.083     3.24
770.209     1.944
777.993     0.648
785.629     1.053
792.887     1.701
800.572     0.324
807.962     -2.511
815.285     -8.181
822.971     -13.122
830.36     -11.34
837.831     -6.237
845.517     -3.888
852.873     -4.698
860.756     -6.399
868.639     -5.913
875.913     -2.835
883.631     -2.997
891.185     -3.24
898.558     0.081
906.276     5.508
913.649     7.695
921.187     6.237
929.02     4.617
936.278     1.539
944.046     -3.402
951.797     -6.561
959.087     -8.1
966.888     -7.452
974.409     -4.941
981.683     -3.321
989.665     -6.237
997.021     -8.019
1004.147     -8.829
1011.816     -7.452
1019.09     -2.997
1026.693     1.215
1034.56     2.349
1041.949     -0.972
1049.667     -3.564
1057.238     2.43
1064.66     5.994
1072.329     2.511
1079.817     0.243
1087.305     -3.321
1095.253     -6.642
1102.741     -6.642
1110.164     -5.994
1118.014     -3.402
1125.304     -1.458
1132.792     -3.888
1140.511     -6.318
1147.817     -7.371
1155.618     -6.561
1163.337     -5.508
1170.759     -6.723
1178.625     -3.564
1186.014     4.86
1193.535     6.075
1201.336     2.268
1208.709     -0.243
1216.279     -2.592
1224.096     -1.053
1231.65     -2.106
1239.335     -5.265
1246.939     -1.296
1254.558     -0.162
1262.441     -4.86
1270.028     -9.072
1277.565     -10.692
1285.563     -6.48
1293.2     -2.106
1300.688     -2.592
1308.554     -2.511
1316.059     -2.997
1323.81     -4.86
1331.66     -3.969
1338.983     -2.754
1346.702     -1.782
1354.404     0
1361.924     -2.43
1369.906     -2.754
1377.542     1.377
1384.849     1.215
1392.963     -1.701
1400.714     -5.346
1408.334     -7.047
1416.118     -2.916
1423.721     -2.835
1431.637     -7.371
1439.717     -6.399
1447.255     -4.131
1455.5     -2.673
1463.3     -1.539
1470.953     -3.564
1479.017     -4.212
1486.949     -4.617
1494.849     -6.237
1502.962     -5.184
1510.911     -0.567
1518.695     0.891
1526.923     0.729
1534.51     -1.782
1542.443     -3.078
1550.293     -1.296
1558.027     -2.673
1566.371     -4.617
1574.271     -3.807
1581.989     -2.835
1590.152     -4.941
1597.854     -5.832
1605.671     -3.564
1613.801     -3.321
1621.321     -7.614
1629.32     -8.586
1637.351     -6.237
1644.954     -2.754
1653.051     -0.405
1660.868     -2.349
1668.488     -2.187
1676.584     0.081
1684.253     1.458
1692.038     2.106
1700.019     2.835
1707.672     0.648
1715.423     -2.916
1723.388     -5.427
1731.173     -6.561
1739.204     -3.564
1747.202     -4.941
1754.822     -7.209
1762.787     -8.424
1770.604     -7.047
1778.01     -4.941
1786.008     -4.941
1793.907     -5.022
1801.823     -4.617
1809.805     -4.05
1817.326     -2.754
1825.225     -1.134
1833.338     0.405
1840.909     1.377
1848.759     1.458
1856.691     0.162
1864.377     -1.944
1872.49     -2.43
1880.34     -0.567
1895.991     -0.81
1903.512     -3.078
1911.246     -4.536
1919.327     -7.371
1926.897     -9.477
1934.796     -8.991
1942.696     -8.181
1950.2     -6.561
1958.166     -5.427
1966.131     -4.212
1973.849     -1.782
1981.913     -0.243
1989.697     2.673
1997.432     4.05
2005.858     1.296
2013.659     0.405
2021.476     0.162
2029.589     0.405
2037.439     2.43
2045.454     -0.486
2053.617     -4.293
2061.253     -6.156
2069.383     -7.857
2077.48     -6.885
2085.346     -7.776
2093.476     -8.91
2101.26     -7.695
2109.16     -8.424
2117.405     -7.29
2125.09     -2.592
2133.039     0.405
2141.119     2.754
2148.871     2.673
2156.984     1.134
2165.064     0.81
2172.898     2.754
2181.061     3.24
2188.993     3.645
2196.876     1.62
2205.022     -1.944
2212.625     -5.751
2220.607     -8.019
2228.951     -7.452
2236.603     -9.072
2244.602     -10.773
2252.731     -7.857
2260.433     -6.48
2268.58     -8.262
2276.495     -8.343
2284.313     -2.916
2292.722     3.969
2300.622     5.751
2308.324     1.944
2316.585     2.025
2324.238     4.455
2332.285     3.888
2340.547     1.62
2348.281     -1.62
2356.493     -3.402
2364.722     -3.564
2372.457     -6.156
2380.653     -7.533
2388.865     -5.427
2397.027     -5.751
2405.47     -8.262
2413.567     -12.15
2421.598     -11.097
2429.925     -5.184
2437.808     -2.592
2446.135     0
2454.545     1.539
2462.494     2.754
2470.87     2.592
2479.148     2.835
2486.883     4.941
2495.326     3.402
2503.62     -0.648
2511.849     -3.402
2519.386     -4.374
2516.341     -5.427
2508.82     -7.776
2500.822     -9.477
2493.334     -8.019
2485.501     -8.1
2477.437     -9.639
2470.163     -8.748
2462.263     -5.913
2454.166     -2.916
2446.563     -1.944
2438.614     -1.863
2430.88     1.62
2423.178     3.24
2414.998     2.592
2407.511     3.159
2399.792     3.888
2391.712     2.106
2384.191     -2.754
2376.571     -5.022
2368.738     -2.349
2361.2     -2.106
2353.268     -6.075
2345.698     -11.259
2338.127     -12.96
2330.162     -10.935
2322.592     -8.829
2314.956     -7.776
2306.958     -4.698
2299.519     -2.511
2291.801     -1.215
2283.802     1.053
2276.479     2.349
2268.761     4.212
2260.845     3.726
2253.258     2.106
2245.49     2.349
2238.463     0.891
2230.909     -2.592
2222.993     -5.103
2215.44     -5.346
2207.803     -3.483
2199.855     -6.561
2192.416     -10.449
2184.698     -9.963
2176.782     -8.91
2169.327     -7.938
2161.51     -6.642
2153.89     -4.941
2146.188     -0.243
2138.289     2.673
2130.899     -0.405
2123.51     -0.81
2115.808     1.944
2108.485     3.24
2100.602     1.863
2092.834     -0.243
2085.478     1.377
2077.809     2.187
2070.337     -3.483
2063.03     -8.424
2054.983     -9.234
2047.544     -9.801
2040.204     -11.097
2032.7     -12.474
2025.508     -8.262
2017.674     -3.645
2009.989     -4.212
1995.326     -4.617
1987.657     -3.402
1980.317     -1.944
1972.566     0.486
1965.094     0.891
1957.705     1.863
1949.789     3.645
1942.317     3.969
1934.862     0.405
1927.226     -3.24
1920.002     -4.698
1912.201     -4.941
1904.466     -6.48
1897.538     -7.533
1889.984     -7.128
1882.15     -7.209
1874.679     -8.1
1867.026     -7.614
1859.686     -6.075
1852.182     -5.265
1844.299     -3.078
1837.124     -0.324
1829.767     0.891
1822.197     2.106
1815.022     3.159
1807.205     3.321
1799.404     1.539
1792.048     -1.458
1784.148     -4.05
1776.479     -4.455
1769.271     -5.589
1761.47     -5.994
1754.147     -7.047
1746.609     -6.318
1738.891     -7.857
1731.502     -9.072
1723.866     -7.533
1716.23     -5.994
1708.807     -3.078
1701.155     -0.972
1693.502     0.324
1686.064     3.726
1678.312     2.997
1670.907     -1.053
1663.386     -1.944
1655.503     -2.592
1648.064     -1.215
1640.478     -1.701
1632.759     -4.779
1625.502     -8.505
1617.8     -8.1
1609.999     -3.078
1602.758     -0.081
1595.023     -3.402
1587.403     -7.695
1580.096     -9.477
1572.279     -7.371
1564.956     -4.617
1557.435     -5.427
1549.618     -4.536
1542.245     -1.539
1534.642     -1.296
1526.94     -0.081
1519.551     2.025
1511.816     1.539
1504.328     -0.81
1496.939     -3.321
1489.138     -5.427
1481.683     -4.941
