Distance_nm     Force_uN
0     -5.751
0.76     -5.427
0.969     -0.567
3.526     3.24
10.169     6.48
17.327     9.315
23.82     7.857
31.981     5.184
40.255     2.673
48.272     0.81
56.624     3.159
63.331     3.645
70.408     3.564
78.198     2.997
85.657     0.162
93.844     -0.324
101.463     -2.349
108.871     -2.511
116.617     -1.458
123.952     -2.187
131.176     1.377
137.885     2.349
144.897     1.458
159.52     2.511
166.445     3.321
173.484     4.293
180.792     4.374
187.946     4.455
195.132     6.399
201.866     4.455
209.614     1.863
217.85     0.729
225.348     0.243
232.703     0.729
240.06     -1.134
247.639     -2.916
255.377     -2.754
262.788     -2.187
269.548     0.891
275.827     2.349
282.922     2.673
289.994     2.592
297.619     0.972
305.412     0.891
312.379     0.81
319.839     3.483
326.607     6.642
332.93     6.237
340.495     6.561
347.583     5.994
355.158     4.617
363.247     2.106
371.099     -3.888
380.088     -5.67
388.023     -3.24
394.494     -1.296
401.343     -0.081
408.339     0
415.492     0.324
423.057     0.324
430.249     -1.377
437.636     0.081
444.846     3.483
451.253     4.455
458.314     3.888
466.136     4.698
473.093     4.86
480.356     3.564
488.062     2.916
495.461     3.321
502.906     3.24
510.416     0.405
518.372     -1.62
526.669     -2.349
534.106     -3.321
541.642     0.729
548.187     4.131
554.527     0.162
562.937     -1.053
570.868     -0.729
578.17     -0.081
585.499     3.807
591.857     5.265
598.607     7.209
605.636     5.994
613.403     0.891
622.151     0.486
629.978     0.648
637.143     1.782
644.161     2.997
651.552     0.648
659.294     1.215
666.646     -0.162
674.62     -0.567
681.822     -1.944
689.862     -2.511
697.717     -2.754
705.007     0.486
711.704     4.293
718.133     4.779
725.507     4.536
733.241     1.944
741.148     1.296
748.712     0.972
756.551     0.162
764.059     3.159
770.904     2.916
778.622     2.187
786.043     4.374
793.222     1.296
801.49     -0.486
809.244     -2.025
817.509     -3.807
825.412     -1.944
832.332     -1.701
840.1     -0.081
846.822     3.159
853.535     3.564
861.243     5.751
868.01     5.022
875.958     2.43
884.342     1.377
892.114     0.486
900.286     3.24
907.081     6.075
913.805     4.131
922.278     2.997
930.006     1.782
938.019     0.243
946.251     -2.511
954.284     -4.617
962.537     -2.592
969.808     -0.972
976.629     1.944
983.644     2.997
991.226     3.078
998.808     3.888
1006.489     1.782
1014.594     1.215
1022.35     3.321
1029.698     3.807
1037.006     3.888
1044.784     1.863
1053.065     3.483
1059.82     5.832
1067.021     3.807
1075.367     2.835
1083.199     -0.648
1092.35     -5.184
1101.143     -4.617
1108.528     -1.134
1115.571     2.592
1121.775     3.726
1129.187     1.539
1137.874     1.62
1145.274     -0.81
1153.598     -1.296
1161.579     0.648
1168.609     2.754
1175.743     5.103
