Distance_nm     Force_uN
0.067     -1.6303
0.469     -1.7243
12.792     -1.0346
23.532     -0.3449
43.952     -0.6897
54.932     -1.16
76.846     -1.2854
87.857     -1.2541
109.834     -1.8497
120.908     -1.4422
131.961     -1.1914
154.068     -2.1319
165.189     -2.6335
187.39     4.3892
198.501     18.6856
220.743     57.4362
231.885     79.8213
254.206     119.1676
265.426     140.424
287.873     185.0061
299.124     206.9209
321.664     248.9007
332.963     270.8783
355.529     311.2278
366.781     332.641
389.462     376.5333
400.902     398.6989
423.64     442.3091
435.065     483.0976
446.473     505.2318
469.279     548.7793
480.818     570.8195
503.74     612.141
515.278     633.4914
538.278     676.0043
549.796     698.3894
572.472     737.6416
583.922     759.3056
607.198     805.7061
618.92     828.3106
630.548     848.5638
653.819     890.8571
665.551     913.1482
700.758     957.6048
712.526     979.7704
736.153     1020.3394
759.779     1063.2599
771.605     1085.9271
783.452     1109.0646
807.141     1154.4305
819.045     1176.6901
842.948     1226.6647
866.845     1273.5981
878.896     1296.8924
902.882     1340.722
915.022     1364.9254
939.16     1411.6707
951.236     1435.3099
975.473     1482.3687
987.602     1505.5376
1011.928     1554.1326
1036.384     1600.7839
1048.628     1625.2068
1060.898     1649.8492
1085.281     1698.3816
1097.635     1722.8359
1122.289     1769.205
1134.596     1793.9101
1159.324     1842.8813
1171.635     1868.3389
1196.546     1916.8712
1208.967     1941.1688
1233.946     1989.1681
1246.325     2013.3403
1258.825     2040.334
1283.923     2089.8069
1296.47     2113.4461
1321.694     2162.1665
1334.287     2186.9343
1359.511     2237.3478
1372.11     2262.0215
1397.548     2314.4729
1410.272     2340.4947
1435.773     2389.4974
1448.356     2415.77
1472.337     2462.6094
1497.822     2512.6153
1510.588     2538.3863
1536.349     2590.3047
1549.141     2615.5428
1574.934     2664.8589
1587.883     2689.7521
1613.817     2744.1786
1626.802     2769.1031
1652.856     2821.7426
1665.941     2848.5169
1692.005     2899.3065
1705.042     2925.7673
1731.404     2977.2781
1744.525     3002.2654
1770.752     3056.7545
1784.014     3107.6069
1810.423     3158.8041
1823.674     3186.0801
1850.276     3239.033
1863.512     3265.1803
1890.088     3316.5343
1903.434     3343.4654
1930.188     3397.6724
1956.952     3452.0988
1970.37     3479.218
1997.145     3530.7288
2010.542     3557.0015
2037.5     3608.9198
2051.002     3636.3838
2078.022     3693.4752
2091.545     3720.8452
2118.685     3773.3905
2132.27     3799.82
2159.39     3855.2497
2173.053     3881.8359
2200.371     3935.3845
2214.04     3963.5383
2241.478     4017.8707
2255.163     4045.6483
2268.889     4073.708
2296.337     4126.9431
2310.069     4154.8774
2337.731     4210.652
2351.562     4238.2415
2379.209     4293.3263
2393.04     4318.8465
2420.775     4373.7433
2434.7     4401.3014
2462.556     4456.3862
2476.496     4484.8222
2504.487     4539.5935
2518.527     4567.6532
2546.508     4623.6159
2560.506     4652.24
2588.675     4708.8297
2631.008     4766.7676
2645.101     4794.7646
2659.255     4822.7616
2687.554     4878.2227
2716.062     4938.1984
2730.332     4966.4149
2758.558     5021.6251
2772.086     5049.5281
2800.521     5105.24
2814.801     5131.9516
2843.393     5189.8894
2857.835     5217.1027
2886.63     5276.2005
2901.067     5304.6365
2929.836     5361.1322
2943.505     5387.8438
2972.149     5444.3394
2986.679     5474.2803
3015.595     5532.5943
3030.052     5560.9989
3059.14     5619.407
3073.77     5648.4073
3102.904     5707.5365
3132.19     5767.1674
3146.857     5796.9201
3176.189     5855.6104
3190.945     5886.4604
3220.419     5945.3701
3235.195     5973.7434
3264.7     6035.0045
3279.497     6064.5691
3309.195     6123.667
3324.081     6152.6046
3353.821     6242.5211
3368.66     6272.556
3398.479     6333.3155
3413.38     6363.9774
3443.366     6420.0968
3458.319     6451.0723
3488.216     6510.9853
3503.243     6537.4774
3533.286     6597.7353
3548.328     6629.181
3578.554     6689.7837
3593.601     6720.1321
3623.822     6779.324
3638.974     6810.2054
3668.975     6868.206
3683.861     6899.4009
3714.16     6962.0415
3729.307     6993.1736
3759.799     7054.7796
3775.045     7084.501
3805.641     7147.0162
3820.939     7178.6187
3851.567     7238.8452
3866.897     7270.9179
3897.608     7333.9661
3913.016     7364.6907
3943.884     7424.008
3959.266     7454.8267
3990.139     7514.3008
4005.536     7545.6211
4036.551     7607.9795
4052.021     7638.7668
4082.999     7700.3101
4098.511     7732.7904
4129.609     7793.0169
4145.158     7824.7762
4176.349     7886.9151
4191.945     7917.9533
4223.142     7979.9668
4238.712     8010.5974
4270.024     8075.6834
4285.724     8105.5929
4317.103     8168.3275
4332.877     8198.6759
4364.356     8262.6647
4395.902     8329.2242
4411.707     8359.5099
4443.223     8421.4608
4459.012     8454.3486
4490.647     8517.8671
4506.541     8549.5323
4538.442     8612.2356
4554.357     8645.7191
4586.05     8710.3035
4601.964     8742.0314
4633.887     8806.3963
4649.764     8837.9361
4681.755     8902.1443
4697.685     8934.8754
4729.686     9000.9333
4745.741     9033.2569
4777.721     9097.2456
4793.719     9129.7886
4825.772     9192.0216
4841.906     9226.2263
4890.135     9289.3685
4906.237     9320.6888
4938.515     9384.458
4954.669     9416.8443
4986.947     9483.4666
5018.165     9544.0066
5034.215     9574.8253
5050.338     9608.1521
5082.694     9704.2449
5098.932     9735.5965
5131.335     9802.6264
5147.625     9834.8558
5180.138     9901.3527
5196.371     9932.8925
5228.967     9998.9504
5245.33     10030.835
5278.104     10096.0778
5294.42     10128.6208
5327.199     10191.9825
5343.631     10223.679
5376.357     10292.2137
5392.935     10325.9481
5409.46     10359.2122
5442.354     10425.5836
5458.858     10459.1613
5491.799     10526.9122
5508.387     10560.0822
5541.401     10625.7012
5557.936     10658.5577
5590.976     10724.3962
5607.543     10757.0646
5640.698     10823.4988
5657.5     10856.8256
5690.953     10924.1376
5707.509     10958.7811
5740.873     11024.3688
5757.56     11056.5042
5790.924     11120.6811
5807.553     11155.4814
5840.938     11226.3988
5857.625     11259.4435
5891.119     11325.5641
5907.848     11359.079
5941.332     11426.8926
5958.087     11460.1254
5991.571     11526.246
6008.294     11560.7328
6041.825     11627.3864
6058.549     11660.87
6092.153     11727.1787
6108.991     11760.3174
6142.694     11827.0964
6159.475     11860.9876
6192.427     11925.8855
6208.858     11959.2437
6242.436     12027.1513
6259.373     12061.1052
6276.379     12096.0623
6310.187     12163.7191
6327.171     12197.2967
6361.031     12265.1103
6378.037     12300.7572
6412.079     12368.414
6429.017     12400.863
6462.871     12469.3663
6479.882     12503.4456
6513.831     12571.4473
6530.878     12605.7774
6564.853     12672.6504
6581.728     12705.2562
6615.311     12774.1984
6632.389     12809.6258
6666.583     12878.1605
6683.678     12911.8949
6717.84     12980.2415
6734.84     13015.3553
6768.998     13083.6706
6786.029     13117.0601
6820.249     13182.8986
6837.386     13217.26
6871.543     13286.0141
6888.658     13319.7799
6923.108     13422.3625
6957.427     13492.308
6974.579     13525.8856
7008.752     13595.5803
7025.966     13630.9763
7060.442     13699.95
7077.677     13734.0919
7112.117     13802.5326
7129.373     13836.3296
7163.765     13902.8892
7198.299     13972.3644
7215.492     14006.3183
7232.701     14041.6202
7267.156     14111.7539
7301.653     14182.2637
7318.946     14216.2489
7370.793     14286.6334
7388.148     14320.5559
7422.556     14388.4635
7438.857     14422.1666
7472.596     14487.1585
