Distance_nm     Force_uN
0     3.807
0.247     1.377
1.251     0.324
6.172     1.458
13.594     3.483
21.131     4.86
28.208     5.913
35.778     7.29
43.283     7.695
50.441     7.128
58.078     2.43
65.516     2.025
72.675     6.804
80.081     10.125
87.207     10.449
94.481     6.48
102.183     2.106
109.177     2.997
116.385     6.48
123.741     7.776
130.653     6.561
137.829     3.645
145.136     1.701
152.212     1.377
159.684     2.592
166.892     4.536
173.853     5.427
181.391     4.455
188.319     4.131
195.61     7.614
203.213     10.206
210.042     8.424
217.349     4.536
224.739     3.888
231.766     4.698
239.155     1.377
246.215     7.614
253.374     11.907
261.027     12.312
268.153     6.237
275.163     -4.455
282.602     -6.237
289.547     0.081
296.706     7.209
304.111     10.692
311.138     6.966
318.462     3.321
325.736     3.078
332.664     4.293
340.119     7.047
347.081     6.966
354.075     4.455
361.629     4.698
368.738     6.642
376.045     8.91
383.467     9.801
390.33     7.209
397.555     2.673
404.993     -1.053
412.021     0.162
419.311     3.645
426.651     3.078
433.843     4.212
441.215     6.237
448.309     6.966
455.533     6.318
463.087     4.698
470.081     3.321
477.289     2.349
484.646     3.969
491.87     8.019
499.293     11.178
506.764     11.34
513.726     7.938
521.131     2.511
528.356     -0.972
535.63     -0.324
543.282     2.511
550.376     5.508
557.403     8.262
564.989     7.776
572.329     3.726
579.834     0.972
587.256     1.134
594.168     5.184
609.029     9.801
616.237     8.505
623.824     6.561
630.982     5.508
638.075     4.698
645.843     6.642
653.117     6.642
660.506     6.804
668.027     6.156
675.269     2.106
682.526     1.863
689.866     5.589
696.943     7.29
704.661     6.966
712.165     4.698
719.341     2.916
726.862     2.187
734.152     4.212
741.607     5.103
749.358     4.374
756.517     4.779
763.923     6.399
771.789     8.1
778.965     9.234
786.502     10.449
794.188     8.505
801.297     4.941
808.802     4.941
816.355     5.265
823.695     3.078
831.463     2.349
838.852     1.296
846.126     2.106
853.581     7.695
860.839     6.723
868.327     4.455
876.078     4.941
883.451     5.346
891.169     6.318
898.74     5.913
905.931     5.994
913.699     6.075
921.22     6.156
928.527     8.829
936.328     8.667
943.733     5.994
951.238     4.941
959.088     4.212
966.494     4.536
974.344     2.349
982.259     1.62
989.583     2.916
997.482     5.508
1005.431     6.804
1012.557     3.402
1020.226     1.053
1027.895     0.891
1035.498     3.645
1043.315     6.804
1050.688     6.156
1058.308     5.508
1066.174     5.67
1073.712     6.642
1081.414     5.508
1089.231     4.05
1096.521     3.321
1104.371     2.187
1112.122     2.673
1119.643     6.237
1127.279     8.343
1133.813     8.505
1141.268     5.832
1149.036     1.539
1156.655     0.162
1164.719     2.997
1172.52     8.181
1179.909     8.262
1187.924     5.508
1195.313     4.455
1202.867     3.483
1211.03     1.944
1218.551     2.025
1226.417     3.24
1234.547     6.885
1241.986     8.1
1249.753     5.184
1257.62     2.43
1265.141     4.212
1273.188     6.318
1280.972     6.642
1288.641     5.265
1296.705     3.645
1304.506     4.617
1312.257     5.994
1320.256     5.589
1327.859     5.994
1335.775     6.48
1343.806     5.427
1351.343     4.698
1359.275     4.212
1367.191     5.913
1374.778     6.804
1382.957     5.913
1390.692     5.346
1398.213     2.673
1406.277     1.377
1413.897     2.754
1421.5     4.617
1429.448     6.156
1436.904     4.941
1444.688     4.05
1452.604     3.645
1460.223     4.698
1468.106     6.642
1475.726     7.776
1483.296     7.209
1491.294     5.265
1498.963     4.86
1506.649     5.265
1514.713     5.427
1522.349     5.589
1530.265     4.86
1538.46     4.779
1546.129     4.941
1553.947     3.726
1561.945     3.807
1569.762     3.402
1577.809     3.807
1585.478     4.86
1593.032     4.374
1601.228     4.131
1608.847     6.237
1616.582     6.642
1624.613     6.885
1632.217     6.075
1640.067     5.265
1648.18     6.237
1655.849     4.536
1663.831     4.374
1671.993     5.751
1679.728     6.48
1687.661     5.832
1695.593     3.24
1703.311     0.729
1711.359     3.807
1719.225     6.318
1735.189     5.346
1742.924     4.617
1751.037     5.589
1759.265     7.128
1767.05     5.994
1775.229     3.807
1783.128     0.405
1790.83     2.754
1799.092     5.994
1806.942     5.994
1814.973     5.346
1823.135     4.131
1830.591     4.86
1838.605     5.751
1846.768     5.184
1854.47     5.508
1862.386     6.48
1870.351     6.561
1877.938     6.156
1886.183     6.156
1894.164     7.695
1901.965     4.05
1910.194     0.243
1917.813     -1.539
1925.597     1.377
1933.826     6.561
1941.627     7.695
1949.625     6.804
1958.051     5.67
1965.967     5.346
1974.097     4.617
1982.374     2.025
1990.06     1.62
1998.305     4.374
2006.27     7.209
2014.021     6.804
2022.48     5.184
2030.495     6.318
2038.559     8.262
2046.985     7.452
2054.95     2.754
2063.146     0.324
2071.556     2.187
2079.471     5.022
2087.782     6.48
2096.077     6.48
2103.91     4.698
2112.155     3.321
2120.104     2.835
2128.234     2.43
2136.676     2.997
2144.526     3.969
2152.689     4.293
2161     4.05
2168.801     3.888
2177.079     5.832
2185.455     6.723
2193.552     6.237
2201.995     5.184
2210.092     2.754
2218.057     2.106
2226.45     3.159
2234.629     4.455
2242.742     5.751
2251.119     5.508
2258.986     4.617
2267.296     2.592
2275.64     1.134
2283.523     2.349
2291.752     4.617
2299.881     5.832
2307.666     5.103
2315.977     4.374
2323.991     5.184
2331.874     5.751
2340.152     7.047
2348.051     5.751
2356.181     5.67
2364.311     5.022
2371.947     3.078
2380.176     4.617
2388.24     5.832
2396.106     5.427
2404.318     5.589
2412.251     3.24
2420.117     0.81
2428.477     1.863
2436.278     3.402
2444.243     4.293
2452.488     3.726
2460.421     3.888
2468.6     4.941
2476.944     3.807
2484.629     2.592
2492.627     3.402
2500.691     4.698
2508.508     6.156
2515.601     5.022
2511.619     2.997
2503.884     4.131
2495.557     4.941
2487.822     4.212
2479.643     3.726
2471.595     5.751
2464.107     5.346
2455.961     4.536
2447.93     2.997
2440.244     2.025
2432.081     3.645
2424.231     5.67
2416.497     5.994
2408.334     3.726
2400.599     0.891
2392.798     1.62
2384.669     2.754
2377.131     4.86
2369.281     8.748
2361.234     7.938
2353.729     5.508
2345.813     5.832
2338.292     4.941
2330.953     4.131
2322.889     3.159
2315.532     2.43
2307.913     3.402
2299.898     3.807
2292.377     5.184
2284.708     4.698
2276.99     2.43
2269.683     3.078
2261.915     2.673
2254.032     3.888
2246.544     5.265
2238.743     5.184
2231.074     4.86
2223.751     4.86
2215.868     5.508
2208.347     5.589
2200.876     5.103
2192.894     3.24
2185.702     4.293
2178.231     5.832
2170.167     5.994
2162.909     4.86
2155.487     2.187
2147.9     3.483
2132.611     4.941
2125.173     4.293
2117.816     3.726
2110.049     1.944
2102.742     3.321
2095.369     5.67
2087.585     4.05
2080.228     3.159
2072.559     2.268
2064.841     2.106
2057.254     2.349
2049.437     3.078
2042.163     6.237
2034.527     8.262
2026.578     7.857
2019.173     7.776
2011.635     6.075
2004.032     2.916
1996.725     2.268
1989.171     4.374
1981.601     5.67
1974.36     6.075
1966.576     3.159
1959.104     -1.863
1951.962     -1.134
1944.243     5.751
1936.772     9.315
1929.481     8.181
1921.845     4.455
1914.588     2.43
1907.067     2.511
1899.315     3.483
1892.14     7.209
1884.455     9.72
1876.588     7.695
1869.413     4.698
1861.892     2.754
1854.338     2.187
1846.85     3.321
1838.901     2.997
1831.627     3.483
1824.32     6.723
1816.437     6.966
1809.262     4.131
1801.708     -1.134
1793.809     -1.296
1786.584     4.698
1778.998     7.695
1771.378     5.751
1764.022     4.86
1756.385     5.265
1749.029     6.804
1741.59     6.804
1733.757     5.346
1726.466     4.941
1719.011     4.941
1711.194     4.374
