Distance_nm     Force_uN
0     5.184
0.017     3.726
0.741     1.377
5.316     -0.567
13.001     -0.567
20.621     -0.972
27.78     -2.754
34.955     -4.698
41.867     -6.885
49.19     -5.832
56.892     -4.131
63.87     -2.187
70.93     0.81
78.468     0.162
85.363     -0.729
92.901     -1.215
100.372     -2.187
107.268     -1.458
114.723     -1.215
121.849     1.62
128.909     5.346
136.479     4.941
143.506     3.564
150.566     4.131
157.923     3.159
164.851     -0.243
172.026     -4.86
179.613     -7.371
186.657     -5.994
193.848     -2.673
201.188     -1.134
208.133     -1.134
215.572     -1.944
222.731     -2.754
229.676     -2.592
237.098     -3.159
244.125     -1.458
251.07     1.539
258.508     2.025
265.618     1.944
273.139     2.43
280.38     5.913
287.193     2.349
294.517     -1.296
301.692     -2.997
308.768     -3.159
316.289     -2.43
323.514     -3.321
330.656     -5.751
338.111     -6.885
352.281     -6.318
359.786     -3.726
366.796     -2.592
374.037     -1.458
381.41     0.162
388.388     -0.081
395.909     0.243
403.183     4.455
410.111     7.29
417.632     4.617
424.528     1.215
431.687     -1.296
439.158     -2.187
446.202     -1.377
453.328     2.106
460.437     2.916
467.267     -1.458
474.64     -7.533
481.93     -9.801
488.908     -9.639
496.61     -7.533
503.604     -4.617
510.664     -0.405
518.3     3.726
525.426     4.779
532.569     1.296
539.991     -0.567
547.067     -0.648
554.522     0
561.813     1.863
568.906     1.296
576.246     1.296
583.322     3.402
590.448     1.782
598.068     -0.243
605.046     -2.025
612.139     -3.969
619.577     -4.617
625.584     -4.617
633.105     -4.779
640.593     -5.346
647.686     -5.427
655.207     -3.969
662.531     0.162
669.837     4.374
677.556     6.642
684.567     3.564
691.874     -1.539
699.526     -3.321
706.751     -1.782
714.272     -0.648
721.71     1.296
728.82     2.511
736.489     0.972
743.96     -0.972
751.35     -2.997
758.953     -5.67
766.358     -7.128
773.813     -5.832
781.236     -3.888
788.246     -3.321
795.767     -4.617
803.354     -3.402
810.496     0
818.165     2.997
825.571     4.617
832.746     2.916
840.415     1.134
847.722     -0.081
854.98     -0.081
862.649     2.349
869.89     1.782
877.411     2.592
885.014     3.402
892.206     -0.972
899.793     -4.212
907.264     -3.402
914.357     -4.455
921.878     -7.128
929.35     -7.938
936.657     -5.508
944.079     -3.483
951.419     -4.536
958.956     -3.807
966.691     -0.081
973.948     1.053
981.486     4.455
989.105     7.776
996.363     2.835
1004.016     -1.458
1011.602     0.081
1018.893     1.215
1026.661     1.62
1034.346     0
1041.571     -1.62
1049.108     -2.349
1056.53     -5.994
1064.166     -5.265
1072.115     -2.916
1079.504     -7.047
1087.239     -4.86
1094.925     -3.483
1102.478     -2.187
1110.493     -0.486
1118.047     2.916
1125.189     6.966
1132.875     6.885
1140.445     4.455
1147.834     1.863
1155.783     -1.863
1163.139     -3.078
1170.66     -3.078
1178.56     -1.701
1185.85     0.891
1193.486     1.458
1201.122     -0.891
1208.331     -5.346
1216.246     -7.776
1224.096     -9.558
1231.601     -9.882
1239.319     -8.181
1246.89     -3.645
1254.378     2.43
1262.195     3.888
1269.436     3.24
1276.99     3.321
1284.922     5.994
1292.476     7.695
1300.309     3.159
1308.094     -0.729
1315.614     -0.324
1323.53     0.486
1331.15     -0.162
1338.671     -2.592
1346.751     -3.969
1354.387     -4.536
1362.139     -7.047
1370.186     -7.857
1377.789     -7.371
1385.738     -9.396
1393.736     -7.857
1401.159     -2.43
1409.041     1.863
1416.497     3.807
1424.248     4.374
1432.361     2.106
1440.228     1.863
1455.796     5.265
1463.531     8.424
1471.562     4.779
1479.758     -2.349
1487.427     -6.075
1495.458     -5.994
1503.439     -6.723
1511.01     -5.913
1519.238     -5.427
1527.039     -5.994
1534.642     -5.103
1542.723     -4.617
1550.474     -3.321
1558.324     -1.539
1566.552     -2.511
1574.189     -1.944
1582.088     1.863
1589.971     3.078
1597.558     4.131
1605.605     5.265
1613.488     5.427
1621.108     5.265
1629.336     2.43
1637.038     -1.458
1644.855     -4.374
1653.15     -6.318
1660.769     -5.346
1668.471     -5.346
1676.552     -4.86
1684.32     -2.835
1692.4     -2.997
1700.448     -3.564
1708.265     -3.888
1716.477     -4.779
1724.228     -3.483
1731.93     -2.349
1740.175     1.053
1747.959     5.103
1755.842     6.48
1763.956     5.913
1771.69     2.835
1779.837     0.486
1787.983     0.729
1795.751     0.405
1803.782     -0.891
1811.796     -2.268
1819.548     -2.835
1827.743     -5.913
1835.429     -7.776
1843.295     -6.804
1851.705     -5.67
1859.522     -2.43
1867.405     -0.486
1875.518     -0.162
1883.204     -0.972
1891.515     -2.916
1899.546     -1.296
1907.198     1.863
1915.328     1.215
1923.359     1.539
1931.176     5.184
1939.141     4.698
1946.843     0.81
1954.874     -1.053
1963.103     -2.511
1970.854     -6.156
1978.704     -8.91
1986.719     -10.449
1994.355     -7.209
2002.419     -4.05
2010.253     -3.159
2017.675     -1.863
2025.821     0.324
2033.671     2.106
2041.389     -0.243
2049.486     -4.05
2057.09     -3.564
2064.989     0.972
2073.069     6.156
2080.755     6.642
2088.901     5.508
2096.817     4.617
2104.815     -0.081
2113.225     -3.321
2121.239     -3.483
2129.122     -4.86
2137.384     -5.67
2145.398     -5.913
2153.331     -5.022
2161.823     -3.24
2169.623     -3.402
2177.621     -5.427
2185.866     -6.48
2193.585     -3.321
2201.879     2.349
2210.108     4.212
2217.694     2.025
2226.038     -0.486
2234.086     -0.162
2241.491     2.511
2249.671     6.075
2257.521     6.075
2265.486     2.592
2273.682     -0.324
2281.532     -3.564
2290.023     -4.293
2298.17     -3.483
2305.954     -5.265
2314.429     -8.262
2322.444     -9.315
2330.376     -8.1
2338.819     -5.022
2346.652     -2.754
2354.733     -0.081
2363.208     3.159
2371.091     2.754
2379.353     0.81
2387.894     0.486
2395.826     0.729
2403.923     2.754
2411.921     3.726
2419.936     3.321
2428.477     2.349
2436.673     1.134
2444.654     0.972
2453.064     -1.296
2461.128     -6.561
2469.324     -9.558
2477.651     -9.882
2485.534     -8.019
2493.779     -3.888
2501.909     -0.648
2509.89     -1.458
2518.3     -3.645
2526.43     -1.782
2534.329     1.215
2542.706     1.134
2550.819     0
2558.982     -1.62
2567.375     -0.81
2575.258     0.972
2583.569     3.321
2592.094     2.025
2600.059     -1.62
2608.485     -0.972
2616.681     -2.106
2624.498     -5.589
2641.597     -7.128
2649.694     -8.991
2658.334     -8.019
2666.447     -5.103
2674.692     -2.997
2683.513     -2.025
2691.528     -2.349
2699.888     -1.134
2708.314     1.701
2716.296     1.782
2724.886     0.729
2733.296     0.405
2741.376     0
2749.703     1.701
2757.899     4.05
2766.144     2.754
2774.685     -2.106
2782.601     -5.022
2790.83     -4.131
2799.305     -2.349
2807.221     -1.62
2815.647     -3.888
2823.843     -7.371
2831.759     -5.994
2840.152     -3.564
2848.38     -3.078
2856.362     -0.648
2864.788     1.62
2872.786     1.863
2880.834     2.916
2889.276     1.134
2897.357     -0.405
2905.849     -0.486
2914.225     -0.729
2921.154     -0.162
2929.432     0.567
2937.891     0.648
2946.251     0.81
2954.989     0.162
2962.856     -1.377
2971.019     -2.997
2979.593     -5.913
2987.673     -5.346
2996.099     -3.321
3004.673     -3.888
3012.787     -4.131
3021.229     -3.888
3029.458     -2.673
3037.522     -0.243
3045.964     3.078
3054.176     3.564
3062.405     -0.162
3071.21     -4.455
3079.389     -4.617
3087.765     -2.349
3096.241     -1.539
3104.223     -0.243
3112.616     -0.324
3120.927     -2.106
3129.155     -1.377
3137.713     0
3146.024     -0.081
3154.351     -2.268
3162.942     -5.022
3171.088     -5.265
3179.481     -3.564
3188.072     -3.159
3196.086     -1.944
3204.496     -1.539
3212.955     -1.539
3221.002     1.782
3229.626     1.377
3238.101     -0.648
3246.149     -0.891
3254.789     -2.268
3263.132     -1.377
3271.509     -1.701
3280.231     -2.997
3288.411     -2.349
3296.902     -1.863
3305.361     -1.377
3312.965     -1.215
3321.67     -1.701
3330.146     -2.187
