Distance_nm     Force_uN
-0.02     1.5676
-0.031     0.7838
3.504     0.7211
5.906     0.2508
10.553     0.7524
12.845     1.3481
17.408     0.3135
19.742     1.16
24.305     3.6368
26.582     2.0692
28.869     0.7838
33.369     -1.3481
37.995     3.3546
40.188     4.013
42.496     2.3514
46.992     -0.9719
49.289     -0.9719
53.68     1.8497
55.993     2.1319
60.426     1.7557
62.708     0.9405
67.052     1.1914
69.307     1.8184
73.824     1.5989
76.11     1.066
78.178     0.6584
82.768     1.7243
87.211     0.8151
89.399     0
91.654     -0.9719
96.019     0.533
98.191     2.3514
102.624     1.5049
104.895     0.5643
109.26     0.0314
111.537     1.1287
115.855     1.8184
118.183     1.787
120.397     1.9125
124.736     1.2854
127.028     0.4076
133.555     0.2508
135.732     1.8811
140.18     1.6303
142.488     0.627
146.832     0
149.13     1.0346
153.479     1.5362
155.734     1.1287
160.052     1.2541
162.287     1.693
166.741     0.9092
168.955     0.5957
173.367     0.8778
175.544     0.9405
177.726     0.5016
182.185     0.7524
184.362     1.5049
188.827     1.0346
191.004     0.5957
195.416     0.533
197.729     1.0973
200.037     1.7243
204.412     1.3795
206.668     0.9092
211.127     1.16
213.288     0.9092
217.804     0.3762
219.93     0.7211
224.42     1.7557
226.54     0.8778
231.04     -0.1254
233.165     1.2854
237.65     2.4454
239.796     0.7524
244.292     0.533
246.485     1.4735
250.865     1.9438
253.079     1.2541
257.444     0.533
259.752     0.1881
261.976     0.2822
266.446     1.9438
270.795     0.2195
273.092     -0.6584
277.379     0.8151
279.655     2.853
284.072     2.0692
286.375     -0.0941
288.552     -0.8778
293.09     1.5362
297.522     1.6303
299.799     0.7524
302.023     0.0314
306.524     1.2854
308.753     0.8778
313.254     0.1254
315.468     0.2195
320.01     1.5989
322.344     1.0973
326.824     0.5016
329.179     0.6584
333.737     1.1287
336.013     2.1006
340.404     1.0033
342.843     0.1254
347.343     -0.4389
349.714     0.7211
354.235     1.5362
356.428     0.7838
358.569     -0.1568
363.2     0.3449
365.352     0.2508
370.171     0.4389
372.416     1.2541
376.995     1.4108
379.287     0.5643
383.861     0.1254
386.158     0
390.675     0.4389
393.029     0.8465
395.316     1.066
399.817     1.4735
404.396     -1.0033
406.772     -0.9719
408.991     -0.1568
413.591     1.7557
415.877     1.2227
420.577     -0.0941
422.827     0.5016
427.542     1.3795
429.693     0.6584
434.564     -0.4703
436.815     0.6897
441.603     1.4422
443.916     0.6584
448.599     -0.2822
451.001     0.533
453.382     1.0033
458.049     0.4703
462.78     -0.5643
465.296     -0.0941
472.35     0.533
474.596     1.0033
477.029     1.8184
481.853     0.533
484.218     -0.7211
488.985     0.8778
491.471     1.7557
496.164     0.7211
498.613     -0.2195
503.307     0.2508
505.777     0.9405
510.58     0.7211
512.998     0.7524
517.76     1.0033
520.203     0.4703
524.965     0.3135
527.403     0.5643
529.747     0.9092
534.588     -0.1568
536.989     -0.7211
541.793     0.1881
544.216     0.8465
549.003     0.1881
551.437     0.0941
556.329     0.2508
558.825     0.533
563.618     1.4108
566.119     0.8465
568.5     0.4703
573.407     -0.2508
578.216     0.6584
580.717     0.5957
583.088     -0.0941
588.043     -0.8778
590.382     -0.2508
595.384     1.3795
597.785     1.6303
602.73     0.0941
604.996     -0.3762
609.946     0.1254
612.447     1.2541
617.386     0.9719
619.887     0.8151
624.821     -0.4389
627.353     -0.9092
632.188     -0.1568
634.794     0.5643
639.675     0.7838
642.187     0.0314
647.126     -1.066
649.664     -1.1914
652.086     0.1568
657.13     1.4108
662.101     -0.4703
664.576     -1.0033
666.983     -0.1881
671.958     1.0973
674.418     0.8465
679.399     -0.2508
681.879     -0.0627
686.881     -0.4076
689.382     -0.2822
694.316     0.1568
696.869     0.3449
701.855     -0.2195
704.414     -0.1254
709.348     0.4076
711.958     0.1881
716.898     0.1881
719.404     0.1254
724.38     -0.1568
726.964     0
732.018     0
734.478     -0.3762
739.584     0.3135
742.064     -0.627
744.534     -0.8151
749.614     -0.5016
752.094     0.3762
757.091     0.5957
759.675     0
764.724     -0.1254
767.324     -0.0627
772.347     -0.6584
774.953     -0.3449
779.923     0.9405
782.565     0.4703
787.63     -1.5049
790.219     -1.7243
795.284     -0.2822
797.91     0.6897
803.001     0.2822
805.57     -0.5957
810.744     -1.1287
813.256     -0.2195
818.331     0.9405
820.868     -0.0627
823.453     -0.3449
828.611     -0.2195
831.211     -0.2822
836.354     -1.066
841.638     -1.16
846.823     -0.4389
849.392     0.0627
854.697     -0.0314
857.239     -0.3135
862.502     -0.4389
865.014     -0.0627
870.235     0.0941
872.762     0.4703
878.062     -0.1568
880.646     -0.1881
885.956     -0.5016
888.452     -0.5643
893.71     -0.533
896.373     0
901.583     0.1881
904.251     -0.0627
909.426     -0.4076
912.099     -0.3135
914.73     0.533
919.967     0.1254
922.567     0
927.872     -0.5957
930.452     -0.2822
935.803     -0.1568
938.268     -0.7211
943.421     -1.5362
946.058     -0.2822
951.566     0.4703
954.062     0.1568
959.388     -1.2854
961.962     -1.066
967.209     0.6897
969.757     0.6584
975.093     -0.0627
977.709     -0.2822
982.935     -0.5957
985.619     -0.9092
988.308     -0.4389
993.488     0.3762
996.098     0.1254
1001.382     -0.8151
1003.94     -1.16
1009.224     -0.4076
1011.819     0.9092
1017.182     -0.4389
1019.73     -1.066
1025.149     0.1568
1027.697     0.0314
1032.683     0.0941
1035.263     -0.0941
1040.515     -0.6584
1043.126     -0.8778
1048.331     -0.1568
1051.047     -0.1881
1056.304     -0.3762
1059.025     -0.2508
1064.204     -0.5643
1066.924     -0.0627
1072.151     -0.4389
1074.892     -0.3762
1080.176     0
1082.833     0.4703
1085.402     0.3135
1090.869     -1.3795
1093.495     -1.0346
1099.113     -0.2822
1101.745     -0.1254
1107.013     -0.3135
1109.702     -0.8151
1115.231     -0.4389
1118.014     -0.5016
1123.423     -0.533
1126.159     -0.0941
1131.521     0.1881
1134.32     -0.0314
1137.056     -0.6584
1142.601     -0.5643
1145.285     0.1254
1150.657     -0.1254
1153.273     -0.9405
1158.855     -1.4108
1161.377     -0.4076
1167.026     0.0941
1169.678     -0.7524
1175.114     -1.6616
1177.85     -1.4108
1183.254     0.1881
1185.89     0.5957
1191.44     -1.4422
1194.119     -1.9125
1199.648     -0.2508
1202.473     0.3449
1205.24     -0.0941
1210.696     -1.2227
1213.312     -1.2227
1218.711     -0.4389
1221.426     -0.6584
1227.185     -0.3449
1229.837     -0.4703
1235.179     -0.1254
1240.504     -0.2508
1245.929     -1.2227
1248.738     -0.8465
1254.205     -0.6584
1256.904     -0.9719
1259.583     -0.9405
1265.264     -0.8778
1267.968     -0.8465
1273.55     -0.3449
1276.124     -1.066
1281.611     -1.4108
1284.211     -1.0973
1289.903     0.1568
1292.618     -0.3449
1297.959     -1.3795
1300.69     -1.6616
1306.423     -0.3762
1309.263     0.2822
1314.818     -0.5957
1317.68     -2.0692
1323.225     -1.4735
1326.07     -0.1568
1331.626     -0.5643
1334.466     -0.8778
1337.228     -1.4735
1342.903     -0.2822
1345.712     -0.2195
1351.482     -0.7838
1354.228     -0.7838
1359.966     -0.5957
1362.681     -0.7524
1368.435     -1.2854
1371.176     -1.0346
1376.904     -1.066
1379.677     -0.8778
1385.342     -1.0973
1388.219     -0.4076
1393.92     -1.2541
1396.818     -1.7243
1402.337     -0.7838
1405.151     -0.6584
1408.101     -0.4389
1413.829     -1.066
1416.638     -1.5676
1422.465     -1.1287
1425.19     -0.9405
1430.772     -1.2541
1433.607     -1.2227
1439.418     -0.2195
1442.253     -0.9092
1447.986     -1.2541
1450.691     -1.0346
1456.371     -0.7211
1459.269     -1.1914
1464.96     0.0941
1467.806     -0.0314
1470.719     -0.7524
1476.416     -1.5049
1479.277     -1.693
1484.942     -1.4108
1487.798     -0.7211
1493.562     -1.3481
1496.319     -0.8465
1502.146     -0.3449
1504.903     -1.4108
1510.672     -1.3168
1513.403     -0.533
1519.157     -0.4389
1521.929     -0.2195
1527.902     -1.1287
1530.738     -1.5676
1533.682     -1.9752
1539.29     -0.8778
1542.162     -0.1881
1547.868     -1.6616
1550.782     -1.9438
1556.478     -1.066
1559.392     -0.2508
1565.166     -0.533
1568.153     -1.1287
1573.917     -0.627
1576.831     -1.16
1579.796     -1.7557
1585.608     -1.6616
1591.492     -0.9405
1594.181     -0.9092
1597.099     -1.2227
1603.026     -1.6616
1606.028     -1.2854
1611.667     -0.8778
1614.632     -0.8778
1620.334     -0.0314
1623.394     -0.2195
1629.294     -1.0973
1632.306     -1.5362
1638.159     -0.8778
1641.156     -1.066
1646.827     -1.9438
1649.745     -1.5049
1655.609     -0.9405
1658.449     -1.2541
1667.393     -0.9719
1670.254     -0.4076
1676.039     -1.1287
1679.031     -0.627
1682.002     0.0941
1687.892     -1.6616
1690.909     -1.7243
1696.762     -0.7524
1699.749     -1.1287
1705.764     -2.4141
1708.557     -1.7557
1714.577     -1.2854
1717.428     -1.3481
1723.605     -1.8811
1726.377     -2.1006
1732.246     -0.0941
1735.154     0.6584
1741.195     0.1254
1744.156     -1.5049
1747.226     -2.2573
1753.032     -1.0033
1758.958     0.2195
1761.971     -0.2195
1768.027     -2.7589
1771.003     -2.9471
1776.856     -1.2854
1779.947     -0.3449
1785.79     3.6995
1788.813     5.9568
1794.75     10.5655
1797.799     13.4812
1803.662     20.3786
1806.753     23.9527
1812.794     30.6619
1815.802     34.769
1818.725     40.8198
1824.735     47.1842
1827.675     51.7616
1833.684     59.3173
1836.577     64.3022
1842.419     74.9618
1845.49     81.1067
1851.311     91.5468
1854.381     96.9707
1860.401     105.7805
1863.482     112.9286
1869.408     125.2812
1872.452     132.1786
1878.253     143.9981
1881.328     148.5755
1887.385     160.9907
1890.382     166.2892
1896.407     177.6698
1899.367     183.0936
1905.414     195.5716
1908.411     202.9706
1914.18     214.6961
1914.232     215.4172
1909.956     207.0463
1907.779     201.3403
1905.408     195.5716
1900.939     186.8558
1896.042     176.259
1893.702     171.4935
1891.269     166.4146
1886.596     159.6113
1884.148     156.382
1879.495     147.5095
1877.177     143.0889
1872.389     135.6899
1869.847     133.6834
1865.074     122.3028
1862.631     115.6562
1857.994     107.2226
1855.655     103.5859
1850.847     95.1836
1848.424     92.6128
1845.97     88.2862
1841.203     76.9997
1838.738     72.5791
1833.977     68.0958
1831.533     62.7974
1826.803     54.0502
1824.197     48.4697
