dDisplacement_nm_ori     dForce
1832.077     3527.5936
1840.978     3548.756
1845.319     3560.1366
1849.813     3569.9183
1858.745     3584.0579
1863.244     3592.178
1867.641     3601.3327
1871.919     3610.989
1880.857     3630.6778
1885.222     3639.3622
1889.886     3645.3504
1898.623     3662.1235
1903.23     3672.689
1907.545     3684.1637
1912.034     3692.66
1920.786     3708.618
1925.378     3718.4938
1929.806     3727.1469
1938.861     3745.2995
1943.299     3755.6455
1947.623     3764.2045
1961.132     3780.5074
1965.606     3788.5334
1970.008     3798.754
1974.605     3808.0028
1983.413     3823.4591
1988.062     3832.3003
1992.438     3842.2701
2001.54     3861.7081
2005.787     3870.7688
2010.41     3877.0391
2019.198     3897.3863
2023.837     3905.6632
2028.423     3912.6546
2032.753     3921.6525
2041.773     3938.8018
2046.334     3946.9219
2050.988     3956.6096
2059.935     3973.6649
2064.388     3983.2585
2068.831     3991.598
2077.938     4009.0609
2082.53     4019.3129
2087.215     4030.6622
2091.457     4041.0709
2100.692     4058.6592
2104.981     4068.9739
2109.671     4077.0313
2118.68     4095.3093
2123.339     4103.3353
2127.838     4113.4305
2137.136     4130.235
2141.635     4138.6373
2146.145     4148.513
2150.716     4156.3196
2159.895     4175.6322
2164.461     4184.8182
2168.976     4194.5373
2177.97     4211.4985
2182.536     4221.9386
2187.247     4231.8771
2196.467     4249.9983
2201.12     4258.6514
2205.44     4268.0569
2210.104     4277.1175
2219.221     4295.8971
2223.962     4305.3967
2228.534     4325.2736
2237.656     4341.8587
2242.145     4350.6998
2246.85     4359.3215
2255.947     4378.6028
2260.554     4386.7856
2265.028     4395.7521
2269.564     4405.1576
2278.881     4425.5049
2283.499     4435.3179
2288.204     4445.8521
2297.255     4460.6814
2301.985     4471.3723
2306.536     4481.7811
2315.911     4499.1812
2320.312     4506.7997
2325.064     4516.0171
2329.646     4526.4885
2338.984     4546.1147
2343.468     4556.8683
2348.024     4565.0197
2357.198     4582.9528
2361.939     4591.2924
2366.562     4601.1055
2375.89     4619.791
2380.358     4627.8798
2385.038     4637.0344
2389.753     4647.0356
2398.814     4663.4325
2403.37     4671.9602
2407.874     4681.1776
2417.449     4703.9075
2422.093     4713.4384
2426.962     4722.3109
2436.141     4738.6138
2440.785     4747.3609
2445.325     4757.4561
2454.875     4775.1385
2459.41     4784.6067
2464.089     4794.9527
2468.609     4805.0479
2478.056     4825.3638
2482.632     4834.4244
2487.291     4842.6386
2496.542     4861.0106
2501.319     4872.2345
2506.05     4881.64
2510.622     4891.5158
2520.109     4908.4457
2524.716     4917.8198
2529.509     4927.7269
2538.837     4945.0958
2543.66     4954.2504
2548.227     4963.5305
2557.668     4986.1351
2562.255     4997.7038
2567.047     5006.2628
2571.593     5013.9753
2581.117     5031.9712
2585.729     5042.474
2590.486     5051.8481
2599.737     5070.6591
2609.301     5081.3187
2613.939     5088.4982
2623.54     5109.4098
2628.086     5119.2228
2632.945     5126.9667
2637.522     5135.1808
2647.163     5152.0166
2651.822     5162.4881
2656.605     5172.6774
2665.902     5194.4981
2670.818     5203.7782
2675.564     5213.748
2680.331     5224.1568
2689.695     5244.3473
2694.487     5252.3733
2699.331     5260.4307
2708.922     5280.6211
2713.725     5288.3336
2718.301     5298.0526
2727.871     5327.0529
2732.34     5336.7092
2737.081     5348.3093
2742.279     5360.0662
2751.911     5376.8393
2756.549     5385.4297
2761.527     5397.0611
2771.21     5417.283
2776.131     5425.4657
2780.769     5432.6453
2790.581     5452.7417
2795.311     5461.0185
2800.217     5470.4554
2805.123     5480.3938
2814.677     5502.2459
2819.547     5514.3163
2824.344     5522.8753
2834.171     5542.0312
2838.902     5551.4994
2843.798     5563.1935
2853.563     5585.3592
2858.54     5593.4792
2863.276     5603.3236
2872.928     5622.9498
2877.685     5631.9791
2882.678     5641.5413
2887.44     5651.1976
2897.318     5670.6983
2901.967     5682.5493
2906.888     5691.4531
2916.571     5709.1355
2921.543     5720.0772
2926.315     5728.9811
2931.031     5737.1638
2940.806     5757.6992
2945.691     5767.6376
2950.679     5776.9804
2960.238     5798.2369
2964.902     5807.8932
2969.659     5816.6089
2979.537     5836.1096
2984.35     5845.3897
2989.308     5855.0774
2993.828     5865.7997
3003.485     5884.9242
3008.401     5895.3643
3013.358     5905.4908
3022.727     5924.9916
3027.622     5933.9268
3032.302     5943.5518
3042.411     5965.9055
3047.178     5975.7499
3051.955     5985.0927
3061.597     6004.0291
3066.544     6013.1524
3071.352     6021.6487
3076.052     6030.3645
3085.791     6049.9906
3090.62     6061.2145
3095.628     6070.9649
3105.311     6091.8451
3110.32     6102.3479
3114.907     6111.9415
3124.713     6133.3233
3129.531     6142.7288
3134.555     6151.7581
3139.327     6160.85
3149.154     6183.1724
3153.967     6192.3898
3158.842     6201.6699
3168.612     6222.2366
3173.59     6231.6734
3178.434     6241.6119
3188.338     6260.1721
3193.197     6270.6122
3198.098     6280.0804
3203.117     6289.4545
3212.712     6307.6071
3217.7     6317.4515
3222.513     6328.6127
3232.53     6348.5837
3237.251     6355.1676
3242.265     6376.0478
3252.05     6397.3355
3257.121     6407.6502
3261.975     6416.3346
3266.87     6424.5488
3276.661     6446.7457
3281.736     6457.2485
3286.668     6468.253
3301.411     6487.4088
3306.321     6499.2284
3311.376     6510.3269
3321.332     6529.42
3326.356     6538.6374
3331.061     6548.231
3336.121     6559.5803
3346.02     6579.2065
3351.152     6589.7406
3356.047     6600.9959
3366.023     6621.0923
3370.965     6632.1594
3375.953     6642.8817
3385.841     6663.3229
3390.999     6672.9165
3395.853     6682.8237
3406.019     6700.9449
3410.899     6711.1028
3415.944     6722.2954
3421.107     6732.7355
3430.908     6751.327
3435.947     6762.3001
3440.868     6771.8937
3451.086     6792.1469
3455.899     6801.3329
3461.041     6812.6822
3470.971     6833.4056
3476.149     6842.8425
3481.07     6852.5615
3486.079     6862.594
3496.039     6881.8126
3501.182     6893.4127
3506.164     6902.5047
3516.289     6921.6605
3521.087     6932.5709
3526.209     6944.5472
3536.272     6967.4339
3541.471     6977.78
3546.588     6987.9379
3551.421     6997.2807
3561.531     7015.2766
3566.55     7024.5566
3571.805     7036.6897
3581.724     7057.6326
3586.81     7065.5646
3591.783     7075.1582
3602.041     7098.139
3607.024     7107.2623
3612.141     7115.6645
3617.052     7126.669
3627.295     7147.9567
3632.247     7157.9266
3637.399     7170.1537
3647.411     7188.1182
3652.564     7198.2761
3657.696     7209.0611
3667.6     7229.5964
3672.686     7237.9046
3677.787     7248.6582
3682.965     7258.5027
3693.188     7278.5364
3698.407     7288.5062
3703.333     7300.9214
3713.53     7323.0557
3718.539     7333.2763
3723.743     7343.6224
3733.786     7363.6247
3739.144     7375.1308
3744.024     7384.3168
3749.197     7394.9137
3759.337     7414.5398
3764.562     7425.0113
3769.606     7433.9778
3779.819     7466.5209
3784.982     7476.6788
3790.17     7487.5892
3800.434     7508.9083
3805.654     7519.8187
3810.744     7531.2307
3815.707     7542.3605
3826.104     7563.7423
3831.246     7573.4613
3836.538     7584.5598
3846.637     7607.0076
3851.923     7617.385
3856.953     7627.7937
3867.36     7645.7582
3872.292     7656.7
3877.501     7667.6103
3882.628     7678.2699
3893.077     7697.4258
3898.219     7709.841
3903.243     7721.4411
3913.44     7743.0738
3918.762     7753.5766
3924.038     7765.2394
3934.323     7783.4547
3939.367     7794.0202
3944.489     7804.8992
3949.77     7814.6809
3960.106     7837.2228
3965.408     7848.0704
3970.303     7857.664
3980.773     7878.701
3985.822     7888.7649
3991.108     7899.6439
4001.403     7918.2981
4011.821     7929.0831
4017.077     7939.0529
4022.332     7950.6844
4032.55     7973.6965
4037.713     7983.2274
4042.829     7993.9497
4053.324     8015.5196
4056.574     8025.8656
4054.703     8024.7997
4049.781     8014.7672
4046.835     8008.8103
4044.022     8003.9195
4037.867     7993.6361
4035.018     7986.5193
4031.748     7981.409
4028.59     7976.2987
4022.075     7961.0304
4018.882     7954.666
4015.663     7946.3579
4009.183     7935.134
4005.692     7927.2334
4002.277     7920.7122
3998.904     7912.0592
3992.24     7900.2396
3988.938     7894.4395
3985.359     7887.9811
3978.428     7873.528
3974.926     7867.1636
3971.717     7861.4262
3964.569     7847.318
3961.119     7839.825
3957.473     7833.4919
3950.68     7817.2831
3947.081     7809.5393
3943.687     7801.4819
3940.103     7794.271
3933.094     7782.7336
3929.53     7775.993
3926.09     7768.2178
3918.947     7752.8241
3915.384     7746.1776
3911.81     7739.8759
3904.796     7728.3071
3901.186     7721.0649
3897.571     7713.76
3890.305     7699.8398
3886.767     7692.4095
3883.337     7684.6656
3879.584     7669.5228
3872.441     7654.0664
3868.744     7646.4793
3865.247     7638.6101
3858.002     7624.6586
3854.505     7619.2347
3850.756     7611.8358
3843.572     7595.4388
3839.839     7589.0118
3836.368     7583.5252
3832.702     7576.1262
3825.364     7561.0147
3821.636     7555.8731
3818     7548.1606
3810.863     7531.7636
3807.217     7522.9852
3803.612     7515.3354
3796.156     7501.4779
3792.587     7495.6152
3788.91     7489.094
3785.655     7480.8486
3778.359     7466.0192
3774.276     7457.084
3770.398     7450.9391
3763.199     7438.5865
3759.348     7431.6578
3755.764     7424.7291
3752.066     7416.3582
3744.826     7398.5818
3741.057     7389.3644
3737.282     7382.906
3729.852     7367.6378
3726.155     7360.9285
3722.612     7353.6549
3715.274     7337.6029
3711.448     7329.4201
3707.622     7322.2092
3704.058     7316.2837
3696.664     7303.2415
3693.033     7295.5603
3689.223     7288.2554
3681.823     7273.2379
3677.931     7266.4973
3674.48     7260.1016
3670.67     7252.828
3663.244     7238.3122
3659.429     7232.0732
3655.644     7223.3261
3648.224     7206.2081
3644.516     7198.3388
3640.845     7190.7204
3633.255     7173.6651
3629.568     7167.1126
3625.747     7159.4941
3622.127     7152.6908
3614.542     7140.6518
3610.84     7132.8139
3606.947     7124.5371
3599.64     7110.2094
3595.727     7102.1206
3588.127     7095.4114
3580.758     7079.4847
3576.855     7072.3052
3573.019     7064.4359
3569.296     7057.6013
3561.567     7044.1828
3557.926     7036.5643
3554.09     7029.2594
3546.413     7013.4582
3542.484     7006.5294
3538.663     6998.2526
3531.053     6981.0092
3527.304     6972.1994
3523.319     6965.8977
3519.431     6959.5647
3511.692     6944.6099
3508.088     6936.145
3504.123     6927.1784
3496.523     6912.0669
3492.44     6907.2388
3488.609     6897.9273
3481.014     6881.2796
3477.265     6866.9833
3473.372     6860.6502
3469.356     6852.0912
3461.71     6835.6002
3457.843     6827.9191
3454.079     6819.0779
3446.185     6804.5308
3442.344     6796.7869
3438.359     6788.7922
3430.805     6773.2732
3426.82     6766.8147
3423.045     6759.2903
3419.101     6749.8848
3411.47     6733.676
3407.48     6726.5592
3403.536     6719.317
3395.57     6701.3525
3391.75     6693.734
3387.97     6687.8399
3380.195     6675.0798
3376.205     6666.0505
3372.194     6658.1186
3368.337     6650.4374
3360.572     6635.2632
3356.695     6627.2685
3352.674     6617.8317
3344.883     6601.9051
3340.831     6592.4055
3337.18     6584.0973
3333.113     6577.0745
3325.255     6562.5274
3321.157     6556.4765
3317.269     6547.8862
3309.376     6531.8341
3305.524     6524.247
3301.611     6517.0361
3297.554     6508.6025
3289.676     6493.0208
3285.737     6485.2769
3281.942     6474.5233
3273.859     6459.9134
3269.884     6452.8907
3265.816     6443.7987
3258.087     6429.5337
3254.004     6422.0406
3250.153     6415.0806
3242.059     6396.928
3238.29     6390.3755
3234.135     6382.3808
3230.206     6373.2888
3222.076     6359.4
3218.204     6352.5027
3214.26     6344.7275
3206.372     6326.9511
3202.186     6318.9878
3198.139     6311.3066
3194.205     6302.6536
3186.332     6286.6329
3182.327     6277.9171
3178.192     6270.2046
3170.083     6253.4942
3165.985     6244.5276
3162.277     6237.5362
3154.106     6220.8884
3150.172     6211.8278
3145.95     6203.9899
3141.975     6196.6536
3134.005     6177.968
3130.087     6169.7226
3125.957     6163.4209
3117.9     6146.2715
3113.827     6137.9006
3109.893     6130.5016
3101.743     6113.1015
3097.763     6104.5425
3093.613     6095.8894
3089.432     6086.7034
3081.616     6071.9681
3077.451     6064.3497
3073.429     6057.3269
3065.192     6038.7981
3061.309     6031.9007
3057.087     6016.3503
3048.932     5999.6712
3044.767     5991.5825
3040.745     5982.71
3032.636     5974.1196
3024.424     5959.353
3020.32     5950.4178
3016.263     5940.7301
3008.154     5926.6846
3004.03     5919.6304
2999.823     5911.9493
2995.843     5902.8887
2987.503     5885.9588
2983.651     5877.7446
2979.393     5869.5305
2971.212     5855.5477
2966.949     5844.3551
2962.856     5835.075
2954.597     5821.4371
2950.592     5812.9094
2946.349     5804.9461
2942.122     5795.2898
2933.89     5780.0529
2929.853     5772.3717
2925.693     5762.1198
2917.218     5745.8796
2912.976     5738.1357
2908.759     5729.514
2900.573     5712.0825
2896.367     5703.21
2892.258     5694.5256
2883.732     5679.1006
2879.696     5670.5416
2875.469     5662.4529
2871.427     5654.082
2863.004     5636.2115
2858.967     5629.9725
2854.756     5620.7238
2846.497     5601.6934
2842.178     5592.6641
2838.023     5586.1116
2829.574     5569.1817
2825.666     5561.9708
2821.46     5552.8475
2817.222     5543.9123
2808.799     5527.4213
2804.567     5519.1445
2800.603     5510.1779
2792.169     5493.8437
2787.984     5484.7204
2783.597     5476.7884
2779.484     5469.0132
2770.881     5452.6163
2766.957     5442.7091
2762.653     5433.8993
2754.333     5419.7284
2749.936     5411.4515
2745.776     5403.5823
2737.461     5385.2416
2733.322     5376.3691
2728.94     5367.4652
2724.667     5358.8748
2716.224     5340.5968
2712.146     5333.7935
2707.981     5326.8334
2699.409     5309.2765
2695.187     5300.7802
2690.836     5292.5661
2682.568     5274.3194
2678.279     5266.8264
2674.15     5259.9604
2669.753     5249.2695
2661.438     5230.4271
2657.098     5223.8433
2652.918     5215.8486
2644.279     5194.9371
2640.088     5188.4159
2635.815     5180.2645
2627.422     5165.0276
2623.103     5156.4059
2618.871     5147.7215
2610.216     5132.2024
2606.195     5115.3352
2601.901     5105.0205
2597.489     5096.2734
2589.051     5078.8732
2584.732     5070.2515
2580.618     5062.3196
2571.953     5048.3994
2567.839     5038.0534
2563.453     5029.0868
2554.989     5009.6802
2550.608     5002.1558
2546.504     4993.9103
2542.251     4986.041
2533.875     4969.4873
2529.432     4960.8343
2525.205     4952.3693
2516.54     4935.4081
2512.473     4928.0718
2508.097     4921.1744
2499.411     4900.7018
2495.056     4893.5223
2490.824     4885.4336
2482.056     4866.0269
2477.783     4856.4646
2473.459     4847.5921
2468.944     4838.1553
2460.397     4825.0189
2456.016     4817.4632
2452     4807.6815
2438.676     4789.1526
2434.187     4781.7537
2429.96     4774.1979
2421.085     4755.1675
2416.827     4746.4203
2412.42     4736.4192
2407.895     4727.4212
2399.292     4712.153
2394.834     4705.82
2390.55     4697.4804
2381.618     4676.6943
2377.35     4667.8218
2372.882     4660.9558
2364.001     4643.0853
2359.522     4634.7458
2355.249     4624.4624
2350.801     4613.1131
2342.254     4597.9389
2337.75     4589.7248
2333.297     4580.6015
2324.565     4562.1667
2320.23     4553.3882
2315.741     4545.6757
2307.04     4528.3069
2302.423     4519.1209
2297.779     4510.5932
2293.516     4500.498
2284.708     4485.6373
2280.352     4474.5702
2275.878     4463.7225
2267.054     4447.2943
2262.503     4436.6033
2258.179     4429.1417
2249.365     4413.3404
2244.958     4404.2171
2240.356     4397.1003
2235.98     4388.2905
2227.001     4372.0189
2222.841     4362.2999
2218.352     4353.1766
2209.533     4334.4597
2204.993     4324.7407
2200.596     4315.4606
2191.782     4297.7155
2187.442     4288.3414
2182.979     4279.2494
2178.448     4271.1293
2169.758     4253.5411
2165.356     4245.3269
2160.985     4235.7333
2151.986     4217.0791
2147.564     4208.8336
2143.023     4200.6508
2134.395     4174.1587
2129.808     4165.1921
2125.432     4156.0061
2120.907     4146.4438
2112.216     4128.8555
2107.619     4120.5474
2103.212     4111.0792
2094.157     4093.1774
2089.811     4083.9286
2085.394     4075.8399
2076.555     4057.0916
2071.973     4048.4386
2067.36     4039.3466
2062.959     4029.753
2054.114     4012.5723
2049.645     4003.7625
2045.002     3995.2975
2036.09     3975.7654
2031.509     3965.827
2027.23     3959.2431
2018.005     3944.5392
2013.552     3932.751
2008.903     3922.9066
2004.471     3913.2189
1995.534     3898.5777
1991.106     3890.3635
1986.488     3880.4564
1977.448     3860.1092
1972.98     3851.4248
1968.485     3842.9599
1959.358     3822.9575
1955.095     3813.2385
1950.554     3803.8957
1945.901     3793.5497
1936.969     3774.143
1932.382     3767.7159
1928.222     3759.8153
1919.12     3743.0735
1914.692     3734.3264
1910.028     3725.2658
1901.21     3706.4234
1896.628     3699.7455
1892.226     3690.6222
1882.955     3670.9647
1878.573     3662.6879
1874.033     3654.1916
1869.605     3644.692
1860.457     3625.0345
1856.045     3615.3782
1851.536     3608.8257
1842.65     3589.8893
1838.104     3581.5811
1833.502     3571.2978
1824.261     3552.5182
1819.633     3541.8586
1810.67     3532.7039
1806.212     3523.8941
1796.981     3506.5253
1792.441     3496.869
1787.875     3487.6516
1778.835     3472.3206
1774.099     3464.4827
1769.578     3454.5129
1760.41     3436.3289
1756.049     3426.5472
1751.452     3415.7936
1746.798     3405.4476
1737.671     3387.5144
1733.033     3377.9835
1728.723     3368.1078
1719.565     3350.206
1714.973     3341.6783
1710.222     3333.0566
1701.182     3315.1862
1696.574     3306.8466
1692.121     3296.626
1687.447     3288.3805
1678.443     3272.6733
1673.784     3262.9543
1669.274     3253.6115
1659.987     3234.3616
1655.462     3222.1031
1650.978     3212.3214
1641.964     3184.5438
1637.248     3175.6713
1632.517     3166.7988
1623.421     3152.0322
1618.942     3141.937
1614.37     3131.0266
1609.655     3121.1508
1600.584     3104.0015
1595.868     3093.2478
1591.539     3085.8489
1586.828     3077.8855
1577.675     3057.8205
1572.888     3048.4777
1568.332     3040.3576
1559.204     3022.5185
1554.746     3010.5422
1550.077     3000.447
1540.816     2979.6922
1536.131     2971.0391
1531.673     2961.0066
1522.345     2943.8886
1517.748     2935.4236
1513.171     2924.1057
1508.471     2913.4148
1499.369     2896.9238
1494.695     2886.2643
1490.211     2877.8307
1480.852     2860.9008
1476.455     2850.8682
1471.75     2840.8357
1462.546     2823.6864
1457.804     2814.8452
1453.264     2804.9694
1448.79     2795.752
1439.755     2778.634
1434.973     2768.5702
1430.34     2757.2836
1420.821     2737.6888
1416.358     2727.719
1411.802     2720.0065
1402.484     2700.1295
1397.743     2690.0029
1393.053     2680.5661
1383.859     2663.0092
1379.21     2654.4188
1374.639     2645.6403
1369.816     2634.3537
1360.626     2615.2606
1355.952     2605.5416
1351.458     2597.5783
1341.955     2581.2754
1337.383     2570.898
1332.653     2560.9282
1328.143     2551.0211
1318.702     2533.5268
1314.285     2524.0586
1309.682     2512.9915
1300.318     2493.0519
1295.495     2484.775
1290.8     2476.6549
1281.446     2459.2861
1276.751     2447.8114
1272.221     2438.6567
1267.47     2430.3172
1258.172     2409.7505
1253.395     2400.5331
1248.778     2391.0022
1239.527     2371.9091
1234.914     2364.855
1230.029     2356.2333
1225.365     2346.9845
1215.898     2327.1703
1211.429     2316.7615
1206.693     2306.4155
1197.268     2284.8455
1192.506     2275.6909
1187.749     2266.6616
1178.488     2246.5025
1173.829     2237.2224
1169.135     2226.2493
1159.652     2215.4957
1150.335     2198.8166
1145.84     2182.0748
1141.032     2173.3904
1131.72     2157.5892
1126.829     2147.588
1122.206     2138.9036
1112.673     2119.6851
1108.024     2109.1509
1103.345     2098.9303
1098.712     2089.3367
1089.342     2071.8738
1084.843     2062.3429
1079.958     2052.1536
1070.368     2031.1166
1065.822     2021.6484
1061.05     2011.2711
1051.747     1996.1909
1046.883     1984.873
1042.234     1973.9939
1037.478     1965.8112
1028.186     1944.7115
1023.27     1936.3406
1018.626     1927.6562
1009.118     1905.2711
1004.66     1896.8689
999.909     1887.6828
990.55     1868.5583
985.68     1859.5291
980.944     1850.2176
976.398     1842.2543
967.127     1824.1958
962.37     1813.693
957.475     1804.7891
948.142     1783.4073
943.375     1774.2212
938.731     1764.5336
929.239     1747.102
924.539     1737.5398
919.71     1727.6954
915.242     1720.6413
905.713     1703.586
901.131     1692.174
896.39     1680.762
887.072     1661.5434
882.28     1653.2039
877.58     1644.4567
868.103     1625.5831
863.439     1615.3624
858.816     1605.2358
854.059     1596.426
844.597     1578.8691
839.841     1568.7112
835.213     1558.4278
825.9     1538.4568
821.211     1532.0297
816.367     1523.3453
807.018     1502.2143
802.128     1493.4672
797.654     1484.2498
792.825     1474.6562
783.451     1455.6258
778.633     1445.5305
773.989     1436.564
764.538     1420.2297
759.895     1411.2318
755.164     1398.7225
745.697     1380.0996
740.966     1371.7914
736.307     1362.6054
731.653     1351.5069
722.13     1330.1565
717.44     1320.5001
712.606     1311.9098
703.458     1293.6004
