Distance_nm     Force_uN
0     3.402
-0.038     1.701
0.782     0.405
2.843     -0.567
9.885     -0.162
17.067     3.321
23.55     5.508
30.399     2.673
38.52     -1.053
47.16     -0.648
54.226     0.486
60.948     2.349
67.917     4.293
74.7     4.131
81.837     4.293
89.314     3.645
96.582     0.891
104.565     -0.567
112.413     1.134
118.998     4.941
125.246     6.237
132.056     3.159
139.731     -2.349
148.803     -4.536
156.518     -2.187
162.616     2.592
168.849     7.209
174.582     5.832
182.194     -0.405
191.413     -4.131
199.296     -3.564
206.171     1.62
211.768     6.237
217.336     5.508
224.79     2.268
233.037     1.377
240.255     2.916
247.311     2.754
254.481     1.458
261.775     -1.134
269.797     -2.916
277.239     -1.215
284.137     2.268
290.439     2.997
297.122     0.486
305.188     -0.567
312.877     0.729
319.407     2.592
326.179     4.86
332.743     5.022
339.71     3.726
347.58     1.458
355.12     1.539
362.207     5.103
368.587     5.103
375.581     2.268
383.603     0.567
391.385     -0.162
398.526     1.701
405.413     3.402
412.08     2.268
419.265     1.458
426.939     -1.053
434.692     -4.374
442.45     -3.888
449.823     -0.405
456.043     4.455
461.826     6.804
468.648     1.701
476.903     0.486
484.537     1.782
491.495     2.754
498.227     2.268
505.78     3.078
512.77     3.564
519.782     3.969
527.095     3.888
534.193     1.782
541.919     -2.025
550.466     -2.997
557.805     -1.377
564.758     -0.891
571.917     0
578.572     2.025
585.548     3.402
592.648     4.779
599.287     3.24
607.273     0.081
615.464     -1.134
630.175     1.134
636.739     3.969
643.232     6.075
650.268     7.371
656.896     7.533
664.275     4.374
672.565     -0.972
681.198     -3.078
689.155     -2.916
