Distance_nm     Force_uN
0     7.614
-0.169     8.181
9.247     -1.782
17.506     -3.969
31.135     1.944
37.671     3.888
45.11     4.617
62.03     -2.349
70.098     -3.645
82.719     3.564
89.18     7.128
96.76     5.994
113.068     0.81
120.98     -1.62
135.453     -0.486
141.995     2.106
156.581     1.539
164.975     -1.944
172.862     -2.997
185.386     4.941
191.661     8.586
207.982     1.701
216.369     -2.916
231.208     -3.321
237.204     0.81
250.983     4.698
258.087     4.05
266.066     2.592
281.481     -1.539
288.991     -1.134
301.747     3.807
309.11     4.455
324.988     -1.458
332.919     -2.43
346.303     0.972
353.163     2.997
368.317     0.81
375.827     0.243
382.782     0.081
403.081     5.427
410.585     5.184
426.557     -0.405
434.892     -2.997
442.411     -4.455
455.649     -0.081
461.879     3.24
476.774     3.969
484.172     2.106
498.988     2.025
505.951     2.754
521.372     -0.486
529.667     -4.212
543.696     -2.835
550.419     -0.243
557.034     2.754
570.998     5.103
578.425     4.779
593.799     2.754
601.296     1.377
617.364     -2.673
630.522     0.405
637.278     2.268
644.699     1.296
660.477     -2.106
667.756     -2.187
681.015     2.106
688.7     1.377
703.041     2.268
710.845     0.729
725.175     2.025
732.494     2.592
740.806     -0.405
755.627     -1.539
762.005     1.539
776.216     3.645
783.762     2.025
799.503     -0.567
806.934     -1.944
822.058     -2.187
828.721     0.081
842.855     2.835
850.265     1.539
857.896     1.863
871.789     4.05
879.398     4.455
894.07     3.078
902.427     0.648
918.489     -3.564
925.851     -3.402
939.363     1.053
946.665     1.377
960.973     2.511
968.717     1.134
983.403     1.539
990.316     2.025
997.574     2.754
1003.851     0
1009.519     0.891
996.251     2.43
988.296     1.296
972.852     0.405
964.509     0.891
957.005     1.134
941.856     -0.972
934.237     -0.486
918.92     -1.539
911.393     -1.458
895.629     -0.243
887.475     2.349
879.384     2.511
863.951     4.941
856.691     3.726
841.665     2.997
834.531     0.891
827.869     -0.891
813.068     -1.296
805.308     0.324
790.948     -2.025
783.554     -1.944
767.574     2.025
759.42     4.617
752.019     3.807
738.558     0.324
731.468     -0.972
715.958     1.134
708.4     2.43
693.452     2.754
686.398     2.916
672.301     0.324
665.437     -0.891
650.669     -1.053
643.713     -1.134
636.892     -3.24
622.142     -1.944
614.299     -1.053
599.72     0.162
592.362     -1.053
585.138     -0.324
568.891     4.698
561.426     5.832
540.069     4.779
533.493     1.701
527.136     -1.701
513.096     -3.402
505.696     -2.997
490.584     -2.187
483.594     -2.754
467.867     1.62
460.753     1.944
446.547     -0.486
439.575     -0.324
424.333     1.701
416.765     3.402
402.102     3.645
395.423     1.377
388.388     0
373.137     3.159
366.14     1.215
353.712     -5.184
346.58     -5.589
331.338     -3.078
323.279     0.567
315.919     1.62
301.189     1.134
293.681     2.187
278.822     3.645
271.499     3.888
257.551     1.782
250.68     -0.567
236.84     -0.567
229.351     -1.296
222.169     -1.701
208.211     -3.645
201.479     -4.131
184.461     2.835
177.046     4.212
163.646     1.053
156.777     0.162
141.845     0.486
134.234     2.592
126.615     3.321
112.423     2.673
105.088     2.106
91.042     0.486
84.079     -0.729
70.362     -2.349
63.077     -2.673
56.399     -4.212
41.075     -1.944
33.464     0.162
18.425     2.592
11.39     0.972
-4.52300000000005     5.67
-12.398     7.776
