Distance_nm     Force_uN
0     4.536
-0.032     2.592
0.01     0.891
0.037     -0.081
-0.032     -0.81
-0.027     0.162
-0.021     0.81
-0.079     2.754
-0.069     2.511
-0.042     3.645
-0.037     5.103
-0.079     6.156
-0.079     5.832
-0.085     3.159
-0.095     4.941
-0.069     6.156
-0.079     3.321
-0.121     1.944
-0.095     1.296
-0.085     0.567
-0.111     -0.486
-0.074     -1.62
-0.095     -1.62
-0.085     -2.43
-0.074     -2.997
-0.042     -4.941
-0.1     -3.24
-0.137     -1.377
-0.127     -1.782
-0.121     -0.324
-0.169     -0.081
-0.148     -2.187
-0.127     -5.67
-0.137     -7.047
-0.153     -5.994
-0.195     -2.673
-0.185     -1.458
-0.158     -0.081
-0.174     -0.729
-0.185     -2.673
-0.216     -0.324
-0.221     1.053
-0.19     -0.243
-0.195     -3.483
-0.19     -3.402
-0.185     -1.62
-0.211     -0.243
-0.195     -0.972
-0.227     -1.377
-0.248     -1.701
-0.269     -2.106
-0.258     -2.025
-0.221     -3.159
-0.237     -2.673
-0.285     -4.617
-0.285     -1.539
-0.269     0.729
-0.269     1.134
-0.269     -1.053
-0.316     -1.944
-0.353     -0.729
-0.358     -2.268
-0.364     -1.863
-0.337     -0.486
-0.285     0.405
-0.311     2.754
-0.311     2.754
-0.358     3.726
-0.337     3.564
-0.337     2.754
-0.327     2.916
-0.364     2.187
-0.427     2.511
-0.406     2.349
-0.385     2.268
-0.379     4.05
-0.364     4.131
-0.369     2.835
-0.3     0.729
-0.364     2.268
-0.4     6.156
-0.422     3.969
-0.406     1.053
-0.385     -2.106
-0.4     -1.377
-0.422     0.324
-0.422     1.377
-0.416     1.458
-0.416     1.053
-0.422     2.592
-0.458     2.43
-0.474     -0.729
-0.5     -3.807
-0.522     -3.078
-0.5     -2.592
-0.437     0.162
-0.458     0.567
-0.453     -0.081
-0.411     1.782
-0.437     2.106
-0.469     -0.081
-0.479     -1.296
-0.495     -2.106
-0.516     -0.729
-0.537     0.729
-0.553     1.701
-0.548     4.293
-0.527     2.511
-0.522     0.081
-0.495     -1.62
-0.548     -0.972
-0.569     0.081
-0.537     -2.511
-0.548     -3.159
-0.522     -2.754
-0.5     -3.402
-0.511     -2.025
-0.522     -3.645
-0.579     -4.86
-0.601     -2.43
-0.527     -0.324
-0.537     -0.729
-0.564     -0.972
-0.564     -1.782
-0.569     2.835
-0.558     3.078
-0.601     3.321
-0.643     1.134
-0.595     -1.539
-0.574     -0.729
-0.627     -0.567
-0.637     1.863
-0.637     1.944
-0.611     0.081
-0.606     0.243
-0.611     2.106
-0.653     2.916
-0.69     2.592
-0.674     4.05
-0.611     1.62
-0.622     -0.405
-0.658     -2.754
-0.648     -4.455
-0.664     -0.648
-0.674     2.835
-0.669     1.863
-0.695     2.43
-0.664     4.212
-0.632     2.511
-0.622     0.405
-0.727     -2.997
-0.727     -4.05
-0.695     -2.673
-0.706     -1.944
-0.658     -1.215
-0.706     3.969
-0.716     4.86
-0.748     3.078
-0.78     2.511
-0.795     -0.081
-0.769     0.567
-0.758     -1.782
-0.743     -0.081
-0.69     4.941
-0.706     5.265
-0.743     3.888
-0.764     1.296
-0.727     2.43
-0.727     4.212
-0.737     2.43
-0.732     1.053
-0.743     2.673
-0.732     4.617
-0.727     3.807
-0.748     2.673
-0.764     1.701
-0.774     3.483
-0.758     3.078
-0.785     -0.324
-0.822     -0.405
-0.843     0.243
-0.832     3.564
-0.858     7.533
-0.853     6.885
-0.832     -0.162
-0.811     -3.321
-0.801     -3.321
-0.801     -1.215
-0.822     0.81
-0.843     0
-0.843     -1.62
-0.806     -1.944
-0.853     -0.405
-0.869     -2.916
-0.832     -3.402
-0.837     -1.215
-0.858     0.567
-0.89     -0.405
-0.901     -1.296
-0.848     -1.701
-0.858     -4.131
-0.88     -5.265
-0.874     -2.268
-0.88     -1.377
-0.901     -0.486
-0.906     -1.134
-0.906     -1.701
-0.88     -4.293
-0.874     -6.237
-0.89     -4.536
-0.927     -2.268
-0.906     -3.564
-0.89     -3.321
-0.89     -1.539
-0.874     -0.243
-0.916     1.944
-0.98     2.43
-0.995     -0.324
-0.953     -0.081
-0.99     3.888
-1.038     2.349
-0.959     -2.268
-0.911     -3.483
-0.98     -2.511
-1.006     -3.564
-1.001     -4.293
-1.006     -2.754
-0.99     -4.05
-1.006     -5.346
-0.99     -2.754
-0.98     -5.994
-0.974     -7.128
-0.974     -4.131
-0.937     -1.863
-1.001     -1.863
-0.99     0.81
-1.006     2.43
-1.048     2.511
-1.016     2.349
-1.006     1.863
-0.99     0.405
-0.995     -0.081
-0.974     -1.701
-1.038     0.405
-1.053     2.511
-1.064     2.835
-1.027     3.159
-1.022     -3.807
-1.069     -6.156
-1.069     -3.402
-1.064     -2.025
-1.032     -2.43
-1.032     -0.891
-1.09     -0.081
-1.095     0.81
-1.074     0.081
-1.032     1.458
-1.09     3.726
-1.074     2.349
-1.069     -2.187
-1.08     -4.455
-1.085     -7.614
-1.116     -5.994
-1.106     -3.159
-1.064     -0.567
-1.111     4.698
-1.132     0.486
-1.138     0
-1.111     3.24
-1.111     1.539
-1.122     -0.243
-1.148     -0.81
-1.174     -0.567
-1.143     -0.648
-1.169     -0.81
-1.169     -0.648
-1.195     -1.053
-1.185     -2.916
-1.18     -4.05
-1.169     -3.24
-1.159     0.567
-1.159     0.243
-1.164     1.701
-1.159     -0.729
-1.206     -1.701
-1.206     -2.754
-1.185     -1.458
-1.201     -0.405
-1.238     -4.131
-1.19     -4.86
-1.169     -2.916
-1.19     -2.268
-1.19     -3.726
-1.253     -3.402
-1.227     -1.215
-1.206     0.486
-1.232     -1.296
-1.285     -1.944
-1.243     -1.377
-1.195     0.81
-1.201     0.729
-1.211     -1.053
-1.211     -2.835
-1.18     0
-1.206     2.997
-1.243     2.916
-1.227     0.567
-1.211     -1.296
-1.243     -2.997
-1.232     -4.212
-1.232     -2.349
-1.238     -1.458
-1.28     0.162
-1.274     1.944
-1.243     -0.405
-1.232     -1.377
-1.227     -1.377
-1.211     -2.592
-1.227     -3.645
-1.211     -2.835
-1.238     -0.243
-1.269     2.106
-1.269     2.997
-1.285     5.184
