Distance_nm     Force_uN
0.022     -0.243
0.265     -1.053
3.624     -1.944
3.232     -0.729
5.348     1.701
5.837     1.782
5.827     1.701
8.406     1.782
8.701     2.673
9.193     2.997
11.002     3.321
12.33     0.81
13.106     -0.243
15.82     -0.729
15.676     -0.324
17.816     0.081
18.701     0
18.926     0.162
20.409     1.296
21.063     2.592
21.247     2.673
22.592     3.888
24.064     2.592
26.272     1.539
27.845     0.243
28.217     -1.134
29.558     -0.081
30.884     0.081
31.297     -1.134
33.054     -2.43
34.126     -0.648
33.958     0.162
36.173     2.754
35.954     3.969
37.737     1.863
39.6     1.215
39.786     0.972
40.311     2.835
42.095     2.835
43.048     0.486
45.869     -0.162
46.454     -1.053
46.538     -1.701
48.769     0
49.045     0.567
49.449     1.539
50.886     3.078
51.472     2.835
54.029     2.43
54.337     3.483
55.054     2.592
57.323     1.134
58.447     -0.162
59.085     -0.972
61.696     -0.891
61.695     -0.81
63.486     0.567
64.327     0.891
64.188     1.944
65.731     2.754
66.503     3.726
66.806     3.402
69.757     2.997
70.267     1.539
71.928     1.134
73.652     -0.081
73.898     -0.567
76.733     -0.243
77.029     -1.134
78.144     -0.162
79.427     0.891
79.369     1.62
80.624     1.296
82.332     1.863
81.883     3.645
84.559     4.212
85.287     2.43
86.762     -0.081
89.037     -0.162
88.963     -0.162
91.62     0.162
92.042     0
94.407     0.648
94.66     1.458
94.867     2.754
96.412     4.05
97.034     3.888
99.936     2.187
100.997     0.972
101.213     1.782
103.266     1.053
104.303     0.162
107     -1.62
107.828     -0.972
107.607     0.648
109.181     1.458
109.452     4.212
109.874     3.24
112.673     3.645
112.635     3.807
114.943     1.863
116.454     1.134
116.365     1.863
118.086     1.134
119.953     -0.162
120.308     -1.296
122.733     0.567
122.81     0.891
124.17     0.729
125.941     0.324
125.531     2.592
126.599     2.754
128.418     3.24
128.58     2.511
131.736     1.458
132.122     1.134
133.106     0.567
135.412     0.486
135.64     -0.486
138.444     -0.972
138.98     -0.891
139.051     1.215
140.584     2.673
140.934     2.997
141.437     3.321
144.464     1.863
144.449     1.782
146.728     1.863
147.645     1.701
148.248     0.567
150.295     -0.081
151.207     -0.324
153.243     0
154.37     -0.162
154.143     1.539
155.67     2.349
156.86     2.349
156.765     3.159
160.038     1.863
160.01     2.106
160.346     1.458
163.412     1.134
163.593     0.891
165.298     0.243
167.269     -0.81
167.076     0.405
169.817     0.81
170.016     0.891
171.113     1.458
172.841     2.025
172.794     1.944
175.842     1.296
175.854     2.592
176.991     1.863
179.768     0
180.012     -1.053
182.497     -0.324
182.878     0.162
183.394     1.053
185.398     2.835
