Distance_nm     Force_uN
0     3.6054
0.005     4.7027
0.021     4.4519
0.658     3.5427
2.971     2.5395
5.273     1.9752
7.649     2.2573
10.077     2.7903
12.327     3.5741
14.708     4.2325
17.115     3.6995
19.444     2.8844
21.893     3.1352
24.216     5.0476
26.477     6.1449
28.9     4.3265
31.171     1.1287
33.437     -0.4076
35.849     -0.2195
38.11     2.6335
40.501     5.9255
42.851     6.333
45.085     5.0476
47.451     3.2292
49.774     1.8497
51.972     1.6303
54.317     2.7276
56.614     3.2606
58.922     2.3827
61.303     1.5989
63.553     2.4454
65.803     4.6087
68.038     6.3017
70.205     6.0509
72.586     2.9784
74.946     0
77.186     -0.8151
79.483     0.7524
81.754     3.6054
