Distance_nm     Force_uN
0     -2.0379
0.265     -1.3795
0.141     0
-0.305     0.4703
-0.449     0.1568
-0.348     -0.627
-0.114     -1.7557
0.3     -1.4108
0.215     0.0627
-0.254     0.6584
-0.461     0
-0.227     -1.9125
0.442     -3.6368
1.074     -2.5708
0.775     -0.0314
-0.034     1.5362
-0.591     0
-0.029     -3.1352
1.107     -2.853
1.085     0.7524
-0.101     1.693
-0.43     -1.3481
0.668     -1.6303
0.806     0.533
0.083     0.2822
0.199     -1.2541
0.757     -2.6335
1.224     -2.0065
1.053     0.0627
0.336     1.4422
-0.095     0.1881
0.404     -1.6303
1.02     -2.1633
1.174     -1.9752
1.132     -2.0065
1.215     -1.3168
0.992     -0.2508
0.652     0.4389
0.439     -0.3135
0.683     -1.1287
0.975     -0.7211
0.837     0.0314
0.598     -1.2541
1.039     -2.6335
1.506     -1.693
1.177     0.4389
0.439     0.4076
0.501     -1.5049
1.191     -2.7589
1.59     -1.16
0.986     1.1914
0.22     1.066
0.278     -2.0692
1.226     -4.5773
2.003     -3.4173
1.636     -0.0627
0.515     1.8811
-0.16     0.4703
0.271     -2.2573
1.196     -2.6649
1.36     -1.1914
0.835     -0.0941
0.421     -0.3762
0.558     -1.4422
0.93     -2.3827
1.259     -1.9438
1.084     -0.2508
0.5     0.4076
0.272     -1.2541
0.851     -1.8184
1.047     -0.533
0.643     -0.7211
0.712     -2.0065
1.132     -2.4768
1.291     -1.6303
0.999     -0.5016
0.637     -0.4703
0.663     -1.4108
0.998     -1.8811
1.147     -1.16
0.928     -0.0941
0.551     0.7211
0.244     0.2195
0.382     -1.3481
0.992     -2.4141
1.369     -2.4768
1.323     -1.787
1.073     -0.3135
0.516     -0.1254
0.458     -1.2541
0.877     -2.0692
1.163     -1.0346
0.813     -0.3762
0.605     -1.9125
1.116     -1.693
1.02     -0.2822
0.526     -0.627
0.643     -1.2227
0.809     -1.3481
0.846     -0.627
