Distance_nm     Force_uN
0     -0.4703
0.144     -0.4389
0.309     -0.0941
1.931     -0.4076
9.481     -0.6584
20.332     -0.6584
31.369     -0.4076
42.27     -0.1568
53.082     -0.2508
64.032     0.2822
74.752     0.4703
85.61     -0.0941
96.754     0.1568
107.649     0.7838
129.349     1.4422
140.113     3.4173
150.418     13.5126
157.475     29.69
162.115     48.3442
165.748     70.4472
168.002     92.0171
170.5     112.8032
173.339     132.5861
176.557     151.9614
179.991     171.8384
183.099     191.4332
186.095     212.2507
188.852     233.6011
191.554     254.3246
194.542     275.9259
197.226     296.8061
200.204     318.0938
202.946     338.6919
205.959     359.2899
209.029     382.5528
211.106     404.9693
213.501     426.3824
216.099     446.228
219.167     466.4498
222.392     487.2046
225.551     508.3984
228.519     529.6861
231.428     550.9425
234.443     571.4779
237.7     594.2392
240.114     615.5269
243.117     636.752
246.124     659.6074
248.547     680.7697
251.083     700.3018
253.859     721.2447
256.853     743.5984
259.477     765.8895
262.115     788.5253
264.704     810.9104
267.399     833.7971
269.804     856.8406
272.272     878.3165
275.466     899.6983
278.598     922.0834
281.35     945.5971
283.734     968.0762
286.469     990.963
289.031     1014.414
291.44     1038.2412
293.704     1061.4728
296.243     1082.0708
299.824     1104.0484
302.88     1127.6561
305.331     1151.7029
307.596     1175.0598
310.163     1198.3855
312.753     1221.7111
315.311     1244.1275
318.275     1266.1364
321.413     1290.2145
323.686     1312.0352
326.966     1334.0441
330.219     1357.6832
332.782     1382.8899
334.662     1408.3161
336.604     1431.3909
339.441     1453.5252
342.653     1477.8227
345.011     1502.6219
347.199     1525.7594
350.047     1572.2225
343.654     1597.2098
345.782     1621.7268
348.141     1646.4005
350.489     1671.4192
352.653     1694.9016
355.477     1718.9796
358.09     1743.9042
360.385     1767.7628
363.096     1791.3079
365.958     1814.9157
368.863     1840.53
370.908     1865.1724
373.405     1888.5607
376.413     1914.0809
378.616     1938.4098
381.238     1962.8955
383.86     1986.3465
386.916     2010.8635
389.541     2036.1016
391.92     2060.5245
394.603     2085.6999
397.038     2111.7844
399.062     2136.7717
401.624     2161.9157
404.092     2186.5895
406.748     2211.1692
409.531     2237.4732
411.655     2262.3978
414.305     2287.5418
416.857     2313.4383
419.097     2337.4536
