Distance_nm     Force_uN
0     1.1287
0.01     1.5362
0.01     1.6616
-0.037     0.2822
-0.021     0
0.01     1.2854
-0.005     2.2573
0.026     2.1319
0.01     1.1287
-0.047     -0.0314
0.016     0.4389
0.016     2.853
0.068     4.7968
0.052     4.2325
0.016     2.9471
0.042     2.32
0.047     2.5708
0.068     2.4141
0.125     1.1914
0.099     0.3135
0.089     1.16
0.183     1.9752
0.23     0.7524
0.251     -0.4389
0.271     1.2854
0.266     3.7622
0.318     3.5741
0.345     1.1914
0.298     -0.7838
0.334     -0.6897
0.329     1.5362
0.35     3.6681
0.365     4.2638
0.35     3.9503
0.345     2.853
0.365     1.4108
0.365     1.5676
0.439     3.3233
0.47     3.8563
0.459     2.9157
0.47     0.1568
0.501     -1.4422
0.533     -0.4076
0.533     1.4735
0.58     2.1319
0.606     1.3481
0.585     1.0033
0.564     0.9405
0.564     0.3762
0.569     0.3762
0.569     1.7243
0.595     2.6022
0.595     2.5395
0.637     2.6022
0.611     2.4768
0.679     2.4141
0.705     3.1038
0.71     3.2606
0.731     2.7276
0.71     2.1006
0.705     1.2227
0.715     0.8778
0.757     1.9752
0.741     2.4141
0.747     1.5362
0.736     -0.1254
0.736     0.0627
0.741     1.693
0.788     2.32
0.846     1.3168
0.851     0.6584
0.83     0.4389
0.82     1.1914
0.851     2.3514
0.888     3.1352
0.898     3.0098
0.877     1.8184
0.955     1.0033
1.029     2.5708
1.044     3.2292
1.07     2.8844
1.091     1.8184
1.081     0.6897
1.123     1.1287
1.222     1.5676
1.243     1.5676
1.237     1.4422
1.326     0.7211
1.389     0.2822
1.399     0.9405
1.384     1.8811
1.363     2.4454
1.384     1.7557
1.389     1.1287
1.441     1.6616
1.441     1.9752
1.462     1.8184
1.498     2.0379
1.498     2.5395
1.572     2.4768
1.577     2.8216
1.478     3.1038
1.519     2.4141
1.566     2.0379
1.53     1.1914
1.525     0.0314
1.598     -0.2822
1.577     0.0627
1.556     1.2541
1.53     2.8844
1.519     3.919
1.566     3.1665
1.54     1.066
1.504     0.7838
1.514     2.1319
1.514     2.853
1.54     2.7903
1.566     2.226
1.509     1.787
1.478     1.3168
1.441     2.1319
1.425     3.2919
1.415     3.4173
1.425     2.1946
1.425     0.4076
1.451     -0.5016
1.42     -0.4703
1.368     0.533
1.316     1.2854
1.347     1.1914
1.378     1.2227
1.378     2.1946
1.368     3.1038
1.331     2.32
1.3     1.0346
1.274     0.9719
1.258     1.2227
1.258     1.3481
1.274     2.32
1.29     2.9157
1.232     2.4454
1.232     2.4768
1.258     2.9784
1.311     2.7276
1.347     1.4735
1.316     0.0941
1.258     -0.2822
1.253     -0.4703
1.258     -0.5016
1.305     0.2508
1.384     1.4108
1.384     2.2573
1.378     2.6649
1.368     1.5049
1.41     0.2195
1.441     0.4389
1.451     1.3168
1.457     2.5395
1.525     3.2606
1.514     2.8844
1.514     2.226
1.556     2.5081
1.634     2.4768
1.707     1.8497
1.775     0.9405
1.754     -0.0627
1.817     -0.533
1.833     -0.5643
1.848     0.2508
1.911     1.5362
1.901     1.3168
1.921     1.1914
1.948     2.1319
1.974     2.9157
1.989     3.6681
2.015     3.2606
2.047     2.0379
2.104     1.3168
2.135     1.6303
2.151     2.6649
2.172     3.2292
2.172     2.6335
2.235     1.5676
2.271     0.6584
2.276     0.0627
2.355     0.7524
2.318     1.2227
2.376     1.6616
2.407     1.1914
2.423     0.9405
2.433     2.2887
2.428     3.2292
2.475     3.5114
2.491     3.5427
2.475     2.7589
2.449     2.1946
2.454     2.3827
2.438     2.0065
2.485     1.4735
2.496     1.16
2.464     1.16
2.47     0.9719
2.464     0.9092
2.454     1.16
2.444     1.2854
2.48     -0.0314
2.48     -0.6584
2.475     -0.0314
2.522     1.066
2.511     2.5081
2.506     2.7903
2.564     2.1946
2.611     1.6303
2.579     1.5989
2.6     2.2573
2.631     2.8844
2.678     3.4173
2.663     4.0757
2.694     3.5427
2.736     0.6584
2.736     -1.5989
2.783     -1.787
2.804     -0.7838
2.825     1.0346
2.846     2.8844
2.877     3.2292
