Distance_nm     Force_uN
0     2.4768
-0.036     2.7903
0.073     2.8216
0.533     2.3827
2.564     2.0065
4.861     1.5676
7.399     1.9125
9.874     2.7589
14.74     2.5708
17.126     1.9438
19.538     2.0065
22.013     2.4768
24.342     3.1665
26.801     3.6368
29.229     3.3233
31.542     2.9157
33.933     2.5081
36.34     2.9784
38.648     3.2292
41.128     2.9157
43.425     2.0379
45.754     1.5362
48.213     1.787
50.495     2.3514
52.886     2.7276
55.377     2.2887
57.653     1.7557
60.071     1.9752
62.499     2.5708
64.765     3.4173
67.161     3.1979
69.511     3.0098
71.855     3.6368
74.335     3.5114
76.653     3.0411
78.982     2.9157
81.42     2.6335
83.77     2.8844
86.14     2.9471
88.563     2.853
90.871     2.5395
93.283     1.9125
95.732     2.1633
98.024     2.1946
100.415     1.9438
102.775     2.4454
105.104     2.9471
107.537     2.7276
109.803     2.7903
112.215     3.2292
114.706     3.0411
117.003     2.9784
119.41     2.8844
121.807     2.5081
124.094     2.8844
126.553     3.0725
128.96     2.6022
131.273     1.9752
133.706     1.5049
136.055     2.0379
138.4     2.853
140.817     2.7589
143.125     2.5395
145.448     1.6303
147.824     1.9438
150.101     2.9157
152.555     3.5114
155.009     3.7308
157.275     3.1665
159.702     2.226
162.104     2.4141
164.516     2.8844
167.044     2.853
169.289     2.8844
171.659     2.9471
174.134     2.9157
176.405     2.9471
178.87     2.9157
181.344     2.8844
183.684     2.3514
186.138     1.8184
188.518     2.0379
190.899     2.1946
193.426     2.6022
195.766     3.5114
198.079     3.3546
200.595     2.5395
202.94     2.2887
205.414     2.2887
207.884     2.9157
210.228     3.5114
212.708     3.3546
215.089     1.7243
217.46     1.9438
219.935     2.7903
222.31     3.0411
224.712     2.4141
227.203     2.2573
229.552     2.1633
231.949     2.0692
234.455     2.3827
236.815     2.32
239.248     2.9157
241.671     3.48
244.067     3.1665
246.558     3.6681
248.928     3.6681
251.273     3.1038
253.815     3.1665
256.217     3.2919
258.655     2.9157
261.135     1.6616
263.469     1.0033
265.949     2.2887
268.482     3.2292
270.79     2.4454
273.249     2.0692
275.671     2.1006
278.094     2.0065
280.621     2.9157
282.986     3.5427
285.393     3.0098
287.926     2.7276
290.364     2.2887
292.823     2.9471
295.335     4.013
297.684     4.546
300.149     4.0757
302.665     2.2573
305.01     1.2227
307.537     1.5676
309.97     1.8811
312.398     1.8497
314.982     2.226
317.353     2.1946
319.791     2.853
322.36     3.3546
324.788     3.386
327.247     3.1979
329.769     2.5708
332.155     2.8216
334.677     3.4173
337.12     3.2919
339.501     2.8216
342.059     3.2606
344.566     2.6022
346.947     1.7557
349.453     1.8497
351.834     2.3827
354.251     3.0411
356.856     3.5741
359.258     2.853
361.702     2.0379
364.224     1.9752
366.589     3.0098
371.617     3.5114
