Distance_nm     Force_uN
0     0.405
0.103     1.134
1.335     2.511
3.781     3.888
3.775     3.564
7.029     0.486
7.478     -0.081
8.334     0.243
11.083     1.701
11.059     1.863
11.824     0.648
14.719     -0.324
15.247     2.349
17.414     2.43
18.209     1.782
18.731     1.701
21.796     1.944
21.742     1.215
24.242     2.349
25.329     1.377
25.62     -1.782
27.653     -1.377
28.776     -0.648
29.001     -0.081
32.242     1.053
32.285     1.215
34.354     0.405
35.823     1.296
36.017     3.564
37.723     3.402
39.344     0.486
41.067     -0.486
42.84     -1.458
43.004     -1.296
44.46     -0.081
46.536     0.486
46.494     -1.053
49.784     -0.162
49.972     1.701
51.18     3.321
53.17     3.888
53.413     3.159
54.5     0.081
57.085     0.891
57.966     0.081
60.053     0.162
60.588     -1.215
61.352     -1.134
64.114     -1.863
64.035     -0.486
66.924     1.863
67.628     3.159
68.181     2.268
71.161     1.296
71.131     1.134
73.82     1.215
74.76     0.972
77.067     0
78.196     -2.025
78.469     0.081
81.734     0.81
81.771     -0.243
83.889     0.243
85.364     0.567
85.534     1.701
87.276     1.701
88.921     3.483
89.036     2.349
92.338     -0.243
92.496     -0.243
94.092     -0.729
95.956     -1.701
96.18     -0.648
97.491     0.324
99.616     -0.648
100.83     -0.729
102.833     -0.243
103.173     1.053
104.259     1.863
106.906     1.377
106.796     0.405
109.868     0.162
110.329     -0.324
111.197     0
113.946     -1.782
113.874     -1.053
116.781     0.162
117.479     0.81
118.062     1.134
120.277     0.81
121.06     1.458
121.576     1.701
124.653     1.377
125.011     0.891
127.093     -0.324
128.18     -1.782
128.429     -0.648
131.755     -0.162
131.761     -0.729
134.031     -0.648
135.542     0.81
135.639     2.43
138.954     2.673
138.99     1.053
140.787     0.405
142.498     1.701
142.705     0.648
144.258     0.729
146.249     -1.782
146.316     -2.511
149.636     -0.324
149.849     -0.567
151.105     0.729
153.199     1.458
153.515     1.944
154.625     1.215
157.169     0.81
157.163     1.053
160.325     -0.405
160.774     -0.162
160.768     -0.081
163.888     0.081
164.458     -1.782
165.211     -2.43
167.433     -1.215
168.07     2.835
170.904     2.916
171.693     2.025
172.246     0.891
174.449     1.944
175.469     1.701
175.888     1.134
179.056     -0.405
179.056     -1.458
