Distance_nm     Force_uN
1.108     4.617
1.924     3.483
5.71     4.212
20.618     6.237
26.87     9.477
42.13     8.181
49.9     5.67
64.722     5.751
71.75     6.237
86.588     5.832
94.375     4.05
101.781     3.807
114.495     10.368
121.648     10.692
136.909     6.156
145.119     0.486
158.958     3.24
164.615     8.748
171.856     8.748
188.302     0.243
195.631     0.162
207.24     9.234
215.273     6.48
230.118     2.997
236.044     8.424
244.393     28.431
249.839     35.64
255.692     39.204
265.338     56.781
269.192     67.392
277.548     88.533
283.075     90.801
293.391     104.733
296.858     117.207
303.042     146.286
308.377     152.928
312.861     162.486
319.661     188.973
323.064     202.662
334.154     213.354
338.544     222.345
346.49     244.701
350.394     255.555
358.216     279.045
363.49     284.877
371.055     308.772
373.844     323.271
377.768     336.069
386.942     353.808
391.612     363.285
400.326     381.024
404.374     393.174
412.194     415.206
416.848     424.926
420.009     438.048
428.199     461.943
431.759     474.012
440.853     493.452
443.917     507.546
450.658     535.653
455.257     544.968
465.208     561.168
470.642     567.324
477.4     595.674
476.934     624.267
486.525     641.682
491.791     649.377
499.4     673.839
504.18     683.883
508.37     694.656
515.211     723.735
523.076     746.577
527.637     756.702
536.28     778.491
541.708     784.728
547.305     818.181
552.651     824.661
561.517     845.802
565.635     856.17
573.704     880.389
576.277     896.67
585.688     915.057
589.681     926.559
598.624     948.024
602.148     961.389
606.273     973.863
620.902     1000.431
629.356     1021.086
633.939     1031.13
640.742     1060.29
645.959     1068.228
653.559     1094.067
658.103     1103.949
666.975     1125.252
669.505     1141.695
676.975     1168.992
680.252     1182.843
687.992     1207.062
691.701     1219.131
700.78     1239.786
704.02     1254.204
711.593     1280.448
716.138     1290.573
724.666     1313.091
727.802     1328.076
736.038     1350.27
740.54     1360.8
748.521     1384.614
753.318     1394.658
759.525     1424.385
764.42     1434.186
774.744     1450.467
779.912     1458.891
785.575     1491.858
788.565     1508.301
798.97     1523.853
803.189     1536.165
810.703     1563.543
813.757     1578.528
821.401     1604.448
825.574     1615.464
829.917     1626.156
838.352     1648.836
843.144     1659.447
848.15     1694.115
852.014     1707.561
856.592     1717.686
865.634     1739.394
869.431     1752.354
879.782     1767.987
883.76     1780.218
889.004     1816.506
892.647     1829.304
902.006     1849.716
906.289     1860.813
913.895     1887.543
917.719     1899.855
922.266     1911.438
931.264     1932.579
931.296     1960.362
937.837     1989.765
943.114     1997.541
951.953     2019.33
955.007     2034.558
962.971     2061.369
965.758     2077.65
975.755     2095.875
979.087     2109.645
984.724     2143.989
989.491     2152.494
999.342     2171.205
1003.45     2183.193
1009.967     2214.945
1014.139     2225.718
1021.582     2252.934
1025.379     2265.408
1032.81     2292.543
1037.27     2304.45
1046.381     2324.376
1051.338     2334.987
1058.797     2361.96
1062.831     2375.811
1071.899     2396.142
1076.987     2406.024
1081.762     2444.418
1085.588     2458.188
1094.604     2480.544
1099.548     2489.859
1107.485     2517.561
1110.311     2534.247
1114.611     2545.83
1124.757     2564.055
1127.895     2580.498
1133.861     2614.599
1138.779     2624.805
1148.866     2640.681
1152.737     2654.775
1160.093     2683.53
1164.789     2695.599
1172.882     2721.195
1177.539     2732.859
1184.89     2761.209
1188.52     2776.437
1196.324     2802.924
1200.291     2815.803
1208.74     2840.751
1213.089     2852.091
1230.408     2872.827
1234.474     2885.706
1242.651     2912.031
1246.396     2927.016
1254.38     2953.017
1258.36     2967.192
1267.673     2990.034
1272.106     3002.832
1279.342     3031.668
1284.546     3041.793
1293.29     3066.255
1295.387     3087.234
1301.909     3119.391
1308.269     3124.737
1317.44     3148.47
1320.807     3163.698
1328.434     3193.101
1333.411     3202.416
1343.332     3225.015
1348.201     3235.464
1354.109     3271.428
1358.595     3282.93
1363.615     3295.323
1371.93     3322.296
1376.839     3334.608
1385.739     3359.961
1391.451     3368.871
1394.307     3416.337
1399.09     3428.082
1408.109     3452.382
1413.007     3463.884
1421.595     3490.209
1425.662     3504.303
1430.279     3515.076
1441.041     3534.678
1444.814     3549.501
1451.802     3581.577
1455.287     3598.749
1459.815     3612.357
1468.277     3639.087
1472.65     3652.047
1481.136     3680.154
1485.045     3694.41
1494.563     3718.629
