Distance_nm     Force_uN
0     0.5016
-0.047     0.2195
0.005     -0.4076
0.256     -0.2508
1.952     -0.0627
4.433     -0.6584
6.991     -0.9719
9.346     -0.5957
11.794     -0.4076
14.269     -0.1568
16.655     0
19.136     0.1568
21.537     0.4076
23.923     0.4076
26.471     0.2195
28.884     0.5957
31.244     0.5643
33.724     0.3135
36.068     0.4703
41.06     0.3762
43.367     0
45.733     0.1881
48.192     0.1881
50.5     -0.0627
52.959     -0.8151
55.418     -1.3795
57.794     -1.3168
60.284     -0.8151
62.628     0.3762
