Distance_nm     Force_uN
0.011     -0.648
2.199     -0.648
14.509     0.729
21.051     0.081
34.108     0.486
40.682     0.567
53.632     -0.729
60.142     -1.62
73.097     -1.782
79.51     -1.539
92.401     2.025
98.841     2.43
111.839     -1.215
118.365     -1.944
131.32     -0.567
144.329     0.567
150.855     0.648
163.783     -0.081
170.309     -0.972
183.404     -1.944
189.865     -1.539
202.949     0.891
209.454     0.729
222.506     -0.405
229.112     -0.729
242.298     -1.215
248.932     -1.215
262.161     -1.134
268.73     -0.81
281.938     0.324
295.172     0.405
301.843     -0.648
315.218     -1.134
321.824     -0.081
335.07     0.486
348.444     0.405
355.223     0.162
368.624     -1.458
375.365     -1.62
388.82     -0.648
402.227     0.162
408.93     -0.081
422.606     -1.701
429.352     -1.944
442.963     -0.729
449.758     0.243
463.315     0.243
476.899     -0.324
483.833     -0.162
496.998     -0.729
503.653     -0.162
517.301     0.891
531.068     1.134
537.976     0.81
551.856     0
558.726     0
572.584     -0.162
593.387     -0.486
600.316     -0.324
614.239     0.162
621.254     1.215
635.172     -0.891
642.149     -1.053
656.244     0.486
670.295     -0.486
677.235     -0.405
691.26     0
698.302     -0.324
712.44     -0.648
719.444     -0.243
733.625     0.891
747.784     -0.486
754.88     -0.486
769.066     -0.729
776.216     -1.134
790.472     0
797.637     0.405
811.899     0.405
826.133     -1.215
833.309     -0.81
847.63     0.729
862.004     0.567
869.218     0.324
883.652     -0.486
898.096     -1.134
905.24     -0.486
919.544     1.053
926.801     0.648
941.267     -0.081
955.727     -1.215
963.049     -1.134
977.552     -0.891
984.841     -1.053
999.447     -0.405
1006.698     -0.081
1021.234     -0.648
1035.861     -1.377
1043.177     -0.81
1057.815     0.648
1065.109     0.405
1079.704     -0.162
1094.347     -0.729
1101.62     -0.972
1116.15     -0.648
1130.621     -0.324
1137.921     -0.405
1152.532     -0.081
1159.843     -0.972
1174.405     -1.701
1188.935     -0.486
1196.165     0.648
1210.712     -0.324
1218.001     0.081
1232.381     -1.782
1246.846     -0.324
1254.087     -0.081
1268.499     -0.243
1275.681     -1.215
1290.163     -0.81
1304.617     -0.243
1318.917     -0.729
1325.76     -0.972
1339.924     -1.215
1347.138     -1.215
1361.572     -1.215
1376.064     0.567
1383.321     -0.648
1397.803     -1.863
1412.365     -1.215
1419.633     0.324
1441.356     -0.972
1448.704     -0.729
1463.267     -0.567
1470.529     -0.243
1485.091     -0.486
1499.88     -0.243
1507.287     -0.972
1521.978     -0.972
1536.729     -1.053
1544.051     -0.405
1558.828     -1.863
1566.128     -1.053
1580.922     -1.053
1588.383     -1.296
1603.252     -1.215
1617.959     -0.729
1625.41     -0.972
1632.801     -0.891
1647.697     -0.243
