Distance_nm     Force_uN
0     5.022
0.448     3.24
7.097     3.726
13.849     7.128
30.104     3.726
38.115     1.296
45.228     3.969
58.887     7.695
66.998     5.508
80.804     8.748
86.517     14.661
93.704     14.985
111.415     5.265
118.853     4.779
134.264     1.944
141.489     2.187
155.498     5.103
162.784     5.913
177.249     5.427
184.448     6.561
190.942     9.882
206.029     6.723
220.703     6.804
228.076     7.047
234.689     8.586
250.106     6.399
257.357     5.265
271.337     7.371
277.988     8.829
292.951     7.776
301.011     4.374
316.537     1.782
322.943     4.455
336.229     8.343
343.143     9.558
350.958     8.586
365.582     7.452
372.895     7.857
386.957     9.72
394.755     7.776
410.713     3.402
417.691     4.131
432.426     4.536
439.46     4.941
454.249     5.022
460.364     7.857
474.351     10.611
482.154     8.343
498.096     4.698
505.157     5.184
519.377     5.913
526.182     7.776
533.413     8.667
549.31     4.455
556.623     4.617
570.997     5.751
578.255     6.237
593.242     6.318
600.144     6.966
615.856     3.564
629.727     6.075
636.518     9.396
651.367     9.072
658.679     8.991
665.898     8.829
681.485     6.318
689.294     4.455
711.298     4.941
719.022     4.86
726.389     4.455
740.202     8.586
756.409     1.944
763.711     2.754
770.083     4.941
784.034     9.477
791.429     9.639
805.786     10.53
813.477     10.206
829.566     6.318
837.355     5.508
852.045     4.86
859.802     5.022
866.956     5.589
882.811     2.754
890.507     2.106
905.079     3.969
911.413     6.48
926.249     8.343
933.545     8.019
948.239     10.287
955.61     9.558
963.29     9.153
978.598     7.371
986.535     7.047
1001.4     6.237
1009.38     0
1022.78     -1.782
1017.256     -1.62
999.795     2.592
991.481     4.131
976.855     -0.648
969.081     -0.81
951.804     4.86
944.337     4.536
929.314     2.268
921.694     1.782
913.58     1.782
898.823     0.972
891.53     -0.729
876.859     -2.106
868.501     -0.405
852.084     4.455
844.49     3.078
829.776     2.592
821.834     3.24
814.621     3.564
799.639     3.402
792.43     2.673
778.175     0.729
770.48     1.863
756.314     -0.162
748.563     0.567
733.375     1.782
725.833     2.349
718.826     1.296
703.724     1.458
696.352     1.944
680.912     3.726
673.754     4.212
667.129     1.377
652.395     1.701
645.081     0.567
630.702     -0.242999999999999
623.175     -0.891
607.824     2.268
600.347     1.863
586.465     -0.486
578.535     1.215
563.315     3.159
555.745     3.888
548.8     3.402
534.239     2.349
527.162     2.106
512.58     1.134
505.595     0
497.8     0.162
483.473     0.810000000000001
476.077     0.162
462.119     -1.296
454.261     0.324
446.649     1.944
431.695     2.349
424.727     1.701
409.582     2.268
402.423     2.268
388.076     0.729
380.474     1.458
365.588     2.835
358.564     1.782
351.241     1.782
336.56     0.810000000000001
329.532     0.324
314.945     -0.324
307.421     1.458
292.02     3.402
285.211     2.592
277.903     2.106
263.863     0.648000000000001
256.621     -0.0809999999999995
234.656     -0.162
226.907     1.539
211.517     3.807
204.316     4.698
197.358     3.159
183.863     -0.81
168.723     -0.324
161.478     0.486
153.755     1.296
138.962     2.511
131.61     1.944
117.708     0.648000000000001
110.399     -0.324
95.4250000000001     0.648000000000001
87.1890000000001     3.24
72.2150000000001     4.698
64.7760000000001     4.941
51.2110000000001     1.539
44.2700000000001     0.243
37.2850000000001     -0.891
22.4370000000001     0.162
14.9440000000001     0.972
0.472000000000065     0.0810000000000004
-6.62799999999993     -0.81
