Distance_nm     Force_uN
0     2.4768
-0.123     3.1665
-0.346     3.0411
-0.063     2.3827
2.081     1.2541
4.871     0.4076
7.638     -0.0314
10.136     -0.5016
12.697     -0.9719
15.337     -2.1006
18.038     -2.8844
20.663     -2.853
23.044     -2.3827
27.73     -1.4108
29.797     -0.5016
31.77     -0.2508
34.145     -0.0314
36.404     0.3135
38.579     1.2854
40.714     2.9157
42.48     3.6995
44.553     3.0725
47.199     2.1946
49.783     1.7557
52.261     1.6303
54.705     0.8778
57.299     -0.6584
60.243     -1.3481
62.847     -1.3481
65.092     -0.6897
67.302     -0.3135
69.535     -1.2854
72.13     -2.5081
74.978     -2.0692
77.111     -1.2854
79.205     -0.6584
81.472     0.7524
83.297     1.4422
85.392     2.4141
87.401     2.7903
89.623     2.5081
92.157     1.8811
94.678     0.9405
97.356     0.0941
100.103     -0.0314
102.416     0.4389
104.633     0.3762
107.113     -1.3795
109.99     -2.1946
112.673     -1.3481
114.809     -0.6584
116.919     -0.5643
119.289     -1.1914
121.904     -1.6616
124.407     -0.4703
126.442     1.4735
128.153     1.7243
130.444     1.16
133.115     1.3481
135.333     1.5362
137.619     1.066
140.238     0.533
142.663     1.0033
145.005     1.6616
147.252     1.4108
149.618     0.0941
152.545     -1.5049
155.494     -2.7276
158.221     -2.0379
160.494     -0.8151
162.439     -0.4076
164.541     -0.2508
166.874     -0.1254
169.134     0.1254
171.492     0.5957
173.803     0.8778
176.046     0.8778
178.495     0.2822
181.109     0.3449
183.442     1.4108
185.53     2.4454
187.539     3.1352
189.66     2.5081
192.4     0.533
195.424     -1.3795
198.479     -1.4735
201.002     -0.9719
203.181     -1.2227
205.72     -2.1633
208.535     -2.0692
210.873     -1.2854
213.14     -0.3135
215.233     0.4389
217.364     0.9719
219.7     0.9092
222.139     0.6897
224.657     -0.0941
227.413     -1.1287
230.129     -0.4389
232.438     1.4422
234.312     2.853
236.167     2.6962
238.784     1.4735
241.705     -0.0941
244.575     -1.5049
247.565     -1.787
250.094     -1.1287
252.272     -1.1914
254.878     -2.0692
257.604     -2.2887
260.158     -2.1319
262.653     -0.8465
264.556     1.2854
266.382     1.4422
268.855     0.2195
271.646     0.1254
274.22     0.5643
276.567     0.8151
278.874     1.3481
281.324     1.9125
283.655     1.693
286.225     1.4422
288.853     1.5676
291.212     1.0973
293.826     -0.3135
296.815     -1.0973
299.524     -0.9719
302.072     -1.5989
304.827     -1.8811
307.335     -0.8778
309.564     -0.1568
311.815     -0.1568
314.238     -0.3449
316.901     -0.6897
319.462     -0.2195
321.751     0.8778
323.953     1.8184
326.047     1.5362
328.696     0.8778
331.451     0.8778
333.816     1.693
336.114     2.7589
338.222     2.7589
340.65     1.6616
343.685     0.1568
346.712     -1.3168
349.67     -0.533
352.015     -0.7524
354.575     -1.9752
357.459     -1.6616
359.958     -0.1254
361.85     0.533
364.133     1.066
366.573     1.6303
368.836     1.2227
371.532     1.4735
373.959     2.32
376.084     1.7557
378.881     1.3795
383.953     1.9438
386.362     2.4454
388.62     1.9752
391.343     1.2227
