Distance_nm     Force_uN
0     -4.86
-1.136     -0.891
5.847     2.511
14.016     -0.81
29.042     -0.081
35.48     2.349
43.209     1.944
59.564     -4.941
67.445     -6.156
80.899     -3.807
87.742     -2.268
101.556     -1.377
110.113     -6.075
117.166     -7.452
129.071     1.62
135.551     2.916
151.817     -5.103
158.799     -5.427
171.746     -1.134
178.38     0.081
192.056     0.081
200.726     -5.832
208.151     -7.857
219.611     0.729
226.299     1.377
242.483     -6.156
249.17     -5.751
261.183     1.701
268.176     0.729
276.383     -3.159
290.065     -2.754
295.776     1.701
309.392     1.863
317.752     -2.592
325.22     -4.536
339.161     -3.807
345.378     -2.025
360.116     -3.888
367.147     -4.941
374.296     -4.293
386.166     3.078
393.543     2.268
409.562     -5.265
416.389     -3.483
422.75     -1.134
435.135     5.427
441.211     8.343
452.528     20.088
457.397     27.054
466.476     47.223
470.779     56.538
475.902     64.638
485.142     82.134
486.631     103.842
493.97     127.413
496.861     144.099
498.997     161.514
507.754     182.817
513.154     188.487
522.703     207.765
527.04     217.809
533.711     246.969
536.841     261.549
542.54     268.677
552.662     285.282
555.789     301.887
563.207     326.997
568.261     336.393
576.532     359.316
581.121     370.008
584.83     382.563
592.388     409.536
596.981     418.932
605.732     440.073
609.295     454.572
618.696     473.364
623.733     482.031
628.153     493.047
635.08     520.83
635.08     520.83
640.63     515.565
637.122     505.926
628.151     480.168
623.903     466.803
607.04     442.179
602.585     429.462
598.086     416.907
589.33     392.364
585.116     379.242
576.329     355.671
570.516     349.272
559.796     332.262
557.942     312.093
555.897     292.572
548.7     265.113
541.794     261.306
533.91     236.034
529.517     224.856
519.149     208.251
514.542     197.073
511.15     183.465
501.883     162.162
497.792     151.389
488.739     129.843
484.031     120.69
475.835     96.3900000000001
472.891     81.0000000000001
468.644     68.3640000000001
460.565     45.5220000000001
457.062     30.6180000000001
446.969     14.8230000000001
441.369     7.45200000000006
437.093     -2.51099999999994
426.118     -16.6859999999999
419.916     -19.6829999999999
404.152     -14.2559999999999
395.334     -7.37099999999994
380.95     -8.34299999999994
376.379     -17.0909999999999
363.475     -22.2749999999999
354.106     -14.0129999999999
338.522     -9.31499999999994
332.945     -15.5519999999999
326.999     -19.6829999999999
312.103     -17.4149999999999
303.689     -12.6359999999999
288.635     -9.23399999999994
283.426     -15.3089999999999
268.906     -14.9849999999999
261.209     -11.5829999999999
253.171     -8.01899999999994
241.482     -15.3899999999999
235.59     -19.8449999999999
218.262     -6.72299999999994
211.665     -9.23399999999994
206.805     -16.8479999999999
194.898     -23.6519999999999
187.065     -19.1969999999999
170.111     -9.23399999999994
163.462     -9.47699999999994
149.659     -9.80099999999994
143.464     -11.4209999999999
136.762     -13.8509999999999
123.442     -14.4989999999999
116.632     -16.5239999999999
101.521     -10.7729999999999
94.915     -11.9069999999999
82.233     -14.7419999999999
75.637     -16.2809999999999
68.934     -16.4429999999999
53.187     -10.0439999999999
47.63     -14.3369999999999
35.214     -19.4399999999999
26.912     -13.6079999999999
18.165     -7.28999999999994
5.516     -10.6109999999999
-0.895000000000003     -13.4459999999999
