Distance_nm     Force_uN
0     1.701
-0.016     3.483
1.3     3.483
8.031     1.458
15.322     0
23.073     2.916
30.627     3.888
37.884     2.43
45.471     1.782
52.975     2.997
60.282     4.212
67.919     5.265
75.012     5.913
82.286     5.751
89.905     4.779
97.097     4.536
104.47     3.078
111.974     2.916
119.084     1.944
126.588     1.215
133.961     1.701
141.087     4.455
148.575     4.86
155.618     1.701
162.893     -1.377
170.578     -0.567
177.49     3.564
184.797     7.128
192.449     6.885
199.378     3.483
206.767     0.729
213.992     1.215
220.986     3.888
228.392     6.399
235.699     8.505
243.039     6.723
250.625     3.24
257.669     2.349
264.828     3.321
272.563     4.212
279.54     2.511
286.798     -0.486
294.154     0.243
301.215     2.43
308.489     4.536
315.713     3.807
322.691     2.349
330.245     3.483
337.502     4.293
344.595     4.05
352.001     4.293
359.423     5.589
366.78     4.86
374.07     1.458
381.064     -0.81
388.602     2.025
395.958     5.346
403.084     4.212
410.44     1.053
417.681     1.539
424.906     3.645
432.378     4.941
439.734     3.564
447.074     3.24
454.677     5.67
461.671     5.67
468.962     3.402
476.45     2.187
483.609     3.969
491.097     6.723
498.585     5.67
505.809     1.944
513.363     -0.567
520.654     -0.648
527.895     -1.296
535.498     -0.972
542.542     1.215
549.832     2.997
557.485     2.835
564.397     2.43
571.835     5.346
579.406     9.558
586.515     10.206
601.524     7.128
608.617     2.106
616.483     0.486
623.692     2.025
630.949     3.078
638.668     3.159
646.007     3.483
653.314     1.377
660.868     -1.458
667.912     -0.486
675.466     1.539
682.937     0.324
690.211     -2.187
697.831     -3.483
705.121     1.62
712.511     8.181
720.344     9.963
727.668     8.748
734.843     6.642
742.43     6.561
749.967     8.019
757.373     5.427
765.19     1.863
772.414     3.402
779.952     4.05
787.44     1.863
794.664     -0.162
802.366     0
809.904     1.539
817.309     -0.567
824.978     0.243
832.351     1.215
839.806     2.268
847.442     3.078
854.766     2.916
862.484     4.617
870.137     6.075
877.559     6.561
885.261     6.237
892.913     6.399
900.237     6.642
908.07     5.913
915.295     4.455
922.651     0.567
930.485     -1.62
937.759     0
945.231     3.483
953.031     3.807
960.421     -0.081
968.188     -2.349
