Distance_nm     Force_uN
0     0.972
-0.301     1.053
-0.043     0
5.096     -1.053
12.769     -2.997
21.011     -3.564
28.586     -2.835
36.223     -2.349
43.794     0.567
50.118     0.324
57.885     -2.754
66.137     -3.078
73.581     -1.62
81.005     0.567
87.739     -4.212
96.317     -8.991
105.126     -5.022
111.265     0.324
116.966     -0.567
124.727     0.81
131.515     3.402
138.222     2.268
145.835     -1.215
153.965     -4.05
162.382     -1.863
169.099     -0.486
175.755     -1.377
183.319     -2.997
190.98     -3.726
198.467     -0.243
205     1.62
211.624     -2.268
220.094     -3.726
227.843     0.081
233.746     1.377
240.868     -2.268
249.272     -5.508
257.074     -5.346
264.519     -3.969
271.438     -4.293
278.783     -3.159
286.031     0.486
291.911     3.483
298.262     3.402
305.657     -0.081
313.59     -4.86
322.251     -5.184
329.579     -4.374
336.454     -2.997
343.719     0.648
350.093     3.807
356.285     2.511
364.27     -2.025
372.668     -2.592
379.898     -1.62
387.091     -2.511
394.358     -3.24
401.977     -2.673
409.493     -3.159
416.536     -4.536
424.23     -3.24
431.402     0
437.671     2.997
444.351     3.321
451.489     -2.43
460.148     -7.452
476.511     -3.888
482.873     0.891
489.073     1.701
496.162     -2.592
504.758     -6.237
513.129     -3.564
519.584     1.458
525.982     2.997
533.022     -0.81
541.158     -5.508
550.291     -5.67
557.493     -1.863
563.066     1.782
569.358     1.944
576.802     -0.081
585.033     -2.187
593.122     -4.86
601.149     -6.237
609.206     -1.539
615.263     3.969
621.003     2.673
628.956     -1.863
637.436     -3.402
645.372     -2.187
652.779     -0.081
659.37     -1.134
667.093     -6.561
676.175     -8.181
683.754     -2.268
689.813     2.997
695.865     0.162
703.821     -3.969
712.637     -1.62
719.541     0.81
726.275     -1.944
734.769     -2.673
742.206     -2.835
749.754     -2.187
757.249     1.215
763.474     -1.782
771.819     -4.617
780.137     0.567
786.014     3.726
792.832     0.243
801.11     -6.966
810.41     -7.695
818.308     -1.053
823.825     1.296
829.89     -1.134
837.654     -3.321
845.534     -4.212
853.526     -0.729
860.042     3.078
866.257     1.62
874.204     -2.835
882.81     -6.156
891.144     1.296
896.887     2.43
903.756     -2.187
912.423     -3.645
920.501     -1.944
927.218     0.972
934.068     1.944
941.393     -1.377
949.398     -4.212
957.979     -5.103
965.608     -2.916
972.029     -0.567
979.065     -2.025
986.864     -2.187
994.363     -1.863
1002.191     -4.05
1010.269     -3.564
1017.593     -0.486
1024.35     0.324
1031.455     0.243
1038.948     -0.162
1046.513     -0.972
1054.252     0.081
1061.851     -2.187
1069.917     -6.561
1078.584     -5.832
1085.942     -2.835
1092.457     0.162
1099.285     1.215
1106.736     1.215
1113.945     2.835
1121.21     2.835
1129.027     -1.458
1137.327     -4.617
1145.781     -6.561
1153.908     -7.047
1161.281     -1.62
1167.569     1.701
1174.162     0
1182.092     -1.62
1190.329     -2.835
1198.046     -0.972
1205.229     -0.648
1212.844     -2.673
1220.746     -4.131
1228.94     -5.913
1236.892     -4.617
1243.718     0.486
1250.242     0.891
1257.834     -0.324
1265.535     0.648
1272.942     -0.891
1280.746     -2.754
1288.917     -0.648
1296.281     1.701
1303.153     0.324
1311.259     -3.726
1319.921     -5.427
1327.538     -2.916
1334.612     -3.159
1342.429     -3.726
1350.054     -1.62
1357.27     -1.215
1364.797     -1.296
1372.472     -2.025
1380.716     -2.511
1388.203     0.243
1395.13     0.243
1403.062     -1.62
1410.838     -2.916
1419.005     -1.377
1426.506     2.754
1432.88     3.807
1440.397     -0.081
1449.229     -2.916
1457.531     -3.24
1465.583     -4.941
1473.563     -5.832
1481.521     -4.455
1489.148     -2.025
1495.915     -0.405
1503.164     -3.564
1511.816     -3.969
1519.512     0.486
1526.293     1.458
1533.914     -2.025
1542.621     -4.617
1551.252     -3.402
1558.396     -1.863
1565.502     -3.402
1574.063     -4.05
1589.575     0.891
1596.373     5.022
1602.896     2.025
1611.521     -2.349
1620.665     -3.402
1628.552     -2.997
1636.425     -2.997
1644.275     -4.86
1652.397     -4.293
1660.407     -0.81
1667.235     -0.081
1674.873     -1.944
1683.422     -2.673
1691.173     -0.81
1698.537     0.162
1706.421     -2.268
1714.745     -2.997
1722.874     -1.053
1730.48     -1.701
1738.34     -1.377
1746.3     -0.729
1754.107     -0.081
1761.618     -1.701
1770.168     -3.078
1778.422     -3.402
1786.425     -4.212
1794.724     -4.293
1802.333     -0.243
1809.502     1.62
1817.048     -1.296
1825.585     -4.455
1834.517     -3.402
1842.182     1.62
1848.563     1.62
1856.726     -2.592
1865.925     -3.726
1874.081     -1.377
1881.643     -1.053
1889.324     -5.184
1898.501     -7.128
1907.27     -3.726
1914.138     -0.243
1921.197     -0.81
1929.397     -2.592
1937.662     -2.025
1945.754     0.891
1953.048     0.162
1961.227     -2.673
1970.17     -1.944
1978.07     1.296
1985.179     -0.081
1993.959     -3.483
2002.727     -4.536
2011.157     -0.324
2018.382     1.053
2025.844     -4.779
2035.842     -6.885
2044.638     -5.994
2052.1     -5.346
2060.137     -2.592
2067.294     -1.134
2074.735     0.324
2082.702     0.81
2090.783     -1.215
2099.541     -0.648
2107.65     0.081
2115.287     -2.592
2124.252     -3.645
2132.847     -1.62
2140.102     -0.81
2148.26     -1.458
2156.746     -3.321
2165.131     -1.377
2172.868     0.324
2180.457     -4.05
