Distance_nm     Force_uN
0     0.324
-0.016     -0.648
0.941     -0.567
3.172     -0.567
3.215     -0.567
5.811     0.648
6.273     0.324
7.01     -1.296
8.87     0.243
9.397     0.081
11.756     1.863
12.337     2.349
12.907     -0.324
14.718     -1.539
15.433     0
15.783     -0.324
18.368     -1.701
18.406     -1.377
20.18     -0.162
21.373     -0.405
21.508     0.243
23.088     0.162
24.502     1.215
24.604     1.377
27.356     0.162
27.459     1.053
28.679     1.458
30.265     0
30.485     -0.405
31.614     -0.405
33.495     0.324
33.501     0
36.113     0.891
36.371     -0.081
37.226     -0.81
39.468     0.972
39.43     1.539
42.037     1.215
42.537     0.81
43.144     0.405
45.015     -0.648
45.542     -0.81
48.66     0.567
48.563     0.972
50.88     0.567
51.686     0.567
51.939     0.405
54.707     0.648
54.68     1.377
56.599     1.134
57.61     0.486
57.852     -0.891
60.642     -1.215
60.647     -0.567
62.384     -1.215
63.609     -0.486
63.808     0.162
66.646     -1.134
66.727     -0.729
68.189     0.405
69.78     1.377
69.856     1.539
72.737     1.296
72.882     1.296
74.059     -0.243
75.914     0.81
75.86     0.486
78.709     -1.701
79.005     -1.458
79.843     1.863
82.112     0.648
82.08     0.81
84.644     1.701
85.128     -0.891
85.762     -0.567
88.202     -0.081
88.208     -0.324
90.605     -0.486
91.363     -0.81
91.793     -0.648
94.433     -0.081
94.777     -0.243
96.572     0.891
97.491     1.539
97.782     0.81
100.598     0.648
100.572     2.43
102.442     1.539
103.62     5.346
103.802     6.075
106.775     2.997
106.818     7.29
108.425     9.963
109.855     15.552
109.963     14.985
112.946     25.758
113.081     26.892
114.462     32.319
116.268     28.836
116.279     30.942
119.15     36.612
119.386     38.313
120.397     49.167
122.541     46.656
122.509     49.491
125.288     58.563
125.589     63.099
126.439     70.632
128.804     72.9
128.793     72.981
131.379     73.71
131.976     72.657
132.438     77.517
135.045     80.514
134.991     82.296
138.141     93.798
138.136     95.013
140.394     101.817
141.281     107.811
141.571     111.375
144.479     118.746
144.501     115.668
146.457     124.416
147.721     124.173
147.946     122.148
150.865     132.111
150.914     128.952
152.596     133.488
153.956     139.806
154.23     142.155
157.112     150.093
157.252     152.523
158.681     154.629
160.283     161.028
160.466     166.779
161.643     165.807
163.686     167.832
164.74     169.371
166.546     177.147
166.831     182.979
167.75     183.708
169.981     193.59
169.975     196.506
172.69     200.07
173.174     202.419
175.786     208.737
176.34     210.681
176.974     211.329
179.539     218.457
179.506     215.379
182.001     223.722
182.85     234.009
183.21     234.333
186.011     240.489
186.027     244.215
188.064     252.234
189.139     257.58
189.414     257.013
192.408     265.275
192.429     265.275
194.225     271.755
195.655     270.54
195.853     275.238
198.729     285.849
198.875     286.659
200.444     294.759
201.992     298.647
202.186     303.345
205.175     313.227
205.32     314.199
206.562     319.869
208.293     324.486
208.594     324.324
211.507     326.835
211.889     329.67
212.786     329.184
214.641     335.097
215.033     336.312
217.893     346.194
218.393     346.356
218.995     353.727
220.984     361.989
221.565     364.986
222.215     371.223
224.887     373.815
225.414     373.653
227.344     376.083
228.053     380.376
231.284     392.283
231.241     391.716
233.45     396.9
234.541     399.654
234.756     397.629
237.82     415.368
237.998     416.016
239.729     417.798
241.11     425.088
242.831     426.546
244.32     430.029
244.508     435.861
245.948     441.531
247.577     446.958
249.115     452.547
250.684     458.865
250.958     455.544
253.963     465.507
254.286     466.803
255.382     469.071
257.248     475.956
257.484     475.389
260.36     485.271
260.731     486.324
261.58     487.539
263.967     497.664
263.935     495.801
266.698     510.462
267.279     515.808
267.967     513.297
270.579     520.506
270.665     519.615
273.149     531.198
273.917     528.039
274.342     531.117
277.218     541.971
277.186     541.08
279.395     555.012
280.492     558.495
280.777     555.012
283.728     564.975
283.803     566.19
285.685     568.944
287.082     572.589
287.27     577.773
290.324     587.331
290.512     582.39
292.001     591.543
293.764     596.646
295.183     604.665
296.866     610.821
297.065     612.441
298.29     618.678
300.349     627.831
301.569     627.75
303.279     633.096
303.596     629.208
304.633     635.85
307.047     646.785
307.063     646.461
309.815     652.536
310.305     648.567
311.046     655.371
313.568     665.577
314.213     665.982
316.169     672.057
317.003     676.431
317.529     679.833
320.271     688.095
320.669     688.419
322.658     696.843
323.991     700.002
326.958     709.884
327.023     711.747
329.076     716.688
330.216     722.52
330.479     726.813
333.586     728.676
333.64     729.972
335.382     735.318
336.752     743.904
336.967     741.555
338.499     746.739
340.247     756.621
340.354     757.917
343.418     769.419
343.671     768.285
344.902     769.986
346.923     779.301
348.143     787.239
350.019     794.205
350.336     792.666
351.347     795.582
353.728     803.763
354.567     807.408
356.518     811.62
357.077     811.539
359.857     820.854
360.443     824.013
361.098     826.848
363.781     830.655
363.748     829.116
366.345     840.537
367.157     843.696
367.64     846.855
370.479     855.927
370.925     859.815
373.898     868.644
373.924     867.267
376.021     875.124
377.257     882.171
377.634     884.358
379.327     891.81
380.784     890.919
382.611     890.919
384.09     890.028
384.256     895.536
385.794     903.798
387.492     907.929
387.589     912.384
390.637     930.69
390.82     924.939
392.234     931.905
394.292     942.759
394.314     942.678
397.287     946.89
397.668     943.974
398.69     948.996
401.028     953.046
401.093     956.691
403.968     968.436
404.468     967.707
405.237     972.648
407.828     980.505
407.78     981.882
410.5     990.468
411.177     988.443
411.742     991.845
414.617     1002.213
414.666     999.54
417.106     1007.559
418.052     1009.908
418.45     1019.79
421.385     1026.837
423.525     1029.672
424.761     1038.906
425.041     1037.529
428.142     1048.707
428.201     1049.598
430.035     1052.271
431.599     1056.24
431.76     1058.346
434.899     1069.929
435.082     1073.007
436.555     1072.926
438.426     1086.291
438.48     1085.319
441.533     1093.095
441.829     1096.902
443.205     1095.768
444.995     1100.79
445.393     1103.544
446.457     1103.382
448.768     1116.585
449.629     1116.342
451.687     1128.816
452.177     1130.922
452.967     1131.003
455.585     1138.455
455.622     1138.536
458.278     1151.82
459.03     1153.764
459.546     1158.624
462.449     1157.571
462.879     1163.646
464.841     1170.693
465.857     1172.799
466.266     1173.852
469.276     1184.787
469.642     1189.323
471.496     1195.803
472.797     1203.903
474.818     1210.14
476.157     1209.897
476.415     1209.087
479.57     1218.888
479.764     1218.807
481.371     1227.96
482.968     1233.063
483.296     1232.658
486.376     1239.462
486.612     1241.73
487.972     1253.718
490.085     1257.444
490.123     1257.444
493.214     1266.192
493.628     1267.488
494.622     1273.077
496.966     1280.934
497.009     1280.043
499.976     1293.57
500.422     1295.595
501.121     1301.184
503.798     1307.664
504.406     1303.695
506.464     1308.231
507.346     1316.25
509.958     1321.92
510.84     1320.624
511.399     1326.618
514.318     1337.31
514.372     1337.067
516.613     1346.058
517.764     1350.27
519.914     1359.585
521.279     1362.906
523.209     1365.741
524.612     1372.707
524.967     1374.813
528.026     1382.022
528.182     1385.829
529.95     1388.907
531.778     1403.487
531.891     1403.325
535.041     1409.724
535.337     1412.721
536.643     1413.207
538.734     1429.164
539.949     1423.737
541.836     1432.323
542.212     1436.373
545.281     1443.744
545.727     1451.358
546.679     1454.922
549.205     1462.05
549.254     1462.86
552.071     1465.29
552.743     1474.524
553.382     1478.493
556.113     1487.16
556.204     1490.076
558.86     1493.721
559.688     1495.827
560.177     1494.288
563.203     1512.27
563.66     1509.354
566.692     1521.909
566.8     1523.043
568.955     1534.221
570.202     1538.757
570.514     1540.944
572.229     1546.209
573.745     1555.605
573.971     1558.035
577.148     1561.842
577.465     1561.842
