Distance_nm     Force_uN
0     1.539
-0.28     5.589
2.469     8.019
10.105     7.614
17.494     5.022
24.998     0.324
32.997     -2.106
40.616     -1.296
48.104     1.458
55.658     2.43
62.85     0.081
70.338     -4.455
78.007     -0.972
85.149     7.776
92.654     12.069
99.845     10.449
106.856     6.075
114.591     4.05
121.799     7.047
128.991     9.477
136.611     10.125
143.687     8.91
150.862     7.047
158.334     2.187
165.328     -3.564
172.783     -2.187
180.337     1.62
187.282     1.296
194.638     -0.567
201.847     -0.648
208.973     -0.729
216.609     -0.486
223.8     2.916
230.943     6.48
238.365     10.449
245.145     11.745
252.469     7.695
260.22     5.832
267.231     6.966
274.521     6.885
281.894     8.505
288.938     7.209
296.327     5.832
303.552     5.67
310.595     2.43
318.1     1.458
325.341     0.567
332.45     -0.567
340.02     0.729
347.163     -0.891
354.272     -1.134
361.497     3.078
368.639     4.455
376.078     3.321
383.5     4.374
390.774     7.452
398.344     9.396
405.569     10.53
412.777     10.935
420.232     10.044
427.276     9.396
434.501     7.614
442.153     5.022
449.296     1.296
456.998     -0.081
464.601     1.296
471.727     0.405
479.297     0.891
486.686     3.726
493.878     3.24
501.596     2.106
508.936     1.863
516.243     2.025
524.011     5.265
531.153     7.614
538.526     8.667
546.212     8.748
553.288     8.505
560.941     9.396
568.544     9.072
575.67     6.561
583.471     7.29
590.959     6.723
598.216     3.483
606.083     1.863
613.34     1.458
620.647     2.997
628.514     1.863
635.738     -0.648
643.341     -1.296
650.994     -0.081
658.449     2.106
666.184     3.078
673.754     4.212
681.242     7.047
689.076     11.502
696.399     10.206
703.673     7.29
711.293     7.857
718.6     7.047
726.269     5.67
734.02     4.212
741.344     4.455
748.749     5.427
756.287     4.698
763.528     4.455
771.279     3.969
778.899     -0.648
786.304     -2.916
794.122     -1.539
801.56     1.701
808.999     7.857
816.602     4.455
823.415     2.43
831.002     5.265
838.441     8.181
845.649     9.315
853.466     7.776
860.921     7.938
868.31     6.885
876.144     4.617
883.401     4.293
890.889     4.293
898.855     5.589
906.162     6.075
913.781     2.106
921.483     -1.053
928.724     -0.324
936.476     1.863
