Distance_nm     Force_uN
0     -6.333
0.117     -5.3611
-0.181     -3.4487
0.351     -2.226
2.38     -2.6649
5.05     -3.4487
7.697     -3.5741
10.178     -3.1979
12.421     -2.7903
14.621     -2.9471
17.181     -2.5081
19.314     -2.1946
21.562     -2.5081
24.133     -2.7589
26.552     -3.3546
28.639     -4.546
29.215     -5.8941
29.578     -6.1763
29.637     -4.7968
29.096     -3.1352
28.434     -3.0098
28.334     -3.7622
28.51     -5.079
28.92     -6.0509
29.171     -5.2357
28.796     -3.2292
28.053     -1.5049
27.448     -0.4076
27.008     -1.0973
27.195     -2.4454
27.673     -2.8844
27.79     -2.9157
27.707     -2.4768
27.516     -2.7276
27.606     -3.6054
27.873     -4.2638
28.012     -4.7341
28.125     -4.9222
28.188     -4.2325
27.913     -4.4833
27.987     -5.1103
28.179     -5.173
28.132     -4.4833
27.846     -2.7589
27.288     -2.1946
27.024     -3.1352
27.28     -3.4487
27.397     -3.386
27.339     -3.0725
27.212     -1.787
26.744     -1.0346
26.442     -1.3795
26.486     -2.4141
26.847     -4.5146
27.554     -5.2984
27.736     -4.3892
27.36     -3.5741
27.089     -3.48
27.063     -4.7655
27.493     -5.9255
27.855     -6.0195
27.876     -4.7027
27.399     -2.5708
26.645     -0.9092
26.045     -1.3795
26.152     -2.853
26.672     -4.2011
27.145     -4.2638
27.161     -2.9471
26.683     -1.8811
26.306     -1.9752
26.317     -2.6962
26.593     -3.8249
26.981     -4.1698
27.114     -3.6995
26.933     -3.4173
26.806     -3.6368
26.896     -4.546
27.205     -5.079
27.443     -4.6087
27.273     -4.2011
27.109     -4.3892
27.146     -4.3265
27.125     -4.1071
27.04     -3.0098
26.679     -2.5708
26.519     -2.6962
26.625     -2.1633
26.449     -2.9471
26.689     -3.5741
26.943     -3.3546
26.874     -2.3514
26.529     -2.4768
26.613     -4.1384
27.218     -5.2984
27.653     -5.4238
27.732     -5.079
27.594     -3.9817
27.206     -3.4487
26.984     -3.6995
27.095     -4.0757
27.249     -4.4833
27.418     -3.9503
27.29     -2.4454
26.769     -1.9125
26.625     -2.0379
26.683     -3.0098
27.018     -3.6054
27.199     -3.4487
27.156     -2.9471
26.992     -2.6335
26.932     -2.5395
26.953     -3.1979
27.139     -4.4519
27.57     -4.6714
27.665     -4.4833
27.596     -4.0757
27.458     -4.0444
27.457     -4.546
27.659     -4.2952
27.584     -3.5114
27.366     -3.2606
27.275     -2.6649
27.053     -2.1006
26.887     -2.2573
26.914     -2.6335
27.031     -3.1038
27.186     -2.6649
27.084     -2.2573
27.029     -3.0098
27.305     -4.4206
27.778     -4.8282
27.906     -4.4833
27.784     -4.0757
27.635     -3.8563
27.613     -3.4487
27.522     -3.48
27.532     -4.3579
