Distance_nm     Force_uN
-0.081     -2.673
-1.173     1.62
8.574     0.567
17.121     -3.24
33.76     -6.966
40.838     -5.751
55.078     -2.349
61.566     0.324
69.829     -2.187
85.191     -4.779
92.435     -2.835
106.439     -3.321
113.642     -3.483
128.36     -3.078
135.794     -2.754
150.054     -0.891
164.524     -1.701
180.372     -5.67
186.396     -1.458
200.846     -0.972
208.644     -2.916
216.421     -4.05
231.284     -6.075
238.734     -6.237
252.01     -1.701
259.066     -0.405
274.017     -2.511
281.324     -2.997
296.429     -4.455
303.811     -5.832
317.028     -0.405
323.699     0
339.979     -5.508
346.237     -2.349
360.364     -1.215
368.205     -3.807
383.146     -5.265
389.896     -3.321
397.438     -3.888
411.795     -3.483
419.457     -4.86
433.676     -4.617
440.633     -3.564
454.008     0.729
461.162     1.053
476.534     -1.701
484.227     -4.293
499.639     -6.885
506.092     -5.427
520.494     -3.969
527.014     -1.782
541.551     -1.62
548.939     -2.349
563.645     -2.997
570.188     -0.405
585.851     -3.321
593.458     -4.86
600.951     -5.184
614.855     -2.916
622.091     -2.592
636.465     -0.972
643.334     -0.324
659.195     -3.483
666.178     -3.564
681.361     -4.698
688.629     -5.103
703.228     -3.888
709.938     -3.078
724.553     -2.349
731.635     -2.673
739.129     -1.782
753.939     -3.24
761.395     -2.268
775.2     -0.243
783.371     -2.349
798.858     -5.832
806.368     -5.67
820.955     -4.779
828.372     -5.184
842.884     -3.159
849.782     -1.701
865.308     -4.293
872.188     -3.564
886.308     0.162
893.861     -0.567
908.574     -0.324
916.377     -2.592
932.735     -6.561
939.152     -3.564
946.275     -1.539
961.918     -3.645
977.302     -6.075
985.08     -6.723
992.672     -6.561
1005.07     2.025
1006.533     0
1021.462     -2.268
1016.949     -0.729
1001.016     -2.916
994.356     -7.209
978.702     -9.153
970.066     -6.723
961.478     -4.779
945.334     -3.807
937.461     -4.698
922.975     -7.614
915.092     -7.857
906.608     -5.994
889.805     -2.268
882.535     -3.321
867.398     -4.374
859.856     -4.293
844.326     -3.645
836.893     -3.969
829.273     -4.455
814.21     -3.645
798.751     -4.05
784.634     -5.346
777.655     -6.561
761.863     -5.427
754.834     -6.399
739.514     -5.184
731.612     -3.402
723.467     -2.187
709.87     -5.346
701.371     -2.511
686.958     -3.807
680.113     -6.561
673.25     -7.29
658.109     -7.29
651.213     -7.776
635.188     -4.86
628.057     -4.536
620.427     -4.131
605.956     -3.564
598.555     -4.617
583.688     -4.536
575.714     -3.159
561.515     -4.455
553.689     -2.835
546.333     -2.592
531.903     -4.617
525.516     -6.318
510.717     -5.265
503.256     -5.184
489.892     -9.882
481.748     -8.181
466.005     -3.564
458.375     -3.159
444.215     -3.807
436.225     -2.43
428.673     -0.729
415.161     -5.67
407.996     -5.832
392.731     -4.698
386.354     -6.804
379.007     -7.452
364.465     -7.047
356.687     -6.642
340.949     -2.106
333.478     -2.349
326.969     -4.455
312.414     -5.103
305.327     -5.184
290.029     -3.321
282.528     -1.377
268.863     -5.508
262.044     -5.427
246.834     -4.131
240.073     -5.913
233.174     -8.586
218.627     -7.857
210.763     -5.67
196.532     -6.966
189.259     -5.994
173.761     -2.835
166.17     -1.296
159.158     -2.511
144.669     -3.645
136.969     -2.187
123.36     -5.184
116.419     -6.723
108.953     -6.561
94.88     -8.262
87.557     -8.019
71.659     -4.05
64.948     -5.832
50.508     -6.966
42.776     -4.536
34.989     -2.997
20.54     -2.754
13.303     -3.564
0.0230000000000139     -6.561
-7.56299999999999     -6.075
