dDisplacement_nm_ori     dForce
953.855     1786.9813
961.825     1800.2117
965.903     1809.4605
969.631     1817.267
973.714     1825.5125
981.556     1841.4078
985.742     1848.5246
989.84     1857.7734
997.78     1872.5086
1001.667     1879.5628
1005.791     1889.2818
1013.798     1904.9576
1017.855     1912.6074
1021.773     1919.0031
1025.805     1926.8411
1033.976     1944.0845
1037.982     1952.8943
1042.07     1961.1711
1049.984     1974.7464
1054.097     1982.0827
1058.057     1990.2341
1066.336     2006.1921
1070.208     2014.1241
1074.317     2023.5922
1078.281     2032.6529
1086.422     2046.4163
1090.355     2056.1666
1094.459     2065.7289
1102.481     2078.0814
1106.636     2085.8253
1110.698     2093.4751
1118.931     2111.032
1122.808     2117.6786
1126.917     2125.1716
1131.082     2134.2636
1139.191     2150.8172
1143.341     2157.307
1147.167     2165.4271
1155.394     2180.5386
1159.447     2188.9095
1163.725     2196.8728
1171.773     2214.367
1175.866     2223.2709
1179.738     2239.6678
1187.806     2255.0615
1192.033     2266.0032
1196.296     2272.1168
1200.25     2278.8574
1208.54     2296.9159
1212.643     2305.5376
1216.813     2313.9399
1224.835     2329.6471
1229.031     2337.2342
1233.155     2344.9153
1241.445     2363.7577
1245.502     2371.9404
1249.456     2379.5589
1253.652     2386.2681
1261.901     2402.0694
1266.179     2408.904
1270.282     2417.2749
1278.515     2433.1389
1282.557     2443.3908
1286.84     2452.1693
1299.377     2469.256
1303.275     2476.0906
1307.497     2483.8658
1311.765     2491.3275
1320.059     2507.4736
1324.271     2516.9732
1328.194     2525.8457
1336.571     2543.6221
1340.726     2551.4286
1345.071     2558.7963
1353.432     2573.0926
1357.521     2580.6484
1361.588     2589.3014
1365.897     2600.1177
1374.243     2615.3546
1378.557     2623.2866
1382.517     2632.6921
1391.048     2646.8317
1395.141     2654.7637
1399.214     2664.6708
1407.508     2680.9423
1411.961     2689.8148
1416.121     2697.8722
1424.678     2715.6799
1428.823     2723.7686
1432.983     2734.5223
1437.246     2743.9278
1445.602     2757.5971
1449.911     2765.3723
1454.076     2772.9907
1462.551     2789.5131
1466.721     2797.5077
1471.077     2806.004
1479.51     2824.282
1483.958     2834.1578
1487.953     2842.466
1492.273     2850.6801
1500.701     2867.3279
1505.057     2875.5106
1509.139     2881.9377
1517.794     2901.8147
1521.954     2909.2764
1526.268     2916.9262
1534.619     2933.5112
1538.98     2942.4778
1543.258     2951.6951
1547.48     2960.3482
1556.186     2972.2305
1560.284     2979.6608
1564.66     2989.035
1573.289     3008.4416
1577.696     3017.3769
1581.835     3026.218
1586.134     3034.4008
1594.562     3052.4593
1599.093     3060.6108
1603.386     3068.7936
1611.892     3087.6045
1615.79     3094.5333
1620.346     3102.089
1629.041     3118.3919
1633.448     3129.8039
1637.803     3148.0819
1646.396     3167.1123
1650.654     3175.64
1654.927     3184.4811
1659.411     3193.0088
1667.916     3208.9981
1672.282     3216.7733
1676.586     3225.6145
1685.395     3242.6071
1689.509     3251.7304
1693.91     3260.2581
1697.978     3269.2247
1706.987     3287.44
1711.276     3295.7795
1715.678     3304.9342
1724.193     3324.4976
1728.667     3332.3982
1732.997     3338.9194
1741.81     3356.8839
1746.104     3366.0386
1750.372     3371.7446
1754.795     3379.99
1763.511     3396.5751
1767.974     3408.52
1772.288     3417.8942
1780.979     3434.197
1785.257     3442.4112
1789.829     3450.1864
1798.498     3467.9941
1802.988     3476.0201
1807.101     3482.7294
1811.57     3490.1597
1820.358     3509.6605
1824.77     3518.8465
1829.069     3529.2866
1837.739     3545.1819
1842.279     3554.462
1846.712     3563.7107
1855.577     3580.2957
1859.979     3590.7045
1864.36     3600.1727
1868.644     3608.7944
1877.617     3624.0626
1881.926     3631.587
1886.487     3640.3341
1895.188     3659.2392
1904.089     3668.2998
1908.609     3676.6393
1917.279     3695.4503
1921.892     3704.605
1926.309     3713.3521
1930.726     3722.1619
1939.622     3740.6281
1944.014     3750.4411
1948.528     3759.5645
1957.347     3779.6609
1961.914     3786.2447
1966.218     3794.7724
1975.062     3811.3574
1979.474     3821.3586
1984.097     3830.043
1992.993     3849.8572
1997.57     3858.0086
2001.823     3866.5049
2006.394     3875.0639
2015.29     3896.6966
2019.867     3903.9075
2024.34     3913.5324
2033.221     3931.3715
2037.577     3939.7737
2042.066     3949.2419
2051.065     3966.8302
2055.646     3974.6054
2060.058     3982.1298
2064.409     3992.131
2073.562     4009.9701
2078.067     4020.4415
2082.679     4029.0005
2091.472     4047.6548
2096.018     4054.9911
2100.435     4064.3652
2105.017     4074.5858
2113.831     4101.3915
2118.474     4110.2013
2122.989     4120.9863
2132.194     4141.5843
2136.601     4150.1433
2141.085     4157.5423
2150.089     4176.6982
2154.727     4185.7274
2159.242     4194.6313
2168.395     4211.5612
2172.71     4221.1235
2177.24     4230.6544
2181.93     4241.0004
2190.995     4261.2849
2195.598     4272.9477
2199.845     4282.0084
2209.086     4297.4647
2213.58     4306.6194
2218.141     4315.2098
2226.934     4333.2056
2231.876     4341.357
2236.304     4348.4739
2240.829     4357.7853
2250.008     4377.0352
2254.641     4387.3813
2259.14     4397.9468
2268.324     4417.0399
2272.86     4426.0692
2277.488     4435.6001
2286.466     4452.0284
2291.12     4462.2803
2295.794     4472.9399
2304.963     4490.1206
2309.622     4499.871
2314.008     4507.0191
2318.693     4515.1079
2327.856     4532.1005
2332.556     4540.0638
2337.071     4550.3785
2346.306     4571.3841
2350.76     4580.6642
2355.47     4590.5713
2360.082     4598.9735
2369.359     4616.311
2373.833     4626.4376
2378.255     4634.9652
2387.66     4654.2465
2392.386     4666.5677
2397.127     4676.0672
2406.203     4693.8123
2410.703     4700.7096
2415.315     4708.9551
2420.108     4718.8622
2429.21     4738.2376
2433.874     4748.5836
2438.419     4757.3307
2447.753     4777.6779
2452.54     4787.2088
2457.348     4794.1689
2466.403     4815.1745
2471.273     4825.7087
2475.875     4836.2115
2480.57     4846.5262
2489.734     4865.3999
2494.511     4874.7427
2499.211     4882.706
2508.616     4898.758
2513.254     4906.9094
2517.774     4916.2836
2527.221     4937.3205
2531.921     4945.5974
2536.785     4954.9088
2541.372     4962.4959
2550.674     4983.5015
2560.157     4993.2832
2564.872     5002.2812
2574.236     5020.4965
2578.803     5029.7139
2583.544     5039.1821
2592.944     5058.4947
2597.798     5067.8688
2602.549     5076.8667
2607.023     5087.3695
2616.67     5117.185
2621.257     5125.5559
2626.034     5135.1181
2635.491     5156.4059
2640.232     5166.2503
2644.808     5176.4082
2654.27     5193.9024
2659.027     5203.0571
2663.999     5211.3967
2673.327     5230.4585
2678.223     5240.2715
2682.696     5248.8932
2687.468     5257.2955
2697.059     5276.4513
2701.867     5286.7974
2706.659     5295.764
2716.162     5316.0798
2720.852     5324.8896
2725.603     5335.9568
2735.137     5358.7494
2739.857     5368.2176
2744.619     5376.7139
2749.288     5384.4891
2758.966     5404.5542
2763.625     5415.684
2768.474     5426.2809
2777.735     5442.7091
2782.703     5452.4282
2787.423     5460.9558
2797.137     5481.0522
2801.698     5491.2101
2806.593     5502.3086
2811.345     5511.8082
2821.038     5531.0581
2825.759     5541.4982
2835.256     5561.1243
2839.977     5570.3417
2844.857     5579.8099
2849.696     5589.6857
2859.373     5609.1237
2864.094     5616.4913
2868.773     5624.9876
2878.482     5644.0494
2883.213     5653.4236
2888.057     5662.9858
2897.447     5683.9601
2902.357     5694.7764
2907.181     5704.6208
2912.179     5713.6815
2921.589     5732.4611
2926.531     5743.6223
2931.308     5753.1218
2941.135     5773.2809
2945.861     5782.7178
2950.684     5792.28
2960.223     5811.9375
2965.165     5820.7787
2970.05     5830.4036
2974.873     5841.6275
2984.5     5860.7834
2989.328     5871.2548
2994.326     5880.2841
3004.097     5899.3773
3009.013     5911.2282
3013.62     5921.4175
3023.426     5941.2317
3028.296     5951.7032
3033.33     5963.4914
3038.092     5971.2353
3047.883     5989.67
3052.675     5998.4171
3057.658     6008.9826
3067.398     6029.0477
3072.365     6038.2651
3077.116     6046.2911
3087.036     6068.8956
3091.849     6078.8341
3096.801     6089.964
3101.799     6101.0938
3111.503     6122.5383
3116.439     6132.9471
3121.18     6143.5753
3131.177     6162.3549
3135.913     6181.5735
3140.916     6191.073
3150.707     6210.6051
3155.7     6217.7219
3160.508     6227.2215
3165.486     6237.5362
3175.235     6260.0467
3180.27     6268.9505
3185.15     6278.5755
3195.054     6297.6059
3199.769     6308.3596
3204.701     6318.3294
3214.718     6339.9934
3219.762     6350.1827
3224.632     6359.0865
3229.368     6369.2445
3239.4     6389.1214
3249.309     6399.5301
3254.081     6408.434
3264.124     6430.2861
3268.999     6439.3467
3274.003     6447.843
3283.788     6468.6919
3288.879     6479.4455
3293.512     6490.2305
3298.505     6500.3571
3308.615     6519.9518
3313.68     6530.3919
3318.74     6540.2677
3328.515     6562.0258
3333.483     6572.6226
3338.419     6583
3348.457     6599.5223
3353.291     6608.2067
3358.382     6617.9257
3363.256     6628.3658
3373.325     6648.6817
3378.205     6659.4353
3383.224     6669.8754
3393.03     6690.4421
3398.198     6700.8195
3403.093     6709.4726
3413.152     6732.2652
3417.877     6741.8275
3422.917     6750.6686
3427.812     6759.9801
3437.978     6782.4906
3442.961     6792.1782
3447.81     6802.7751
3457.894     6822.4639
3462.898     6832.2143
3468.019     6841.1495
3477.954     6863.4405
3482.906     6872.9401
3487.843     6882.3456
3493.021     6893.2559
3502.94     6914.1988
3508.021     6923.7924
3512.86     6932.9158
3523.036     6954.7052
3527.962     6965.0199
3533.115     6975.7735
3538.237     6984.6146
3548.084     7005.5575
3552.923     7014.242
3558.019     7025.215
3568.205     7045.8131
3573.142     7056.0023
3578.207     7067.6965
3588.342     7086.9464
3593.464     7097.9195
3598.416     7109.9585
3603.543     7121.057
3613.375     7141.7178
3618.641     7153.4433
3623.623     7162.3158
3633.887     7181.8479
3638.644     7192.0999
3643.74     7201.7248
3653.783     7223.1693
3658.899     7231.4775
3663.867     7240.3187
3668.957     7251.6366
3679.144     7281.985
3684.25     7293.1149
3689.429     7303.1161
3699.554     7322.993
3704.573     7335.9099
3709.514     7347.7608
3719.788     7367.6064
3724.807     7379.2065
3730.021     7388.1731
3734.912     7397.0456
3745.227     7414.6652
3750.23     7425.5442
3755.45     7435.7649
3765.467     7458.7456
3770.707     7467.6809
3775.69     7477.1177
3785.948     7499.4401
3790.988     7511.5732
3796.027     7522.2954
3801.185     7531.0739
3811.439     7551.7973
3816.632     7564.7142
3821.718     7577.1608
3831.822     7596.0345
3836.954     7606.9449
3842.199     7616.758
3852.469     7635.0987
3857.657     7645.1312
3862.588     7657.0762
3867.885     7666.7638
3878.123     7686.7975
3883.404     7697.7706
3888.531     7706.1102
3898.728     7725.7676
3903.778     7738.1202
3909.023     7749.6263
3919.312     7772.2308
3924.455     7780.7898
3929.53     7792.1391
3934.611     7804.3662
3945.091     7821.7664
3950.166     7832.3319
3955.406     7841.4552
3970.771     7862.8998
3975.872     7873.9669
3981.194     7883.0275
3991.366     7904.2526
3996.626     7913.9716
4001.701     7925.3523
4012.13     7946.3892
4017.18     7957.6131
4022.353     7968.1786
4027.49     7978.8382
4037.934     7999.6243
4043.153     8010.1585
4048.285     8020.4732
4053.633     8038.5944
4051.283     8033.2646
4048.635     8028.9381
4043.163     8018.6234
4040.15     8014.3909
4037.389     8008.6536
4031.161     7998.5897
4028.133     7990.8772
4024.764     7986.0177
4021.561     7979.2457
4015.411     7966.8932
4011.986     7959.4628
4008.566     7952.6595
4001.969     7938.5513
3998.518     7930.2431
3995.279     7923.9101
3988.342     7909.7078
3985.02     7901.7758
3981.492     7895.0352
3977.934     7887.8243
3971.259     7872.7128
3967.691     7867.1636
3964.395     7857.8208
3960.821     7850.704
3953.956     7839.9817
3950.31     7835.8433
3943.502     7821.2021
3939.984     7807.3133
3936.549     7799.4127
3932.867     7792.8915
3925.864     7779.2536
3922.28     7771.1021
3918.947     7763.1075
3911.759     7750.4727
3908.293     7743.6381
3904.667     7736.3018
3901.047     7728.7147
3894.136     7714.9827
3890.542     7709.0572
3887.009     7703.7274
3879.866     7688.177
3876.416     7680.6526
3872.698     7672.9715
3865.571     7661.4968
3861.941     7654.5367
3858.48     7644.5669
3851.296     7629.5181
3847.82     7620.8023
3844.051     7614.2498
3840.467     7606.5687
3833.242     7595.188
3829.843     7589.2939
3822.536     7577.7252
3819.502     7572.7402
3815.707     7563.1466
3811.619     7553.5844
3804.445     7537.5637
3800.866     7530.5723
3797.215     7524.0511
3789.877     7510.9148
3786.298     7504.8326
3782.724     7497.1828
3779.233     7489.1881
3771.699     7473.575
3768.156     7468.6841
3764.377     7461.5359
3757.234     7448.4937
3753.444     7441.659
3749.907     7431.6578
3742.414     7417.3615
3739.01     7409.4609
3735.215     7402.9397
3731.59     7396.8261
3724.195     7381.5265
3720.57     7373.3438
3716.991     7366.2269
3709.71     7348.5132
3705.884     7342.2116
3702.099     7335.565
3694.766     7320.2341
3691.192     7312.0513
3687.521     7305.248
3683.685     7296.0933
3676.378     7282.1732
3672.526     7274.6801
3669.06     7269.5071
3661.481     7254.1761
3657.896     7245.1155
3654.035     7237.1522
3646.738     7220.912
3642.979     7213.6698
3639.343     7206.114
3631.609     7191.3474
3628.03     7186.7701
3624.292     7178.117
3620.605     7168.4921
3613.169     7153.1925
3605.78     7146.3265
3601.717     7139.2096
3594.477     7125.1954
3590.59     7116.1348
3586.892     7107.4818
3579.215     7092.1194
3575.744     7084.8772
3571.882     7079.0772
3568.113     7070.9257
3560.538     7058.1656
3556.851     7048.3525
3553.108     7040.2011
3545.631     7023.7101
3541.738     7012.3295
3537.938     7003.1435
3530.22     6989.5055
3526.564     6983.3606
3522.799     6976.0243
3518.902     6968.4372
3511.301     6951.6014
3507.44     6944.3278
3503.917     6936.1136
3496.142     6920.5319
3492.363     6913.321
3488.444     6905.295
3480.962     6886.9543
3477.028     6881.0601
3473.341     6873.4417
3465.469     6857.8913
3461.746     6849.8966
3457.91     6840.8673
3454.145     6834.3462
3446.406     6823.2477
3442.632     6816.946
3438.791     6808.1049
3431.216     6790.736
3427.339     6783.6819
3423.4     6776.0635
3419.703     6768.6958
3411.727     6750.2297
3408.128     6744.5551
3400.316     6731.0425
3396.465     6722.3894
3392.469     6713.4229
3388.644     6705.3968
3380.874     6691.1318
3377.351     6683.388
3373.361     6674.9544
3365.426     6661.5986
3361.457     6652.099
3357.775     6645.4838
3349.948     6628.7734
3346.066     6620.5593
3342.045     6611.3419
3338.095     6601.2467
3330.439     6588.2671
3326.556     6580.9935
3322.674     6572.2464
3314.688     6557.6365
3310.898     6550.8959
3306.923     6543.6223
3299.143     6528.793
3295.178     6521.3
3291.435     6513.5875
3287.393     6504.4328
3279.602     6488.9137
3275.535     6481.0444
3271.663     6473.6141
3263.703     6457.2485
3260.005     6448.4387
3255.953     6440.4441
3248.096     6425.1444
3243.998     6417.4006
3240.069     6407.6502
3236.305     6399.0285
3228.36     6384.356
3224.478     6374.6996
3220.544     6367.4261
3212.419     6354.227
3208.49     6346.7967
3204.577     6339.0842
3196.535     6321.3078
3192.601     6311.965
3188.544     6304.2525
3184.836     6298.9541
3176.665     6284.7518
3172.798     6278.1679
3168.684     6268.1981
3160.868     6251.4563
3156.78     6243.9946
3152.846     6237.4735
3144.685     6219.6344
3140.762     6213.0819
3136.818     6205.4634
3132.827     6196.4342
3124.744     6180.0372
3120.784     6163.1701
3116.835     6155.4262
3108.87     6140.6909
3104.854     6132.9784
3100.668     6125.9243
3092.651     6109.7155
3088.568     6101.6895
3084.814     6092.5975
3080.706     6083.9444
3072.638     6065.7605
3068.441     6058.5496
3064.425     6051.3701
3056.383     6036.6348
3048.34     6028.985
3044.175     6020.6768
3040.18     6012.2746
3032.091     5997.2571
3028.121     5988.0397
3023.951     5978.9791
3015.852     5963.9303
3011.681     5955.8416
3007.856     5946.6242
2999.571     5931.6695
2995.509     5922.9851
2991.323     5913.3288
2983.409     5898.374
2979.229     5890.7869
2975.208     5881.789
2971.068     5873.1673
2962.918     5861.191
2958.927     5851.0017
2954.968     5841.847
2946.488     5824.2587
2942.374     5817.1105
2938.286     5810.0564
2930.213     5793.4714
2926.079     5783.8778
2921.785     5775.7577
2917.83     5766.6971
2909.479     5750.2061
2905.607     5742.1488
2901.303     5733.966
2893.266     5716.848
2888.993     5707.2857
2884.786     5698.9775
2876.574     5687.4715
2872.579     5679.3827
2868.285     5670.1654
2864.135     5661.5123
2855.841     5643.7986
2851.866     5636.3056
2847.726     5628.7498
2839.37     5612.8545
2835.21     5604.7972
2830.921     5595.9874
2822.848     5580.3429
2818.642     5571.6271
2814.543     5562.3784
2810.25     5553.9134
2802.166     5537.0776
2797.939     5529.4278
2793.836     5521.0256
2785.305     5505.0989
2781.237     5497.2924
2777.041     5489.4545
2768.793     5472.65
2764.489     5463.3072
2760.365     5457.0368
2756.426     5449.92
2747.987     5428.695
2743.694     5419.8851
2739.379     5411.9532
2731.018     5396.0579
2726.812     5386.4016
2722.837     5376.8707
2714.331     5359.0316
2710.398     5351.758
2706.14     5346.585
2701.717     5339.8444
2693.284     5324.8583
2689.217     5315.8917
2684.882     5304.1035
2676.469     5277.6427
2672.16     5267.7042
2668.144     5259.9604
2659.572     5246.7927
2655.473     5236.6975
2651.174     5228.0444
2646.814     5219.2032
2638.55     5201.8344
2634.277     5192.2722
2630.096     5183.8699
2621.637     5168.4449
2617.477     5161.234
2613.117     5154.3994
2604.755     5135.8705
2600.328     5125.211
2596.152     5116.3698
2591.828     5109.2216
2583.492     5092.668
2579.044     5083.4506
2574.869     5073.6375
2566.25     5056.2374
2562.301     5049.9984
2557.976     5042.6307
2553.611     5033.3193
2545.054     5014.0067
2540.786     5004.0996
2536.729     4995.6973
2528.11     4977.9836
2523.842     4968.829
2519.399     4959.7683
2510.982     4944.8136
2506.76     4934.8124
2502.595     4925.0934
2493.822     4907.1603
2489.6     4898.5386
2485.198     4891.2963
2476.827     4875.6205
2472.461     4868.6604
2468.239     4860.1328
2463.765     4851.3543
2450.992     4833.3898
2446.662     4825.1443
2442.451     4816.6794
2433.678     4797.6176
2429.451     4789.6543
2425.111     4782.4747
2416.441     4764.3848
2412.096     4755.7631
2407.874     4745.4798
2403.462     4735.0397
2394.967     4719.2071
2390.504     4709.9584
2386.251     4700.4902
2377.489     4685.3473
2373.411     4676.8197
2369.015     4667.5082
2360.345     4645.5621
2355.825     4635.1847
2351.49     4628.0052
2347.366     4619.9791
2338.686     4605.5574
2334.294     4596.7789
2329.774     4588.2513
2321.156     4572.7949
2316.872     4564.5181
2312.635     4554.3601
2303.754     4536.5211
2299.445     4527.6172
2295.018     4519.2463
2290.868     4511.2203
2281.926     4494.1963
2277.663     4486.233
2273.199     4477.8308
2264.637     4457.8598
2260.189     4448.078
2255.834     4437.4185
2247.02     4420.2064
2242.737     4412.1804
2238.376     4405.722
2233.974     4399.3889
2225.268     4378.9477
2220.825     4370.2319
2216.511     4361.767
2207.63     4334.9299
2203.28     4327.2174
2198.755     4317.1849
2194.657     4307.9675
2185.75     4289.6268
2181.379     4279.7824
2176.864     4269.5304
2168.251     4253.98
2163.726     4247.4275
2159.355     4239.4642
2150.541     4220.998
2146.176     4212.4704
2141.8     4205.1341
2137.377     4195.6973
2128.461     4176.4787
2124.054     4167.7943
2119.75     4159.4861
2110.951     4141.1767
2106.529     4131.1129
2101.942     4122.0836
2093.175     4105.2164
2088.696     4097.065
2084.479     4089.1957
2079.938     4080.8248
2071.176     4061.9825
2066.656     4055.1792
2062.527     4047.5294
2053.569     4030.3173
2049.013     4020.8491
2044.488     4012.729
2035.695     3992.8834
2031.067     3983.6974
2026.577     3973.853
2022.309     3965.9837
2013.388     3947.4235
2008.909     3940.5262
2004.317     3931.3715
1995.565     3909.394
1991.142     3901.5561
1986.725     3892.8403
1977.706     3877.0704
1973.257     3868.4174
1968.629     3860.1406
1964.418     3851.0486
1955.429     3833.4603
1951.141     3823.271
1946.508     3813.4893
1937.776     3795.7756
1933.174     3785.8685
1928.685     3777.7484
1919.598     3759.878
1915.191     3750.786
1910.754     3740.6908
1906.187     3732.2572
1897.276     3716.6127
1892.745     3707.8656
1888.369     3698.7109
1879.401     3679.7118
1874.938     3670.1182
1870.305     3662.6252
1861.259     3643.5007
1856.637     3634.6281
1852.415     3624.7837
1843.344     3606.7252
1838.916     3598.9813
1834.294     3591.2061
1825.485     3582.7725
1816.419     3566.0307
1811.853     3556.876
1807.271     3545.464
1798.313     3526.2455
1793.845     3516.1503
1789.397     3508.0615
1780.228     3493.6398
1775.749     3486.1467
1771.142     3474.5153
1766.833     3464.2006
1757.684     3441.7214
1753.216     3432.2532
1748.624     3423.7569
1739.738     3406.3254
1735.151     3398.6443
1730.605     3389.5836
1721.385     3362.9034
1716.958     3353.4979
1712.458     3343.2145
1707.877     3332.7431
1698.811     3317.5375
1694.214     3309.6369
1689.704     3299.1341
1680.731     3278.0972
1676.355     3269.6949
1671.763     3261.6689
1662.568     3245.1152
1657.894     3235.8351
1653.57     3227.9345
1648.921     3217.7452
1639.865     3199.4672
1635.165     3191.0023
1630.64     3182.6
1621.59     3162.629
1617.157     3153.1608
1612.545     3143.2537
1603.366     3124.7563
1598.769     3115.7897
1594.388     3106.8858
1589.934     3098.703
1580.689     3078.6693
1576.091     3070.3611
1571.433     3060.8929
1562.521     3042.5209
1557.867     3033.523
1553.424     3023.8353
1544.143     3003.8643
1539.725     2997.2491
1535.092     2988.2825
1530.598     2978.5008
1521.27     2959.2195
1516.837     2950.8486
1512.271     2941.8507
1503.18     2923.2592
1498.459     2913.3834
1493.939     2903.9152
1485.192     2885.2923
1480.394     2874.8209
1475.818     2864.5062
1466.546     2849.0185
1461.887     2840.0519
1457.223     2830.7405
1452.914     2823.3728
1443.519     2804.6873
1439.04     2794.592
1434.32     2783.713
1425.321     2764.4944
1420.667     2757.0014
1416.229     2748.7873
1406.85     2727.28
1402.417     2718.7524
1397.8     2708.1555
1393.341     2699.0635
1384.018     2682.0083
1379.493     2673.7628
1374.86     2663.6989
1365.789     2646.5495
1361.13     2639.2446
1356.502     2629.3061
1347.349     2609.7113
1342.731     2600.3372
1338.217     2590.336
1333.475     2580.0527
1324.286     2565.0979
1319.566     2555.7238
1315.076     2544.9075
1305.908     2526.8176
1301.408     2517.6315
1296.672     2507.7558
1287.524     2491.8605
1282.737     2481.5772
1278.366     2472.6106
1268.956     2455.0223
1264.472     2444.9584
1259.767     2434.8945
1255.108     2425.8026
1246.011     2406.7094
1241.409     2397.2099
1236.801     2376.5491
1227.535     2358.6787
1222.974     2350.8094
1218.341     2342.7834
1209.043     2319.928
1204.395     2312.0588
1199.829     2304.0955
1195.134     2295.7559
1186.017     2275.3774
1181.281     2266.3481
1172.096     2259.2626
1163.015     2240.6084
1158.243     2230.1683
1153.626     2221.2644
1144.277     2203.1118
1139.659     2193.0479
1135.165     2184.7397
1130.496     2174.864
1121.209     2157.3384
1116.437     2148.6853
1111.901     2138.2452
1102.98     2117.8667
1098.192     2108.0222
1093.307     2099.4632
1088.72     2090.9983
1079.207     2071.9051
1074.826     2063.597
1070.157     2054.1601
1060.829     2035.8821
1056.17     2024.9717
1051.542     2014.9392
1042.296     1995.8774
1037.694     1985.5
1032.994     1976.1886
1023.671     1959.3527
1019.053     1949.4456
1014.528     1940.0401
1010.152     1931.387
1000.459     1914.4258
995.846     1906.9014
991.136     1896.9943
982.05     1879.8449
977.236     1870.7216
972.68     1861.2848
967.96     1849.9355
958.781     1831.6574
954.045     1822.4714
949.391     1814.414
940.017     1793.3144
935.415     1782.31
930.853     1771.9012
921.659     1755.3162
916.913     1746.5691
912.223     1738.2609
907.646     1730.8932
898.555     1710.2325
893.752     1700.9211
884.301     1680.9814
879.626     1669.7889
874.906     1660.1326
870.525     1651.3228
861.058     1633.2015
856.42     1622.7614
851.612     1612.5094
842.592     1593.7611
837.82     1584.3556
833.228     1574.1663
828.533     1565.5133
819.215     1549.4299
814.531     1540.9963
809.965     1532.0611
800.539     1509.6447
795.947     1501.9321
791.339     1492.2131
782.13     1473.5276
777.388     1462.6485
772.678     1451.7068
763.474     1436.4072
758.804     1428.6947
754.413     1420.3238
