Distance_nm     Force_uN
0.139     -2.916
0.624     -1.134
2.29     0.324
3.036     -0.567
6.432     -2.916
6.983     -2.43
7.215     -1.539
9.224     -1.62
9.888     -1.053
10.549     -2.106
13.822     -3.24
14.316     -4.212
16.781     -2.025
16.874     -1.701
18.607     -1.458
19.774     -1.458
19.737     -0.648
21.781     -1.782
23.668     -3.645
23.707     -3.078
26.366     -1.782
26.341     -1.458
27.871     -1.377
29.553     -1.944
30.211     -3.888
31.423     -3.159
32.709     -1.134
32.624     -0.648
36.016     -2.268
36.274     -2.187
37.299     -1.782
39.447     -2.025
39.559     -2.592
40.305     -1.62
42.66     -1.782
43.535     -1.944
45.501     -1.863
45.852     -1.944
46.588     -2.106
48.8     -0.81
48.959     -1.701
49.925     -2.997
52.399     -2.349
52.912     -2.349
54.837     -1.944
55.45     -1.458
55.864     -1.377
59.157     -2.835
58.981     -2.511
61.037     -1.782
62.212     -2.106
62.379     -2.187
65.476     -2.43
65.416     -2.268
67.189     -1.944
68.458     -1.782
68.435     -1.215
69.915     -0.567
71.537     -0.891
71.869     -1.863
75.004     -2.187
74.921     -1.539
76.496     -2.106
78.116     -2.025
78.5     -2.754
79.729     -2.673
81.222     -1.863
81.344     -1.377
82.707     -1.944
84.438     -0.648
85.75     -1.944
87.596     -1.62
88.039     -2.025
88.835     -1.701
91.299     -2.106
91.391     -2.43
94.085     -2.187
94.489     -1.944
94.917     -0.972
97.009     -1.134
97.674     -1.134
98.134     -0.891
100.324     -1.377
101.053     -1.62
101.603     -1.944
104.271     -1.458
104.298     -1.539
106.856     -2.106
108.273     -2.835
110.04     -2.592
110.756     -1.215
111.175     -1.782
114.377     -2.187
114.203     -1.053
115.645     -0.891
117.619     -1.782
117.626     -1.701
120.826     -2.268
121.177     -2.997
122.533     -3.078
124.021     -1.782
124.155     -2.106
127.083     -1.296
127.606     -2.106
128.029     0.162
130.102     -0.243
130.776     -1.701
131.723     -1.944
134.095     -1.458
134.026     -1.134
137.193     -2.835
137.979     -3.564
138.173     -1.944
140.037     -1.458
141.064     -2.673
141.705     -2.835
144.438     -2.511
144.459     -0.81
146.641     -1.62
147.669     -2.187
147.713     -1.053
150.813     -1.539
151.158     -2.916
153.316     -2.592
154.471     -2.673
154.554     -2.187
157.703     -2.268
157.711     -1.944
159.461     -1.701
160.793     -1.377
161.223     -2.025
162.781     -2.025
164.187     -1.458
164.376     -1.62
167.485     -1.782
167.409     -0.891
168.76     -0.891
170.68     -1.62
171.375     -3.24
172.336     -2.511
174.294     -1.458
175.352     -1.863
177.332     -2.106
177.878     -2.268
178.452     -1.134
180.504     -1.458
181.018     -1.458
181.742     -1.053
184.261     -0.972
184.548     -1.944
187.468     -2.592
187.937     -2.025
188.512     -1.944
190.479     -1.863
191.164     -2.025
193.77     -2.268
194.599     -1.944
194.988     -2.106
197.808     -1.539
197.918     -1.701
200.304     -2.187
201.502     -2.43
201.438     -0.891
203.003     -0.081
204.839     -2.025
208.472     -3.564
208.28     -2.511
209.749     -1.296
211.469     -1.863
211.655     -1.62
213.022     -1.134
214.67     -0.486
216.698     -2.835
218.453     -2.673
218.161     -0.405
219.443     -0.648
222.062     -2.511
222.146     -2.997
225.329     -3.645
225.552     -3.078
